,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
237,Avocado-_-Shrimp-Appetizers-1679833,,7,14,,1500.0
238,White-Pizza-Dip-1700101,,14,7,,2700.0
239,Cilantro-Lime-Dip-1186207,,5,4,,2100.0
240,Warm-_-Cheesy-Crack-Dip-1001753,,5,11,,2100.0
241,Spicy-Garden-Carrot-Hummus-1586255,,12,3,,900.0
242,Honey-Sriracha-Wings-1679585,3600.0,12,4,300.0,3900.0
243,Artichoke-Queso-Fundido-1583681,1200.0,8,6,600.0,1800.0
244,Fried-Olives-441582,,4,2,,1200.0
245,Basil-Hummus-Simply-Recipes-42407,300.0,10,3,900.0,1200.0
246,French-Onion-Dip-1428036,600.0,7,1,600.0,1200.0
247,Beef-and-Cheese-Taco-Dip-1703899,900.0,7,8,300.0,1200.0
248,Skinny-taco-dip-352025,,8,24,,1500.0
249,Warm-slow-cooker-crab-dip-299303,,5,3,,7800.0
250,Easy-Bruschetta-981097,,9,4,,480.0
251,Stuffed-Mini-Peppers-with-Vegan-Garlic-Cashew-Spread-_Raw_-Vegan_-Gluten-Free_-Dairy-Free_-No-Cook_-Paleo-Friendly_-1612200,,6,3,,1500.0
252,Easy-Fruit-Dip-1550281,,4,4,,2700.0
253,Vegetable-guacamole-298916,,5,4,,7800.0
254,Cheesy-Spinach-Dip-461490,,10,24,1800.0,2400.0
255,Hot-Corn-Dip-1035515,,5,4,,2400.0
256,Goat-Cheese-Apricot-Jam-Appetizer-1678586,,4,5,300.0,300.0
257,3-Ingredient-Candied-Kielbasa-Bites-1689830,,3,4,,3000.0
258,Jalapeno-Popper-Potato-Skins-758409,600.0,7,6,300.0,900.0
259,Simple-and-Fresh-Guacamole-Dip-1079567,,7,1,,1500.0
260,Ceviche-1171665,14400.0,12,6,900.0,15300.0
261,Garlic-Dip-1010724,,6,4,,2100.0
262,Easy-Meatball-Crostini-Appetizer-1690223,600.0,5,48,600.0,1200.0
263,Corn-Shrimp-Dumplings-1684984,,8,20,,1800.0
264,Bacon-Wrapped-Tater-Tots-Bombs-1687566,,5,4,,2400.0
265,Grilled-Bacon-Wrapped-Smoked-Sausage-Pig-Balls-1679914,,5,4,,3900.0
266,Roasted-Red-Pepper-Hummus-1570333,,8,4,,600.0
267,Baked-Shrimp-with-Spicy-Dipping-Sauce-1634951,1200.0,5,6,300.0,1500.0
268,Boozy-Olives-for-_SundaySupper-901170,,6,4,,2400.0
269,Avocado-Cilantro-Dip-1032922,,5,4,,900.0
270,Greek-Calamari-1050197,,6,4,,1500.0
271,Scallops-Wrapped-in-Bacon-439689,,5,4,,2100.0
272,Jalapeno-Deviled-Eggs-_Starring-Laughing-Cow-Cheese_-1684232,,6,4,,2700.0
273,Roasted-Strawberries-Brie-Appetizer-1638257,1200.0,5,7,900.0,2100.0
274,Sun-Dried-Tomato-and-Basil-Hummus-Naturally-Ella-46402,,8,2,,1200.0
275,Queso-Blanco-1181370,600.0,9,6,600.0,1200.0
276,Cream-Cheese_-Scallion-and-Bacon-RITZwich-1603078,600.0,4,16,600.0,1200.0
277,Easy-Green-Onion-Dip-980714,300.0,8,4,600.0,900.0
278,Jerusalem-Hummus-1705470,,13,3,,4200.0
279,Cashew-and-Basil-Chicken-Lettuce-Wraps-1701925,,12,4,,1800.0
280,Teriyaki-Chop-Dip-1701779,,12,3,,1500.0
281,5-Ingredient-Mango-Salsa-1635068,,5,1,600.0,3600.0
282,Spring-rolls-with-asian-dipping-sauce-297716,,5,18,,1200.0
283,Amazing-Spicy-Buffalo-Chicken-Dip-1698808,1200.0,6,3,300.0,1500.0
284,One-Skillet-Queso-Verde-Corn-Dip-1699916,,19,10,,4200.0
285,Herbed-White-Bean-Hummus-1624892,,8,2,,900.0
286,Bacon-Bombs-1111562,,7,4,,2100.0
287,Taco-Chicken-Wings-1290510,,4,4,600.0,2700.0
288,Crispy-Loaded-Hasselback-Potato-Bites-746956,,7,12,,3600.0
289,Creamy-Lemonade-Dip-1570702,,3,2,,300.0
290,Fresh-Salsa-for-your-Summer-parties-1596771,,7,4,,2700.0
291,Chipotle-Honey-Baked-Chicken-Wings-1698063,,9,4,,2700.0
292,Paleo-Ranch-Dressing-and-Dip-1005708,,7,1,,900.0
293,Skinny-French-Onion-Dip-1628058,,6,2,,1500.0
294,Parmesan-Crisps-1553100,,4,12,,2400.0
295,Sweet-corn-_-jalapeno-hummus-333347,,6,1,,1800.0
296,Stuffed-Mushrooms-1567368,,8,3,,2100.0
297,Best-Pesto-Spread-1453561,,7,8,600.0,600.0
298,Mexican-Corn-Salsa-1635388,600.0,8,4,180.0,780.0
299,Green-Goddess-Shrimp-Rolls-1696089,,15,4,,2100.0
300,Classic-Stuffed-Mushrooms-Simply-Recipes-42436,,12,5,,3000.0
301,Fondi-di-Carciofi-_Bacon-Wrapped-Artichokes_-441327,,5,6,,1800.0
302,Artichoke-olive-crostini-307101,,6,4,,1200.0
303,Tina-and-Grants-7-Layer-Black-Bean-Hummus-1684851,,9,6,,900.0
304,Guacamole-1105371,,6,4,,1500.0
305,Vidalia-Onion-Dip-1638496,3300.0,4,24,600.0,3900.0
306,Crab-_-Cream-Cheese-Crescent-Ring-1679544,,5,4,,2400.0
307,Garlic-Dill-Dip-1212238,,7,4,600.0,600.0
308,Baked-Crab-Rangoon-1582875,,6,4,,1800.0
309,Caramelized-Onion-Tart-with-Gorgonzola-and-Brie-Simply-Recipes-200885,3000.0,10,10,600.0,3600.0
310,Basil-Butter-1235986,,6,3,600.0,600.0
311,Grilled-Guacamole-1704205,,8,3,600.0,1800.0
312,Baked-Parmesan-Garlic-Chicken-Wings-1682935,,12,4,,2400.0
313,Lemon-Edamame-Hummus-1185008,,7,4,,1800.0
314,Roasted-red-pepper-and-spinach-dip-334111,,7,4,,3000.0
315,Take-out-at-Home-Steamed-Dumplings-1261818,600.0,6,32,900.0,1500.0
316,4-Cheese-Hot-Roasted-Red-Pepper-Dip-439566,1500.0,7,4,600.0,2100.0
317,Easy-Pineapple-Salsa-1597134,,7,3,600.0,600.0
318,Strawberry-Mojito-Salsa-1603674,,7,4,,1200.0
319,Guacamole-1094555,,7,4,,1500.0
320,Olive-Oil-_-Herb-Bread-Dip-1028578,,9,4,,1200.0
321,The-Best-Cheesy-Vegan-Spread-1696373,,12,3,300.0,300.0
322,Sausage-Stuffed-Fried-Olives-with-Garlic-Thyme-Aioli-1697912,600.0,11,4,1200.0,1800.0
323,Boiled-Shrimp-1680040,480.0,6,2,300.0,780.0
324,Hot-Spinach-_-Artichoke-Dip-1443487,,8,4,,2700.0
325,Slow-Cooker-Spinach-Artichoke-Dip-1058512,7200.0,13,5,300.0,7500.0
326,Stuffed-Jalapenos-Martha-Stewart,,5,6,,1800.0
327,Ridiculously-Easy-Herb-Compound-Butter-939775,,7,4,,11100.0
328,Baked-Zucchini-Parmesan-Crisps-1525504,,7,4,,2100.0
329,5-Ingredient-Slow-Cooker-Queso-Dip-1606472,,7,9,,3000.0
330,Cumin-scented-Falafels-573993,,15,4,,2700.0
331,Pollo-Fundido-Cups-1579327,600.0,7,12,300.0,900.0
332,Garry-Jaos-Pork-Dumplings-1703780,,14,56,,4800.0
333,Buffalo-style-wings-297603,,5,4,,3300.0
334,Cheese-_n-Bacon-Stuffed-Mushrooms-1337669,2100.0,6,12,900.0,3000.0
335,Cowboy-Dip-1462435,,7,4,,1500.0
336,Grilled-Chicken-Bruschetta-1570700,,10,4,,1800.0
337,Shrimp-cocktail-305543,,9,24,,3600.0
338,Pear-_-blue-cheese-appetizers-296535,,5,8,,900.0
