,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
64,The-BEST-Homemade-Garlic-Butter-1451640,,5,4,180.0,180.0
65,Spinach-and-Cheese-Stuffed-Peppers-1629697,1200.0,5,40,1200.0,2400.0
66,Caramelized-Onion-Hummus-1100305,1500.0,15,2,900.0,2400.0
67,Broccoli-Cheese-Balls-783231,,4,30,,2700.0
68,Low-Carb-Parmesan-Tater-Tots-with-Chipotle-Dipping-Sauce-608161,300.0,9,4,600.0,900.0
69,Bbq-chicken-dip-333331,,12,9,900.0,2100.0
70,Poppy-Seed-Chicken-Dip-1183934,,6,8,600.0,600.0
71,Easy-Homemade-Spinach-Dip-1097733,900.0,5,4,600.0,1500.0
72,Spicy-shrimp-boats-350005,,7,12,1200.0,1800.0
73,Apple-walnut-crostini-335726,,12,4,,1500.0
74,Spinach-Balls-1387533,,6,10,,2100.0
75,Dijon-Brown-Sugar-Glazed-Baked-Chicken-Wings-1089574,3600.0,6,4,600.0,4200.0
76,Hearty-game-day-potato-skins-303002,,6,24,,2760.0
77,Guacamole-1601887,,8,2,600.0,600.0
78,Deviled-Eggs-988998,,7,20,,900.0
79,Amazing-and-Easy-Sun-Dried-Tomato-and-Artichoke-Dip-998324,,7,6,,1200.0
80,Creamy-Lemon-Clean-Eating-Fruit-Dip-975756,,4,4,,1500.0
81,Garlic-bean-dip-297088,,7,4,,600.0
82,Tomato-Basil-Hummus-Dip-1238630,,8,4,,2100.0
83,Almond-Butter-1211551,,3,4,,1800.0
84,Cheddar-Bacon-Ranch-Dip-1120541,,5,4,,2700.0
85,Restaurant-Salsa-1063669,,10,4,,2100.0
86,Feta-and-Roasted-Red-Pepper-Dip-972953,,3,1,300.0,300.0
87,Tomatillo-Shrimp-Ceviche-1092421,,11,2,19200.0,1200.0
88,Hummus-Martha-Stewart-196630,,7,4,,1200.0
89,Baked-Mozzarella-and-Marinara-Dip-1469138,600.0,6,7,300.0,900.0
90,Kiwi-Salsa-Simply-Recipes-42908,,9,1,,900.0
91,Baked-Zucchini-Parmesan-Crisps-1280105,,7,4,,2100.0
92,Creamy-Guacamole-1572074,,7,4,,900.0
93,Easy-10-Minute-Guacamole-1625863,,6,4,600.0,600.0
94,Strawberry-Goat-Cheese-Crostini-1108384,,7,4,,2100.0
95,Avocado-Corn-Dip-977777,,6,9,600.0,600.0
96,Eggplant-Parmesan-Bites-1681391,,11,5,1800.0,1800.0
97,Sweet-And-Gooey-Chicken-Wings-Allrecipes,5700.0,6,4,14700.0,20400.0
98,Less-Spicy-Pepper-Popper-Appetizer-995324,,4,4,,1800.0
99,Southwestern-artichoke-dip-with-sweet-corn-and-cayenne-310235,,7,5,,2100.0
100,Chevre-with-Herbs_-Olive-Oil_-and-Lemon-Zest-900895,,8,2,,900.0
101,Guacamole-1105793,,8,4,600.0,600.0
102,Marinated-Cheese-1641554,,12,4,,2700.0
103,Creamy-Rosa-Baked-Artichoke-Dip-1683695,1500.0,9,6,300.0,1800.0
104,Cheese-Fondue-Epicurious_1,,6,6,1800.0,1800.0
105,Firecracker-shrimp-351075,1200.0,12,3,600.0,1800.0
106,Crispy-Baked-Chicken-Wings-1054446,,9,4,,3900.0
107,Buffalo-Chicken-Dip-1352253,,7,4,,1800.0
108,Loaded-Stuffed-Jalapenos-1618224,900.0,7,14,900.0,1800.0
109,Almond-cheddar-pinecone-335748,,7,4,,3000.0
110,Cheesy-Hot-Broccoli-Dip-1017270,,7,4,,3000.0
111,Chorizo-_-Manchego-Stuffed-Mushrooms-1589138,,8,6,,1800.0
112,The-Perfect-Guacamole-1551886,,7,4,,900.0
113,Strawberry-Guacamole-1639936,,7,2,600.0,600.0
114,Avocado-Jalapeno-Poppers-_Vegan_-989637,,5,4,,1500.0
115,Easy-Layered-Bean-Dip-1684995,,11,4,,1800.0
116,Incredible-Black-Bean-Guacamole-1687168,,9,4,,900.0
117,Smoked-Fish-Dip-1682946,,8,5,300.0,300.0
118,Buffalo-Ranch-Cheese-Ball-576499,,5,4,,2100.0
119,Potato-Croquettes-980996,,11,6,,4800.0
120,Marinated-Feta-and-Olives-1051023,,6,4,,2700.0
121,Southwestern-Egg-Rolls-1030892,,18,4,,4800.0
122,Cointreau-Wings-with-Honey-Dijon-_-_WingingIt-1688300,,12,4,,3600.0
123,Roasted-Garlic-Dipping-Oil-1356103,0.0,5,5,300.0,6300.0
124,Roasted-Garlic-My-Recipes_1,,3,1,,3900.0
125,Quick-and-Creamy-Guacamole-Dip-1223863,,6,4,,1500.0
126,Garlic-artichoke-dip-370965,,5,4,,2400.0
127,Red-Pepper-Asiago-Gougere-Bites-961260,,8,72,900.0,4500.0
128,Sicilian-Lemon-Dip-643794,,7,1,,1200.0
129,Spicy-Brown-Sugar-Bacon-Wrapped-Smokies-678128,,4,4,,3300.0
130,Chili-Cheese-Dip_-990249,,4,4,,1200.0
131,Baked-Goat-Cheese-1130349,,4,8,,1800.0
132,Goat-Cheese-Mushrooms-472554,600.0,8,4,1200.0,1800.0
133,Chili-Cheese-Dip-TasteOfHome,,4,12,1200.0,1200.0
134,Peach-Salsa-1128087,,8,6,900.0,900.0
135,Bacon-Cheeseburger-Bombs-599733,,6,4,,2700.0
136,Dill-Dip-TasteOfHome,,6,4,,1500.0
137,Marinated-roasted-peppers-with-capers-and-mozzarella-305401,,9,4,,5400.0
138,Southern-style-pickled-shrimp-308122,,10,7,,2400.0
139,Salsa-I-Allrecipes,,5,8,300.0,11100.0
140,Crab-_-Cheese-Stuffed-Mushrooms-1357854,,7,9,,2700.0
141,Mango-Tzatziki-Shrimp-Bites-1382065,,10,6,,1500.0
142,Hot-cheesy-spinach-dip-297651,,7,4,,2700.0
143,Spicy-Roasted-Chickpeas-Martha-Stewart-193185,,5,8,,1500.0
144,Cilantro-Jalapeno-Hummus-1156719,,7,4,900.0,900.0
145,Deviled-Eggs-1125171,,6,12,,900.0
146,Easiest-Guacamole-1611178,,8,4,300.0,300.0
147,Baked-buffalo-chicken-wings-365272,2700.0,5,4,300.0,3000.0
148,Baked-Parmesan-Garlic-Chicken-Wings-512628,,12,4,,2100.0
149,Candied-Bacon-Onion-Rings-1559653,,17,4,,2400.0
150,Arabic-Tahini-Dip-1595133,,9,4,600.0,600.0
151,Dill-Pickle-Dip-1343000,,7,4,,2100.0
152,Broccoli-and-Cheddar-Quinoa-Bites-550431,2100.0,9,24,300.0,2400.0
153,Cheesy-Bacon-Stuffed-Mushrooms_-927071,,5,4,,2100.0
154,Tiropitas-_-Greek-Cheese-Triangles_-_SundaySupper-1565009,1200.0,4,9,4200.0,5400.0
155,Eggxtreme-Deviled-Eggs-1563672,,6,12,,2400.0
156,Chile-Marinated-Squid-Toasts-1694888,,16,8,,2400.0
157,Toasted-Coconut-Butter-1233333,,2,4,,1500.0
158,Glazed-Party-Meatballs-1637383,1800.0,12,48,600.0,2400.0
159,MIRZA-GHASEMI---EGGPLANT-_-TOMATO-DIP-1681214,,8,4,,3000.0
160,Watermelon_-Prosciutto-_-Pecorino-Romano-Skewers-1124527,,5,40,,1200.0
161,Pate-Allrecipes,,7,2,900.0,4500.0
162,40-Clove-Garlic-Chicken-Dip-1040994,,7,6,,2400.0
163,Deviled-Eggs-471201,,5,40,,2100.0
164,Garlic-_-Rosemary-Pizzettes-1629267,,9,16,,3000.0
165,Roasted-Garlic_-Caramelized-Shallots-and-Tarragon-Whipped-Butter-I-Adore-Food_-200284,1800.0,6,30,600.0,3900.0
166,Philly-Cheesesteak-Dip-1095885,900.0,10,8,300.0,1200.0
167,Impressive-spinach-dip-appetizers-303101,,7,6,,9000.0
168,Chile-Con-Queso-Dip-1577081,1200.0,12,8,300.0,1500.0
169,Roasted-Salsa-1619864,,9,4,,4200.0
170,Nashville-Hot-Chicken-Dip-1663584,,9,4,,3300.0
171,Garlic-and-Chive-Dip-Martha-Stewart,,7,8,,1200.0
172,Thai-Coconut-Curry-Hummus-1267564,,7,2,,1500.0
173,Stuffed-Tex-Mex-Jalapenos-1680502,720.0,9,4,,720.0
174,Refried-Beans-Dip-1031961,900.0,6,5,120.0,1020.0
175,Bacon_-Spinach-_-Feta-Stuffed-Mushrooms-_Low-Carb-_-Gluten-Free_-483021,,10,16,,2700.0
176,Easy-Bacon-Wrapped-Onion-Rings-978534,,7,4,,4200.0
177,Individual-6-Layer-Dips-1061769,,8,4,,900.0
178,Caramel-Dip-477284,,5,11,900.0,900.0
179,Spinach-and-Artichoke-Dip-1689118,,15,2,,3000.0
180,Tomato-Bacon-Dip-971824,,4,4,,2400.0
181,5-Ingredient-Cheesy-Bacon-Dip-1423757,,5,6,,2700.0
182,Creamy-salsa-dip-297266,,2,4,,300.0
183,Stuffed-mushrooms-345272,,8,4,,3000.0
184,Bacon-Pate-1658742,,12,1,,3600.0
185,Jalapeno-poppers-368562,,6,4,,4200.0
186,Honey-Garlic-Wings-_Oven-Baked_-966297,,11,50,,3900.0
187,Garlic-Butter-Prawns-1105740,360.0,6,4,900.0,1260.0
188,Dipping-Oil-1046170,,6,4,,600.0
189,Buffalo-Ranch-Chicken-Dip-1059270,120.0,6,2,300.0,420.0
190,Dairy-Free-Tzatziki-611228,,7,4,,2700.0
191,Bagel-Dip-Allrecipes,,7,5,600.0,4200.0
192,Parmesan-Crisps-1338557,,5,32,600.0,600.0
193,Tomato-Basil-Bruschetta-1101749,,7,2,,1200.0
194,Southern-Cheddar-_-Herb-Cheese-Straws-772472,,7,55,,2100.0
195,Creamy-Buffalo-Chicken-Dip-1252647,,7,4,,2100.0
196,4-Ingredient-Cheese-Ball-1599980,,4,6,600.0,600.0
197,_Award-Winning_-_Crack-Dip_-968016,,8,4,,1500.0
198,Baked-Brie-with-Raspberry-Jam-627334,,5,5,,1800.0
199,Grilled-Mushroom-Bruschetta-1614737,,6,4,,1800.0
200,Especially-Luscious-Chicken-Liver-Pate-1578990,1020.0,7,2,300.0,1320.0
201,Black-Olive-Tapenade-628624,,5,4,,900.0
202,Gone-in-a-Blink-Nacho-Dip-751069,,5,7,600.0,1800.0
203,Scorpion-Bars-Spicy-Salsa-1455532,,10,4,1200.0,1200.0
204,Garlic-Rosemary-White-Bean-Dip-1534821,360.0,6,4,360.0,720.0
205,Superfood-Guacamole-With-Pomegranate-Seeds-1623553,,7,4,,1500.0
206,Portobello-mushrooms-stuffed-with-spinach-and-artichoke-dip-350798,1200.0,13,6,600.0,1800.0
207,Kevin_s-Sausage-Dip-Allrecipes,1500.0,4,24,600.0,2100.0
208,Kids-Cucumber-Dip-and-Spears-974055,,6,4,,2100.0
209,Five-minute-hummus-368736,,8,4,,1200.0
210,Cheese-Ball-I-Allrecipes_1,,5,1,900.0,8100.0
211,Philadelphia-7-Layer-Mexican-Dip-1176284,,8,32,600.0,11400.0
212,Cheesy-Chicken-Enchilada-Dip-1247909,1500.0,6,9,300.0,1800.0
213,Avocado-Jalapeno-Dip-1065097,,10,4,,600.0
214,Spicy-Baked-Chicken-Wings-That-Will-Rock-Your-World_-Jo-Cooks-46070,3600.0,12,4,600.0,4200.0
215,Hot-Ham-and-Cheese-Dip-1057243,1800.0,8,4,300.0,2100.0
216,Hot-Spinach-and-Sun-Dried-Tomato-Dip-483296,,5,4,,2100.0
217,Six-Ingredient-Oh-So-Easy-Taco-Dip-1369291,,6,4,,1500.0
218,Fresh-Tomato-Bruschetta-1346462,300.0,7,2,600.0,900.0
219,Bacon-Deviled-Eggs-1420256,,10,12,600.0,600.0
220,Hot-Jezebel-Allrecipes,,5,12,29100.0,29400.0
221,Kicked-up-spinach-dip-333740,,10,3,,2700.0
222,Buffalo-Chicken-Dip-with-Ranch-1230769,,7,7,,2700.0
223,Roasted-Garlic-Hummus-1612830,,8,2,,3300.0
224,Bacon-Cheddar-Chive-Dip-1170403,,7,4,,1500.0
225,Grilled-Chicken-and-Strawberry-Spring-Rolls-1697000,,14,9,1500.0,1500.0
226,The-Best-Hummus-486145,,7,4,,1200.0
227,Roasted-Red-Pepper-Hummus-1047002,1800.0,9,6,600.0,2400.0
228,How-to-Make-Homemade-Ranch-Dressing-or-Dip-1286328,,10,1,180.0,180.0
229,Prosciutto-with-Melon-and-Mint-1679683,,3,16,600.0,600.0
230,Texas-Trash-Dip-1347574,1500.0,6,8,600.0,2100.0
231,Irish-Pub-Cheese-1548451,,6,2,300.0,300.0
232,Vegetarian-Stuffed-Mushrooms-Jo-Cooks-46085,900.0,12,10,1200.0,2100.0
233,Sun-Dried-Tomato-Dip-1643302,,11,4,,3000.0
234,Cobb-Salad-Dip-1686360,4500.0,9,52,900.0,5400.0
235,Party-stuffed-pinwheels-304404,,6,4,,1380.0
236,RANCH-CHICKEN-CHEESE-DIP-1041022,,4,4,,1200.0
237,The-Best-Ever-Guacamole---Copycat-Chipotle_s-Restaurant-925042,,7,6,,900.0
238,Roasted-Red-Pepper-and-White-Bean-Hummus-998783,,7,4,,900.0
239,Chipotle-Wings-375112,,6,2,,2400.0
240,Da-Bomb-Deviled-Eggs-1060909,,8,4,600.0,600.0
241,Grilled-peaches-with-mozzarella_-basil-and-prosciutto-327442,,5,7,,2100.0
242,Baked-vidalia-onion-dip-300019,,5,4,,2100.0
243,Spicy-guacamole-369302,,10,6,,4800.0
244,No-Fail_-Winning-Guacamole-1618393,,6,1,,900.0
245,Dilly-Dip-976766,,6,4,,2700.0
246,Dairy-Free-Baked-Spinach-_-Bean-Dip-1630584,,8,4,,2100.0
247,Classic-Onion-Rings-1086932,,8,4,,1500.0
248,Easy-Roasted-Red-Pepper-Hummus-Allrecipes,,6,2,,1800.0
249,Bacon-Jalapeno-Ranch-Dip-1592200,,8,4,600.0,600.0
250,Spinach-Cheese-Balls-1375674,,7,4,600.0,1500.0
251,Thai-mango-salsa-320604,,6,2,,3300.0
252,Cheesy-Jalapeno-Poppers-1010970,,4,4,,2400.0
253,Ranch-Spinach-Dip-600971,,6,2,1800.0,1800.0
254,Chicken-Spread-1035362,,5,7,300.0,300.0
255,Crack-Dip-1346971,,4,4,600.0,600.0
256,Jalapeno-Greek-Yogurt-Dip-1630710,,7,2,,1500.0
257,Garlic-_-Herb-Mayo-Spread-1191886,,5,4,300.0,300.0
258,Mediterranean-hummus-304159,,6,4,,300.0
259,Serrano-Pepper-Jelly-1313013,,5,7,,3600.0
260,White-Chicken-Chili-Cheese-Dip-1616162,,4,4,,1800.0
261,Cheese-Puffs-_Gougeres_-1083136,1800.0,9,17,1200.0,3000.0
262,Sriracha-Buffalo-Wings-1026082,,5,4,,1800.0
263,Greek-Salad-Bites-1098926,,7,5,,1200.0
264,Chipotle_s-Signature-Guacamole-1023440,,7,8,,1200.0
265,Halloween-Cheese-Mummy-1318038,,12,15,,3600.0
266,DIY-Ranch-Dressing-Dip-1534964,,8,4,,900.0
267,SKILLET-DIP-SNOWMAN-1387882,,6,4,,3300.0
268,Barefoot-Contessa-Sun-Dried-Tomato-Dip-575533,,8,2,,600.0
269,Lemon-Poppy-Seed-Dip-with-Strawberries-1035295,,6,4,,2400.0
270,Prosciutto-Bruschetta-with-Browned-Sage-Butter-495081,,5,12,,900.0
271,Jalapeno-Deviled-Eggs-1049285,1200.0,6,24,600.0,1800.0
272,Slow-Cooker-Cheesy-Bacon-Dip-1584096,,6,3,,1200.0
273,Prosciutto-_-Mozzarella-Skewers-1585496,,5,4,,900.0
274,Avocado-Hummus-1030612,,6,4,,900.0
275,Greek-Style-Deviled-Eggs-1217963,,7,12,,1500.0
276,Sweet-Potato-Nacho-Dip-1633657,1500.0,10,1,600.0,2100.0
277,Homemade-pecan-butter-344673,,3,1,,1200.0
278,Spicy-marinated-olives-348905,,7,12,300.0,1200.0
279,Spicy-Hummus-_Oil-Free_-978314,,7,1,,1200.0
280,Alison-1013254,,5,4,,1200.0
281,Hot-Creamy-Chicken-Dip-601511,600.0,7,4,900.0,1500.0
282,Shaved-Asparagus-and-Goat-Cheese-Crostini-Naturally-Ella-288948,,6,3,,1500.0
283,Ohio-Nachos-442143,,8,5,,1800.0
284,Loaded-Baked-Potato-Dip-1596094,,6,4,,300.0
285,3-Ingredient-Chili-Cheese-Dip-1004579,,4,5,,1800.0
286,Tomato-and-Basil-Crostini-with-Whipped-Feta-1180550,,5,8,900.0,900.0
287,Mint-and-Pistachio-Hummus-1625118,,8,1,,1200.0
288,Healthy-French-Onion-Dip-1115155,,7,4,300.0,300.0
289,Damn-Easy-Guacamole-1221729,0.0,7,4,600.0,600.0
290,Best-Spinach-Dip-Ever-Allrecipes,,6,1,900.0,22500.0
291,Marinated-sardines-334576,,8,3,,2400.0
292,Guacamole-1128017,,4,4,,900.0
293,CHEESY-BACON-RANCH-DIP-1198184,,4,6,,300.0
294,Cucumber_dill-Rounds-My-Recipes,,4,8,1200.0,1200.0
295,Avocado-Lime-Ranch-Dip-1568093,,7,4,900.0,900.0
296,Fig-and-olive-tapenade-307892,,9,2,,2400.0
297,Roasted-Garlic-Spread-1183227,2700.0,2,3,,2700.0
298,Biscuit-sausage-cheese-balls-348721,,6,6,900.0,2400.0
299,Coconut-Cashew-Butter-1281355,,4,4,,2100.0
300,Fire-Roasted-Salsa-1218568,,8,8,300.0,300.0
301,Fiesta-black-bean-salsa-303781,,6,6,,600.0
302,Bacon-Wrapped-Stuffed-Jalapenos-1100690,1200.0,7,12,900.0,2100.0
303,Crunchy-Garlic-Cheese-Straws-1353237,1920.0,6,49,480.0,2400.0
304,Summer-Garden-Whipped-White-Bean-Dip-1181380,,14,5,,1800.0
305,Bacon-Wrapped-Vegetable-Skewers-with-Dill-Pickle-Relish-1629969,,7,4,,2400.0
306,Sausage-Stars-1058350,,6,4,,2400.0
307,Raw-Walnut-Cashew-Butter-1227552,,2,2,1200.0,1200.0
308,Nutella-Brie-Bites-567971,,4,4,,1800.0
309,The-Best-Hummus-1251852,,7,4,,2400.0
310,4-ingredient-Sweet-_-Spicy-Wings-1225519,,5,4,,2700.0
311,Blue-Cheese-Butter-1093468,,2,4,,1500.0
312,Nicoles-Best-Basic-Deviled-Eggs-571521,,7,12,,900.0
313,Shrimp-Dip-Simply-Recipes-200791,,9,2,600.0,600.0
314,Baked-Avocado-Salsa-894444,,9,4,,900.0
315,Easy-Brazilian-Cheese-Puffs-1639524,,6,8,,2100.0
316,Healthy-Hummus-1283542,,7,6,300.0,300.0
317,Kimchi-Hummus-1591449,,7,3,,1500.0
318,Baked-Artichoke-Dip-with-a-Kick-1035428,,7,4,,2100.0
319,Jalapeno-Popper-Dip-596067,1200.0,8,4,600.0,1800.0
320,Loaded-Mashed-Potato-Egg-Rolls-1382729,,8,4,,3000.0
321,Nachos-for-a-Crowd-1641073,,9,4,,2100.0
322,Homemade-Peanut-Butter-683595,,4,4,,1200.0
323,Peach-tomato-and-mozzarella-crostini-309076,,8,4,,1200.0
324,Mario-Batali_s-Fiery-Chipotle-Deviled-Eggs-378473,,7,12,900.0,1800.0
325,Brie-with-balsamic-pears-298868,,5,4,,960.0
326,Halloween-coffin-dip-299768,,8,4,,4500.0
327,Cilantro-Hummus-1050327,,9,4,,1500.0
328,The-Best-Guacamole-1024510,,7,4,,1200.0
329,Garlic-Cheese-Dip-981554,,6,4,,1500.0
330,Kalamata-Olive-Tapenade-churri-986148,,6,1,,1800.0
331,Hot-french-onion-dip-304409,,4,6,,1500.0
332,Spicy-Spinach-Stuffed-Mushrooms-The-Pioneer-Woman-200140,1500.0,13,8,600.0,2700.0
333,Thai-sweet-chili-jelly-302513,,6,2,,2400.0
334,Spicy-Deviled-Egg-1566663,,9,12,,1500.0
335,Roasted-Garlic-Dip-1530878,,7,10,,4500.0
336,Garlic-rosemary-butter-316486,,4,16,,1500.0
337,Jalapeno-Party-Poppers-1450837,,5,6,,2700.0
338,Zesty-Garlic-Mojo-1013599,,7,4,,3000.0
339,Shrimp-Scampi-Dip-1694591,,15,4,,2100.0
340,Chicken-Bacon-Ranch-Wonton-Cupcakes-1571263,,7,12,,1800.0
341,Hummus-635252,,14,4,,1200.0
342,Crock-Pot-Buffalo-Chicken-Dip-1201438,,6,4,,2400.0
343,Zesty-Bacon-Wrapped-Shrimp-1306710,,3,8,,3000.0
344,Primo-Grilled-Jalapeno-Poppers-768574,,6,4,,3300.0
345,Dill-Pickle-Dip-1068689,,6,4,,1200.0
346,Chile-Relleno-Bites-1097366,,6,4,,1800.0
347,Spicy-Black-Bean-Hummus-1103735,,7,2,900.0,900.0
348,Honey-Stout-Glazed-Bacon-Wrapped-Asparagus-1597685,,6,5,,2400.0
349,Simple-Baba-Ganoush-577967,600.0,7,4,900.0,1500.0
350,Bacon-and-Roasted-Garlic-Spinach-Dip-1037596,,10,6,,2400.0
351,Baked-Chicken-Taquitos-with-Avocado-Cilantro-Dipping-Sauce-1628981,,13,12,,2100.0
352,Garlic-Herb-Butter-1093541,,4,1,300.0,300.0
353,Hot-Corn-Dip-1691147,,17,12,,3000.0
354,Roasted-Grape-Tomatoes-Martha-Stewart,,6,4,,1200.0
355,Easy-White-Pizza-Dip-1057548,,5,4,,2700.0
356,Party-Chicken-Wings-TasteOfHome,3600.0,6,8,600.0,4200.0
357,World_s-Best-Queso-Dip-975338,,5,4,,1500.0
358,Wine-Fondue-Allrecipes,4140.0,9,4,60.0,4200.0
359,Enchilada-Cheese-Rolls-590035,,4,8,,2700.0
360,Caprese-Dip-1328736,,4,10,,2400.0
361,Grilled-Chicken-Wings-530308,,6,4,,2400.0
362,Basic-Freezer-Meatballs-1257821,,7,4,,2400.0
363,Fresh-Bruschetta-with-Balsamic-Reduction-628330,,8,8,,2700.0
364,Peanut-Butter-and-Jelly-Swirl-Dip-1199594,,4,4,,900.0
365,_br_-1618598,,14,6,7200.0,7200.0
366,Classic-Hummus-778857,300.0,11,11,300.0,600.0
367,Fava-Bean-Hummus-767842,,4,3,,3000.0
368,Mahogany-Chicken-Wing-Drummettes-1227096,,7,12,,1500.0
369,_SundaySupper-Blue-Cheese_-Fig_-and-Caramelized-Onion-Palmiers-1628237,,4,4,,3900.0
370,Roasted-eggplant-dip-303017,,5,4,,2400.0
371,Copycat-Fritos-Bean-Dip-1226466,,9,4,,1200.0
372,Sprouted-Bean-Hummus-976097,,6,4,,900.0
373,French-onion-dip-303387,,3,6,,300.0
374,Baked-artichoke-dip-303431,,5,5,,2700.0
375,Ranch-Buffalo-Chicken-Dip-1114450,1500.0,8,12,300.0,1800.0
376,Baked-Parmesan-Artichoke-Dip-1293259,,4,4,,4200.0
377,The-Best-Tailgate-Dip-EVER_-1058192,4800.0,3,4,600.0,5400.0
378,Creamy-Hummus-1576745,,7,4,300.0,300.0
379,Roasted-Red-Pepper-Dip-_Greek-Yogurt_-1614001,,5,1,900.0,900.0
380,Stuffed-Tomatoes-1064280,,6,12,480.0,480.0
381,Meatballs-with-Grape-Chili-Sauce-1225153,10800.0,5,20,300.0,11100.0
382,Bushs-Chili-Beans-Hot-Dip-1639946,,6,10,,2400.0
383,Fig-Prosciutto-Crostini-1041948,,6,24,900.0,900.0
384,Olive-_-Sun-Dried-Tomato-Spread-490529,,7,10,,1500.0
385,Blue-Cheese-Dip-Ii-Allrecipes,,6,3,900.0,900.0
386,Compound-Butter-1328027,,5,4,,1500.0
