,id,rating,recipeName,sourceDisplayName
0,Pizza-dip-333915,5,Pizza Dip,How Sweet It Is
1,The-Greatest-Hummus-Recipe-Ever_-1663684,4,The Greatest Hummus Recipe Ever!,Gluten Free Yummy
2,Garlic-Herb-Cream-Cheese-Dip-972926,4,Garlic Herb Cream Cheese Dip,Cooking On A Budget
3,Frank_s-RedHot-Buffalo-Chicken-Dip-1089684,3,Frank's RedHot Buffalo Chicken Dip,Frank's Red Hot
4,Marinated-Japanese-Mushrooms-1102960,4,Marinated Japanese Mushrooms,No Recipes
5,Sabrina-1617392,4,Sabrina,Sabrina's Organizing
6,Greek-7-Layer-Dip-1172434,4,Greek 7 Layer Dip,Skinnytaste
7,Shrimp-and-Feta-Stuffed-Peppers-608468,3,Shrimp and Feta Stuffed Peppers,Recipe.com
8,The-Best-Blender-Salsa-964319,4,The Best Blender Salsa,Family Fresh Meals
9,Buffalo-Chicken-and-Blue-Cheese-Dip-477285,4,Buffalo Chicken and Blue Cheese Dip,New York Style Snacks
10,Baked-Mozzarella-Bites-939556,4,Baked Mozzarella Bites,"Oh, Sweet Basil"
11,Jalapeno-Lime-Deviled-Eggs-1028359,4,Jalapeno-Lime Deviled Eggs,The Kitchen is My Playground
12,Roasted-TomatoCashew-Salsa-1618251,3,Roasted Tomato–Cashew Salsa,Bon Appétit
13,Joe-Montana_s-Touchdown-Guacamole-991761,4,Joe Montana's Touchdown Guacamole,Jo Cooks
14,Feta-Tzatziki-Dip-1046290,4,Feta Tzatziki Dip,My Family Mealtime
15,Creamy-Avocado-Dip-1061124,4,Creamy Avocado Dip,Thrifty Recipes
16,Best-Guacamole-1574304,4,Best Guacamole,Skinnytaste
17,The-Best-Frikin_-Party-Dip-Ever_-Allrecipes,5,The Best Frikin' Party Dip Ever!,AllRecipes
18,Fried-guacamole-309066,5,Fried Guacamole,Joy the Baker
19,Honey-nut-glazed-brie-298582,4,Honey-nut Glazed Brie,Unilever North America
20,Panko-Fried-Razor-Clams-894980,4,Panko Fried Razor Clams,Alaska From Scratch
21,Bacon-wrapped-scallops-334096,5,Bacon Wrapped Scallops,How Sweet It Is
22,Crispy-Baked-Asian-Chicken-Wings-1600494,4,Crispy Baked Asian Chicken Wings,Budget Savvy Diva
23,5-Minute-Black-Bean-Dip-1241719,4,5-Minute Black Bean Dip,Cookin' Canuck
24,Panda-Express-Cream-Cheese-Rangoon-1558729,3,Panda Express Cream Cheese Rangoon,Dinner Then Dessert
25,Ginger-Soy-Wings-1225521,3,Ginger Soy Wings,Wozz Kitchen Creations
26,Cheese-Ball-1319217,4,Cheese Ball,Macheesmo
27,Cucumber-rounds-with-beet-cream-and-smoked-salmon-349216,0,Cucumber Rounds with Beet Cream and Smoked Salmon,Every Day with Rachael Ray
28,Spinach-Stuffed-Mushrooms-MyRecipes-236110,3,Spinach Stuffed Mushrooms,MyRecipes
29,Hummus-1614784,3,Hummus,Mark Bittman
30,Lemon-Fruit-Dip-1563960,4,Lemon Fruit Dip,Everyday Sarah Jane
31,Roasted-Red-Pepper-Cream-Cheese-Spread-1443191,4,Roasted Red Pepper Cream Cheese Spread,Fearless Dining
32,Pot-Stickers-1322352,4,Pot Stickers,LaaLoosh
33,Yogurt-Dip-_Cacik_-767640,3,Yogurt Dip (Cacik),Williams-Sonoma
34,Bacon-Wrapped-Onion-Rings-with-Sriracha-Mayo-Dipping-Sauce-1383808,3,Bacon Wrapped Onion Rings with Sriracha Mayo Dipping Sauce,Kingsford
35,Bacon-Wraps-1042650,3,Bacon Wraps,BigOven
36,Guacamole-322251,4,Guacamole,Food52
37,Ooey-Gooey-Cheesy-Meatballs-1028340,4,Ooey Gooey Cheesy Meatballs,Damn Delicious
38,Hummus-482028,4,Hummus,Brown Eyed Baker
39,Mango-Guacamole-1171886,4,Mango Guacamole,Super Healthy Kids
40,Strawberry-Salsa-1179885,4,Strawberry Salsa,Stuck on Sweet
41,Parmesan-Zucchini-Crisps-1000280,4,Parmesan Zucchini Crisps,Super Healthy Kids
42,Buffalo-Chicken-Dip-1288392,4,Buffalo Chicken Dip,All Top Food
43,Creamy-Guacamole-Dip-1211194,4,Creamy Guacamole Dip,The Chef Next Door Michigan
44,Easy-Queso-Dip-1087454,4,Easy Queso Dip,O Taste And See
45,Rosemary-Garlic-Wings-1031158,4,Rosemary Garlic Wings,In Good Flavor
46,Creamy-Bacon-Guacamole-Potato-Bites-1083935,4,Creamy Bacon Guacamole Potato Bites,The Kitchen is My Playground
47,Honey-Walnut-Baked-Brie-1617552,4,Honey Walnut Baked Brie,Who Needs A Cape
48,Wings-1172591,4,Wings,Immaculate Bites
49,Garlicky-Baked-Brie-in-a-Sourdough-Bread-Bowl-960458,4,Garlicky Baked Brie in a Sourdough Bread Bowl,Daisy at Home
50,Weight-Watchers-Taziki-Dip---1-Point-Plus-1640374,4,Weight Watchers Taziki Dip - 1 Point Plus,Stockpiling Moms
51,Sugared-Bacon-Wrapped-Smokies-1231878,3,Sugared Bacon-Wrapped Smokies,Better Homes and Gardens
52,Fried-Calamari-1553393,4,Fried Calamari,The Fork Bite
53,Pico-de-Gallo-1683714,4,Pico de Gallo,Kiwi And Carrot
54,BUFFALO-CHICKEN-DIP-1690200,3,BUFFALO CHICKEN DIP,Tip Hero
55,Mexican-Ceviche-with-Shrimp-1315214,4,Mexican Ceviche with Shrimp,Gooseberry Mooseberry
56,Effortless-Egg-Rolls-1454232,5,Effortless Egg Rolls,Taste of Home
57,Herb-Olive-Oil-Dip-1642397,3,Herb-Olive Oil Dip,Carrabba’s
58,Garden-Veggie-Guacamole-1616509,4,Garden Veggie Guacamole,"Food, Folks, and Fun"
59,Cheese-Straws-456890,5,Cheese Straws,Williams-Sonoma
60,Spinach-and-Avocado-Dip-_Raw_-Vegan_-Dairy-Free_-Gluten-Free_-Paleo-Friendly_-749788,4,"Spinach and Avocado Dip (Raw, Vegan, Dairy-Free, Gluten-Free, Paleo-Friendly)",The Healthy Family and Home
61,Greek-Meatballs-1585505,3,Greek Meatballs,Unilever North America
62,Garlic-and-Herb-Yogurt-Dip-1540401,3,Garlic and Herb Yogurt Dip,Health
63,Guacamole-Deviled-Eggs-1638271,4,Guacamole Deviled Eggs,Swirls of Flavor
64,The-BEST-Homemade-Garlic-Butter-1451640,4,The BEST Homemade Garlic Butter,Spend with Pennies
65,Spinach-and-Cheese-Stuffed-Peppers-1629697,4,Spinach and Cheese Stuffed Peppers,Away From the Box
66,Caramelized-Onion-Hummus-1100305,4,Caramelized Onion Hummus,Gluten Free With L.B.
67,Broccoli-Cheese-Balls-783231,4,Broccoli Cheese Balls,Food So Good Mall
68,Low-Carb-Parmesan-Tater-Tots-with-Chipotle-Dipping-Sauce-608161,3,Low Carb Parmesan “Tater Tots” with Chipotle Dipping Sauce,Lowcarb-ology
69,Bbq-chicken-dip-333331,5,BBQ Chicken Dip,How Sweet It Is
70,Poppy-Seed-Chicken-Dip-1183934,4,Poppy Seed Chicken Dip,Add a Pinch
71,Easy-Homemade-Spinach-Dip-1097733,4,Easy Homemade Spinach Dip,Baked by an Introvert
72,Spicy-shrimp-boats-350005,5,Spicy Shrimp Boats,Every Day with Rachael Ray
