,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
184,Pea-_-Ham-Hock-Noodle-Soup-1687998,,11,4,,6300
185,Loaded-Potato-Soup-1624028,,17,4,,5400
186,Easy-Egg-Drop-Soup-1291171,300.0,5,1,120.0,420
187,Matzo-Ball-Soup-1590830,,7,4,,3300
188,Bean_-bacon-and-butternut-squash-soup-with-swiss-chard-307908,,6,4,,3300
189,Quick-and-Easy-Egg-Drop-Soup-1019556,780.0,8,4,420.0,1200
190,Tuscan-Vegetable-Soup---Acquacotta-1623211,,19,4,,3000
191,Tangy-black-bean-soup-slow-cooker-310258,,12,8,,4200
192,Clean-Eating-Broccoli-Cheddar-Soup-1454067,,7,4,,1800
193,Onion-Soup-1410187,,7,4,,1800
194,Spinach-and-Avocado-Soup-1457821,,6,2,,1200
195,Beet-Soup-1619207,3600.0,5,6,900.0,4500
196,Philly-Cheesesteak-Soup-981842,1800.0,12,6,1200.0,3000
197,Korean_style-Seaweed-Soup-Allrecipes,1800.0,7,4,900.0,2700
198,Creamy-Celery-Soup-1393620,,9,4,,2400
199,Easy-Thai-Shrimp-Soup-1011474,1200.0,14,6,600.0,1800
200,Creamy-Chicken-_-Rice-Soup-Recipe_-1596524,,15,4,,3000
201,Cheddar-Soup-Martha-Stewart,,9,4,1500.0,2700
202,Japanese-Ramen-1579555,,10,2,,2400
203,Chicken-and-Sweetcorn-Soup-1625899,,10,2,,2400
204,Five-Minute-Lentil-Soup-1054132,1800.0,9,7,300.0,2100
205,Vegan-Potato-Leek-Soup-490263,,7,4,,3000
206,My-Favorite-Soup-Allrecipes,,7,5,,3000
207,Italian-Wedding-Soup-Jo-Cooks-46036,,16,6,,2700
208,3-Ingredient-Black-Bean-Soup-991715,,3,6,,1500
209,Perfect-Potato-Soup-1191122,,7,4,,2400
210,Tofu-and-mushroom-miso-soup-308328,300.0,11,4,120.0,420
211,Best-Clam-Chowder-974689,2100.0,16,6,1200.0,3300
212,Roasted-Garlic-Soup-459041,,6,4,,4500
213,IRISH-POTATO-SOUP-562967,,6,4,,3000
214,THAI-RED-CURRY-NOODLE-SOUP-with-shiitakes-and-broccolini-1513283,,15,4,,2400
215,Easy-Clam-Chowder-457513,,14,4,,3300
216,Taco-Soup-1598559,,8,4,,2700
217,easy-Clam-Chowder-1586996,1800.0,14,4,600.0,2400
218,Beer-and-cheese-soup-347247,1200.0,11,4,600.0,1800
219,Cream-of-Broccoli-Soup-1408219,,7,4,,1800
220,Black-Sesame-Soup-896498,,6,2,,1500
221,Thai-Pumpkin-and-Sweet-Potato-Soup-1620392,1500.0,9,2,600.0,2100
222,Low-FODMAP-Chicken-Broth-1699212,,12,4,,3300
223,5-Ingredient-Pea-and-Mint-Soup-_And-a-FREE-Cookbook___-1532357,,10,4,,1500
224,Chicken-Tortilla-Soup-1640043,,17,4,,6300
225,Slow-Cooker-Grown-Up-Chicken-Soup-1638777,,17,4,,3000
226,Watermelon-Gazpacho-977729,,9,6,,1200
227,Creamy-Zucchini-and-Carrot-Soup-1007941,,9,2,,2400
228,Daikon-Radish-Soup-1685957,5400.0,10,4,900.0,6300
229,Creamy-Tomato-Soup-1297332,,11,4,,4200
230,Potato-Leek-Soup-_glutenfree-_vegan-1183029,,7,4,,2400
231,Tomato-Tortilla-Soup-1618427,,13,4,,2700
232,Cream-of-Mushroom-Soup-1410544,,7,2,,1800
233,Celery-and-Carrot-Soup-1608462,1500.0,7,2,600.0,2100
234,Five-Ingredient-Tomato-Basil-Soup-783015,,7,4,,3000
235,Easy-creamy-potato-soup-_slow-cooker_-351141,,10,5,,3600
236,Quick-Pot-Sticker-Soup-Allrecipes,1500.0,10,8,900.0,2400
237,Potato-Soup-Allrecipes,1200.0,5,7,300.0,1500
238,30-minute-New-England-Clam-Chowder-1638371,,15,5,,1800
239,Split-Pea-Soup-Without-Pork-Allrecipes,7200.0,7,10,900.0,8100
240,Potatoes-and-Corn-Soup-AllRecipes,2400.0,6,8,900.0,3300
241,Potato-Soup-1519996,,8,4,,2700
242,Curried-Parsnip-and-Coriander-Soup-1594147,2640.0,14,6,600.0,3240
243,Roasted-Red-Pepper-and-Tomato-Soup-1118378,,11,4,,3600
244,Rosemary-and-Ravioli-Chicken-Soup-1051143,,8,4,,3000
245,Loaded-Potato-Soup-1623082,,15,7,,2100
246,Paleo-Mushroom-Soup-1038802,,5,4,,3600
247,Tuscan-Bean_-Chicken_-and-Italian-Sausage-Soup-1704871,1800.0,11,6,1200.0,3000
248,Corn-_-Cheese-Chowder-1631003,1200.0,12,12,900.0,2100
249,Simple-Tomato-Soup-968534,,12,5,,2400
250,Classic-Chicken-Vegetable-Soup-Martha-Stewart-239885,,5,6,,2400
251,Thai-Curried-Veg-Soup-1689937,,13,4,,2400
252,Cream-of-Potato-Soup-1162327,,10,4,,3300
253,Creamy-mushroom-soup-315625,,12,6,,3600
254,Corn-and-Potato-Chowder-1187965,,9,4,,2700
255,Thai-Coconut-Chicken-Soup-511233,1800.0,9,4,900.0,2700
256,Homemade-Cream-of-Mushroom-Soup-1550423,900.0,8,4,300.0,1200
257,Tortilla-Soup-Simply-Recipes-43129,1200.0,13,4,600.0,1800
258,Low-Calorie-Black-Bean-Soup-770935,,10,4,,2100
259,Peas-and-Carrots-Alphabet-Soup-1598995,,5,4,1200.0,1200
260,Chicken-Stock-1124347,,10,4,,3300
261,Chilled-Tomato-Gazpacho-1703138,,18,6,600.0,600
262,The-Best-Tomato-Soup-1385865,,7,4,,2400
263,Leek-_-Cauliflower-Soup-With-Broccoli-Pesto-_vegan-_-Grain_-Gluten-_-Sugar-free_-1698491,2100.0,18,15,900.0,3000
264,Cozy-Vegetable-Pasta-Soup-1027514,2100.0,13,4,900.0,3000
265,Roasted-Red-Pepper-Soup-_-Healthy_-I-Adore-Food_-200828,3000.0,8,4,900.0,3900
266,Veggie-Detox-Soup-780746,,12,16,,3300
267,Soured-Beef-Broth-1695680,,14,4,600.0,600
268,Persian-Lentil-Soup-1523500,,16,5,,4500
269,Fat-Burning-Vegetable-Soup-Recipe-_back-by-popular-demand__-1530554,,12,4,,2400
270,Roasted-Tomato-_-Basil-Soup-571738,,6,4,,4800
271,French-Onion-Soup-1571362,,10,4,,4800
272,Beef-Goulash-Soup-1685015,,17,8,900.0,900
273,Pureed-Fennel-Soup-460319,,10,6,,3900
274,Indian-Lentil-Cauliflower-Soup-1558806,,15,4,,3300
275,Matzoh-balls-310266,,6,18,,3300
276,Seafood-Chowder-977401,,20,4,,4500
277,Butternut-Squash-Soup-1364793,900.0,7,3,840.0,1740
278,Protein-Packed-Black-Bean-and-Lentil-Soup-980446,,13,8,,3300
279,NOT-MY-MOTHERS-CHICKEN-SOUP-1167250,,6,9,600.0,600
280,Veggie-Rice-Soup-Freezer-Cooking-_glutenfree-1104260,,9,4,,2400
281,Roasted-Tomato-Bacon-Soup-1263607,900.0,8,4,600.0,1500
282,Super-Immunity-Soup-1298215,,10,4,,900
283,Chicken-Soup-with-Ginger-and-Shiitake-Mushrooms-Simply-Recipes-200907,1500.0,8,4,1200.0,2700
284,Basic-Chicken-Stock-Martha-Stewart,,6,8,,3600
285,Slow-Cooker-Beef-Barley-Soup-1628158,,13,9,900.0,15300
286,Creamy-Cucumber-Soup-1628933,,12,4,2100.0,2100
287,Ham-and-Bean-Soup-984218,,7,4,,2700
288,Oyster-Chowder-with-Potatoes_-Spinach_-and-Corn-1690877,,12,6,,4500
289,The-Best-Tomato-Soup-1590621,,10,4,,2100
290,Rustic-Italian-Tortellini-Soup-1261999,,12,5,,2100
291,Pumpkin-Bisque-767444,,4,6,,1200
292,Spicy-Carrot-Soup-Martha-Stewart-195911,,7,4,,2400
293,Cheesy-Broccoli-Soup-1506457,1200.0,12,6,600.0,1800
294,Roasted-Tomato-Basil-Soup-1244364,,10,6,,5100
295,Cold-salmorejo-334405,,7,4,,2100
296,Creamy-Red-Gazpacho-1677891,,15,6,,3000
297,Easy-Butternut-Squash-Soup-1330254,2700.0,7,6,900.0,3600
298,Real-Potato-Leek-Soup-Allrecipes,2700.0,7,8,1800.0,5400
299,Avgolemono-_greek-Lemon_egg-Soup_-My-Recipes,,6,4,600.0,1800
300,Rich-French-Onion-Soup-TasteOfHome,18000.0,8,10,600.0,18600
