,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
202,Easy-Three-Ingredient-Tomato-Soup-1561171,2400.0,5,4,300.0,2700.0
203,Tomato-Basil-Soup-1117492,,12,4,,1500.0
204,AllRecipes-Delicious-Ham-_-Potato-Soup-1662320,1500.0,11,8,1200.0,2700.0
205,Cauliflower-soup-with-sharp-cheddar-and-thyme-310154,,11,4,,2400.0
206,French-onion-soup-352061,,13,4,,4500.0
207,Pumpkin_-Chilli-And-Coconut-Soup-1637173,1800.0,10,5,1800.0,3600.0
208,Mac-_-Cheese-Corn-Chowder-1540710,,7,6,,1500.0
209,Spicy-Cabbage-Soup-for-Cabbage-Soup-Diet-1599981,,13,4,,3900.0
210,Tomato_-Basil-and-Garlic-Noodle-Soup-967512,,11,4,,5400.0
211,Tomato-Basil-Soup-1062154,1500.0,11,4,900.0,2400.0
212,Summer-Corn-Chowder-1186819,,16,6,,3600.0
213,Thai-Red-Curry-Coconut-Squash-Soup-I-Adore-Food_-198380,,9,6,600.0,600.0
214,Mushroom-Cream-Soup-1702711,,12,4,,1800.0
215,Creamy-Curried-Cauliflower-Soup-628946,,11,4,,3900.0
216,Tortilla-soup-298653,,8,4,,1500.0
217,Tom-Kha-Gai-1199524,1500.0,13,4,300.0,1800.0
218,Spicy-Noodles-and-Broth-_Vegan-and-Gluten-Free_-639821,,13,4,,2700.0
219,Detox-Broth-988391,,11,4,,3600.0
220,Spicy-Thai-Coconut-Soup-895218,,12,4,,2700.0
221,Cream-of-Broccoli-Soup-with-Coconut-MilkRecipe-by-Deanna-Dorman-1689132,,9,5,,2700.0
222,Broccoli-Cheese-Soup-1607211,1800.0,9,12,600.0,2400.0
223,Chicken-Mushroom-Soup-1075071,1800.0,4,4,600.0,2400.0
224,Sweet-Potato-Soup-1627524,900.0,12,4,600.0,1500.0
225,Leak-and-Blue-Cheese-Soup-1012549,,9,4,,2700.0
226,Tuscan-Vegetable-Soup---Acquacotta-1625597,,19,4,,3000.0
227,Really-good-vegetable-soup-310168,,24,4,,6300.0
228,Summer-Corn-Chowder-1626699,900.0,16,4,600.0,1500.0
229,Winter-Minestrone-Soup-1686522,,18,7,,4200.0
230,Tomato-Basil-Bisque-1329960,900.0,8,4,180.0,1080.0
231,Broccoli-Cheese-Soup-1072230,14400.0,6,9,600.0,15000.0
232,Spicy-Schezwan-Soup-1011568,900.0,13,6,600.0,1500.0
233,Summer-Corn-Soup-1689077,,11,8,,4500.0
234,Garlic-Soup-1014342,3000.0,10,8,,3000.0
235,Thai-Spiced-Tomato-Soup-1194734,,11,4,,900.0
236,Ale-and-cheddar-soup-350934,2400.0,17,4,600.0,3000.0
237,New-Year_s-Bean-Soup-1032607,,7,4,,2700.0
238,Thai-Butternut-Squash-Coconut-Soup-1024073,,7,8,,3000.0
239,Jalapeno-corn-soup-303533,,6,4,,600.0
240,Crock-Pot-Italian-Meatball-Soup-1479363,28800.0,12,6,900.0,29700.0
241,Cheesy-broccoli-potato-soup-348254,,5,5,,2400.0
242,Buffalo-chicken-soup-333559,,13,2,,3300.0
243,Vegan-Mushroom-Ramen-578861,,12,4,,1800.0
244,Summer-Squash-Soup-1700494,,15,5,,1800.0
245,Slow-Cooker-Potato-Cauliflower-Soup-1663522,,10,6,,3600.0
246,Hearty-Split-Pea-Soup-1682806,,10,2,,3600.0
247,Cauliflower-Cheese-Soup-1617988,,6,4,,1800.0
248,Healthy-Creamy-Pumpkin-Soup-_Sopa-Cremosa-de-Abobora_-939252,1200.0,9,4,1200.0,2400.0
249,Fast-Shrimp-Bisque-900099,,9,4,,3300.0
250,Roasted-tomato-soup-308822,,8,4,,4200.0
251,Homemade-Beef-Stock-Martha-Stewart-196007,,6,8,,4200.0
252,Sweet-Potato-and-Red-Lentil-Soup-1690968,1200.0,13,4,600.0,1800.0
253,Chipotle-Corn-Soup-1305584,,9,4,,3300.0
254,Pumpkin-Soup-Shooters-with-Crispy-Baked-Chickpeas-1690489,,17,4,,4800.0
255,Beef-Bone-Broth-1578159,,5,4,,4500.0
256,Cilantro_-Corn_-Potato-and-Poblano-Chowder-1683913,2100.0,34,7,900.0,3000.0
257,Richard-olney_s-garlic-soup-308730,2700.0,13,4,600.0,3300.0
258,Weight-Watchers-Zero-Point-Asian-Soup-1643554,,15,8,,3000.0
259,Creamy-Ham-Potato-and-Corn-Chowder-1682142,2400.0,18,6,900.0,3300.0
260,Black-Bean-Soup-1206174,,14,4,,2700.0
261,One-Pot-Chorizo-and-Kale-Soup-1703504,,11,4,,2400.0
262,Griessnockerl-Soup-1698702,,14,4,,6300.0
263,Roasted-red-pepper-soup-352407,,14,4,,4800.0
264,Fennel-apple-soup-345489,,6,4,,2700.0
265,Butternut-Squash-Soup-1622292,,9,6,,2400.0
266,Super-Easy-Chicken-Noodle-Soup-Allrecipes,1800.0,4,4,600.0,2400.0
267,Chicken-and-Dumplin-Soup-MyRecipes-211734,,6,7,,2100.0
268,Roasted-Red-Pepper-Soup-1572237,1800.0,13,5,600.0,2400.0
269,Simple-_-Creamy-Squash-Soup-499435,,9,4,,1200.0
270,Curried-lentil-soup-with-cilantro-309525,,12,4,,5100.0
271,Sopa-de-Ajo-_Castilian-Garlic-and-Bread-Soup_-442412,,10,4,,1800.0
272,Homestyle-Barley-Chicken-Fall-Soup-1334883,,16,6,,4800.0
273,Curried-Kumara-Soup-_Vegan_-1691052,,14,4,,4500.0
274,Potato-_-Bacon-Chowder-1007144,,10,4,,3000.0
275,Rich-And-Creamy-Tomato-Basil-Soup-Allrecipes,2100.0,7,4,600.0,2700.0
276,Chicken-Soup-988292,3600.0,10,6,1800.0,5400.0
277,Fresh-Garden-Tomato-Basil-Soup-1680649,14400.0,11,4,1800.0,16200.0
278,Greek-Egg-Lemon-Soup-_Avgolemono-Soupa_-770797,,7,6,,1800.0
279,Spinach-Bisque-Naturally-Ella-46525,,10,6,,2700.0
280,Hot-and-Sour-Soup-with-Shrimp-1694088,,17,4,,2700.0
281,Summer-Squash-Soup-Naturally-Ella-46351,,12,2,,3600.0
282,CHICKEN-NOODLE-SOUP-WITH-BAMBOO-SHOOTS-AND-DILL-LIME-SAUCE-1704800,,13,4,,5100.0
283,Olive-Garden-Copycat-Zuppa-Toscana-1698109,,13,6,,4200.0
284,Black-Bean-Soup-1679069,,8,4,,1800.0
285,Cauliflower-and-Rosemary-Soup-1306434,,8,5,,1800.0
286,Miso-Soup-960905,300.0,4,4,600.0,900.0
287,Quick-Miso-Soup-975362,,5,1,,600.0
288,Morrocan-Tomato-and-Cauliflower-soup-1695722,,11,4,,2100.0
289,30-Minute-Chicken-Pho-_Noodle-Soup_-1517544,,14,4,,3000.0
290,How-to-Make-Basic-Bone-Broth-1315864,14400.0,4,4,600.0,15000.0
291,Beef-Stock-1245364,28800.0,13,1,1800.0,30600.0
292,Simple-Cauliflower-Soup-Simply-Recipes-42723,,6,4,,1500.0
293,Beef_-potato-and-quinoa-soup-352272,,16,4,,5400.0
294,Creamy-Broccoli-Soup-without-the-Cream-1684224,,14,4,,2400.0
295,Chilled-Blueberry-Soup-1126814,,6,6,,1500.0
296,Slow-Cooker-Potato-Ham-Chowder-900738,,5,8,,3000.0
297,Vietnamese-Rice-Soup-_Chao-Recipe_-1215366,,5,4,,5100.0
298,Simple-Summer-Squash-Soup-1693188,2400.0,13,5,900.0,3300.0
299,Bone-Broth-1106959,,11,4,,4800.0
300,Vietnamese-Chicken-Noodle-Soup-Pho-Ga-1354531,,13,4,,5400.0
301,Simple-Potato-Soup-1037433,,7,5,,2700.0
302,Mushroom-Soup-with-Hazelnut-Gremolata-1690557,,13,6,,4200.0
303,Broccoli_-Cannellini-Bean-_-Cheddar-Soup-977765,,7,6,1200.0,1200.0
304,Zuppa-Toscana-_Better-than-Olive-Garden__-1624263,,10,4,,3000.0
305,Caramelized-Balsamic-Red-Onion-Soup-with-Cheese-Topped-Croutons-Serious-Eats-200310,,11,5,,3600.0
306,Beef-Barley-Soup-with-Filet-Mignon-1459307,,16,6,,3600.0
307,Thai-Coconut-Carrot-Soup-1599960,1500.0,12,4,900.0,2400.0
308,Sweet-Corn-Egg-Drop-Soup-1056939,600.0,13,2,300.0,900.0
309,Courgette-Soup-With-Tarragon-1663330,,11,4,,3300.0
310,Easy-Ginger-Carrot-Soup-1022392,900.0,7,8,1200.0,2100.0
311,Vegan-Broccoli-_Cheese_-and-Potato-Soup-1574070,,14,4,,3000.0
312,Green-Minestrone-with-Mint-Pesto-1688680,900.0,27,4,,2700.0
313,Asparagus-Soup-440538,,7,4,,2400.0
314,French-Onion-Soup-1528117,0.0,12,6,300.0,8400.0
315,Easy-Watermelon-Gazpacho-1697503,,10,4,,2700.0
316,Butternut-Squash-Apple-Soup-1081951,,6,4,,3900.0
317,Homemade-Vegetable-Broth-1670282,3600.0,12,1,900.0,4500.0
318,Easy-creamy-broccoli-soup-298555,,7,4,,1500.0
319,Bean-and-Barley-Soup-1045461,,12,4,,2700.0
320,Mexican-Roasted-Poblano-and-Corn-Soup-1663321,,10,4,,3300.0
321,Curried-Carrot-Soup-Naturally-Ella-46289,,9,2,,2700.0
322,Black-Bean-Soup-_-Toasted-Cumin-Seed-Crema-1455459,,16,6,,2700.0
323,Roasted-cauliflower-and-aged-white-cheddar-soup-351048,3000.0,13,4,600.0,3600.0
324,Spicy-Black-Bean-Soup-1185916,18000.0,12,6,600.0,18600.0
325,Cheddar-Baked-Potato-Soup-1197058,,8,4,,1800.0
326,Arugula-Yogurt-Soup-with-Mint-Pesto-1679995,2400.0,22,4,600.0,3000.0
327,Pad-Thai-Soup-981689,,12,4,,1800.0
328,French-Onion-Soup-1686210,,13,4,,3600.0
329,Cabbage-Fat-Burning-Soup-Recipe-for-Weight-Watchers-1687802,,9,4,,5100.0
330,Chicken-Wild-Rice-Soup-1678539,,13,5,,3000.0
331,Ribollita-_Tuscan-Vegetable-Stew_-1633425,,16,4,,4200.0
332,Chicken-Stock-1060348,,6,8,,3300.0
333,Creamy-Potato-Cheese-Soup-982398,,9,4,,2400.0
334,Hot-Sour-Soup-608567,,5,4,,3600.0
335,3-Ingredient-Blueberry-Soup-1213608,300.0,4,1,300.0,600.0
336,Watercress-Soup-Simply-Recipes-203106,2400.0,9,7,900.0,3300.0
337,Gazpacho-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41342,,13,8,900.0,4500.0
338,Corn-Potato-Chowder-1613923,1800.0,11,7,600.0,2400.0
339,Spanish-Gazpacho-1046573,,7,6,,600.0
340,Hearty-Minestrone-Soup-1686321,2700.0,20,8,1200.0,3900.0
341,Cucumber-Avocado-Soup-589386,,6,4,,600.0
342,Creamy-Asparagus-Potato-Soup-1030512,,9,4,,1800.0
343,Ginger-Bok-Choy-Soup-with-Noodles-1621699,1200.0,11,2,600.0,1800.0
344,Creamy-Corn-Soup-with-Crispy-Bacon-634687,,7,4,,3000.0
345,Kale-and-Roasted-Vegetable-Soup-Simply-Recipes-42872,,11,6,,5100.0
346,Healthy-Apple-Energy-Soup-1190138,,7,6,,1200.0
347,Basic-Chicken-Soup-Martha-Stewart,,7,6,,6300.0
348,Chicken-and-Potato-Chowder-589850,1500.0,14,6,900.0,2400.0
349,Mac-And-Cheese-Soup-1589618,,7,4,,2400.0
350,Summer-Lemon-Corn-Chowder-1696284,1200.0,13,6,600.0,1800.0
351,Cream-of-Crab-Soup-1005895,1800.0,8,6,300.0,2100.0
352,How-To-Melt-Fat-Fast-With-Just-One-Simple-Soup-965738,,6,4,,2400.0
353,Simply-Gazpacho-version-1-1628286,,10,4,,900.0
354,Avocado-Soup-_Mexican-Style_-1626430,,14,4,,1500.0
355,Sausage_-Potato-and-Spinach-Soup-781010,1200.0,14,6,600.0,1800.0
356,Cream-Of-Tomato-Soup-Allrecipes,1200.0,6,4,300.0,1500.0
357,Chickpea-Soup-1642528,1800.0,12,3,600.0,2400.0
358,Miso-Soup-1058460,,6,4,,1500.0
359,Chickpea-_-Rice-Soup-1220098,,16,6,,3600.0
360,Edamame-soup-308789,,8,4,,2700.0
361,Creamy-Corn-Soup-Martha-Stewart,,6,8,1200.0,1500.0
362,Arugula-Parsnip-Soup-with-Spring-Onions-1629978,900.0,6,2,2700.0,3600.0
363,Hot-and-Sour-Soup-Martha-Stewart-195140,,10,4,1200.0,120.0
364,Bogeyman-Soup-1313145,,7,4,,2100.0
