,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
149,Chicken-and-avocado-soup-352303,,13,4,,2100.0
150,BONE-BROTH-1222899,86400.0,7,4,600.0,87000.0
151,Hearty-roast-chicken-stock-349451,9000.0,6,4,300.0,9300.0
152,Detox-Carrot-Ginger-Soup-756004,,9,4,,2700.0
153,Simple-Sweet-Potato-Soup-1064307,,7,2,,2100.0
154,Five-Minute-Feel-Better-Miso-Vegetable-Soup-1022965,,6,2,,1800.0
155,Vegetarian-Roasted-Carrot-Soup-968450,,12,6,,6300.0
156,Crockpot-_or-Stovetop_-Ham-and-Cabbage-Soup-with-Red-Bell-Pepper-1455352,,14,7,,4800.0
157,Celery-And-Carrot-Soup-Allrecipes,1500.0,7,2,600.0,2100.0
158,French-Onion-Soup-1641064,,13,4,,4500.0
159,Clean-Eating-Cauliflower-Soup-1622778,,11,12,,2100.0
160,Creamy-Cauliflower-and-Parsnip-Miso-Soup-With-Roasted-Shiitake-_Vegan_-1683204,,14,4,,5400.0
161,French-Onion-Soup-1511929,,14,9,,3900.0
162,Butternut-Squash-Soup-967644,2400.0,7,4,900.0,3300.0
163,Carrot-Soup_-perfect-for-fall-I-Adore-Food-55309,2400.0,10,4,900.0,3300.0
164,Roasted-Carrot_-Shallots-and-Garlic-Soup-I-Adore-Food_-288940,3600.0,8,4,1800.0,5400.0
165,Green-soup-with-ginger-308754,1800.0,11,6,600.0,4800.0
166,Summer-Pea-Soup-Simply-Recipes-43133,,10,4,,2100.0
167,Slow-Cooker-Louisiana-Bean-Soup-1356002,,6,4,,2400.0
168,White-Bean_-Chorizo-and-Spinach-Soup-1330237,,6,4,,6300.0
169,French-Onion-Soup-1575258,,12,5,,4200.0
170,Fresh-Tomato-Soup-1300151,,7,6,,1800.0
171,Thai-Curried-Pumpkin-Soup-1627009,1200.0,12,6,300.0,1500.0
172,Autumn-harvest-soup-with-butternut-squash_-kale_-and-farro-or-brown-rice-309646,,10,8,,4200.0
173,Broccoli-and-Kale-Soup-1037029,,8,4,,2400.0
174,Homemade-Turkey-Soup-1381390,,12,4,1800.0,10500.0
175,Veggie-Packed-Low-FODMAP-Soup-1552601,3600.0,16,14,600.0,4200.0
176,Tomato-Tortellini-Soup-1420958,,5,4,,900.0
177,Spicy-Mexican-bean-soup-779606,1800.0,13,4,1800.0,3600.0
178,Cream-Soup-With-Mushrooms_-Potatoes-And-Cream-1531713,,7,4,,600.0
179,Avocado-Corn-Soup-AllRecipes,300.0,6,4,600.0,900.0
180,Best-Butternut-Squash-Soup-Ever-AllRecipes,900.0,10,4,600.0,1500.0
181,Jack-o_lantern-soup-299953,,5,4,,1800.0
182,Hearty-Cauliflower-Chowder-1023031,,10,4,,2700.0
183,Sausage-Tortellini-Soup-1313840,,9,5,,3000.0
184,Smoky-Coconut-And-Butternut-Squash-Soup-1024074,1500.0,10,3,600.0,2100.0
185,Quick-Tomato-Soup-1032566,,5,4,,1200.0
186,Detox-Hot-_-Sour-Soup-1531404,,14,5,,2700.0
187,Tortilla-Soup-_glutenfree-_vegan-1184357,,10,4,,1800.0
188,Cream-of-Asparagus-Soup-1569698,,7,4,,2400.0
189,Chicken-Tortellini-Soup-1318467,,7,4,,3300.0
190,Roasted-Tomato-and-Basil-Soup-1092091,,6,4,,3300.0
191,Creamy-Tomato-Soup-1554213,,10,4,,3000.0
192,RecipeRoasted-Tomato-and-Garlic-Soup-1623330,,7,8,600.0,2520.0
193,Crab-and-corn-soup-crockpot-310277,,12,6,,2100.0
194,Corn-_-Cheese-Chowder-477929,,12,12,,2700.0
195,Creamy-Tomato-and-Tortellini-Soup-1434875,,10,8,,3300.0
196,Fortified-Chicken-_or-Vegetable_-Broth-for-Soups-1683031,,12,4,,4800.0
197,Peas-and-Potato-Soup-982405,,4,4,,2400.0
198,Tomato-Soup-_glutenfree-_vegan-1184337,,5,4,,2100.0
199,Broccoli-Cheddar-Soup-1030117,,12,8,,3000.0
200,Sunchoke-soup-with-caramelized-onions-334427,,10,3,,6300.0
201,Easy-Butternut-Squash-Soup-755398,2100.0,9,7,,3000.0
202,Senate-Bean-Soup-1298481,10800.0,7,4,4500.0,15300.0
203,Chicken-and-tomatillo-soup-309818,,10,8,,4800.0
204,Egg-Drop-Soup-1303858,300.0,7,4,300.0,600.0
205,Olive-Gardens-Minestrone-Soup-601172,,20,8,,3600.0
206,Dill-Pickle-Soup-498008,,16,7,,2700.0
207,Slow-Cooker-Loaded-Baked-Potato-Soup-1031395,32400.0,11,4,600.0,33000.0
208,Miso-Soup-1225759,300.0,7,4,300.0,600.0
209,Chinese-Chicken-Corn-Soup-543067,,6,4,,1800.0
210,Lobster-Bisque-967835,,11,4,,2400.0
211,Dirty-Carrot-and-Ginger-Soup-762899,,7,4,,2700.0
212,Creamy-roasted-tomato-_-basil-soup-334494,,14,7,,5100.0
213,Springtime-Hot-And-Sour-Soup-1614839,,12,4,,900.0
214,THAI-COCONUT-CURRY-NOODLE-SOUP-_Khao-Soi_-1687738,600.0,22,4,300.0,900.0
215,Cauliflower-Soup-1585463,,11,8,,2700.0
216,Wisconsin-Beer-Cheese-Soup-601655,,27,4,,1800.0
217,Cashew-Cream-Of-Mushroom-Soup-1597482,,8,4,,4500.0
218,Reuben-soup-350811,1800.0,16,4,600.0,2400.0
219,Clarissa_s-Clam-Chowder-1196917,,8,6,,4800.0
220,Avocado-Cilantro-Soup_-and-Travel-Wrap-Up-1572093,,5,1,,1500.0
221,Maine-Shrimp-Chowder-441761,,10,4,,4500.0
222,Loaded-Cream-of-Celery-Soup-1601458,,8,4,,1500.0
223,Cauliflower-Roasted-Red-Pepper-Soup-963078,3600.0,10,7,,3600.0
224,Low-Carb-Broccoli-Cheese-Soup-899851,1200.0,8,4,,1200.0
225,Fennel-Cream-Soup-1643504,,9,4,,2400.0
226,Slow-cooker-tortilla-soup-334220,,11,4,,3300.0
227,Carrot-Dill-Soup-1012758,,8,5,,3000.0
228,Caramelized-Onion-and-Beet-Soup-1000647,2700.0,7,6,900.0,3600.0
229,Sweet-Potato_-Butternut-Squash_-Carrot-and-Ginger-Soup-677120,,7,4,,3300.0
230,Summer-Tomato-Basil-Soup-with-White-Beans_-Crispy-Pancetta-and-Spinach-1623382,,18,5,,2100.0
231,Chicken-Stock-440884,,5,8,,4800.0
232,7-Day-Diet-Weight-Loss-Soup-_Wonder-Soup_-623438,,13,4,,2700.0
233,The-Creamiest-Roasted-Cauliflower-Soup-Without-the-Cream-1361872,,9,4,,5100.0
234,Quinoa-Black-Bean-Pumpkin-Soup-_Gluten-Free_-Vegan_-759210,1500.0,15,4,600.0,2100.0
235,Pasta-Fagioli-1062156,2400.0,17,5,900.0,3300.0
236,Wedding-Soup-1213040,,7,4,,5100.0
237,Homemade-Chicken-Stock-1566463,,9,13,,3900.0
238,Butternut-Squash-Soup-Allrecipes,2100.0,9,6,1500.0,3600.0
239,Spinach-Lentil-Soup-1190766,,9,4,,2400.0
240,Coconut-Lime-Chicken-Soup-1036730,,17,4,,2400.0
241,Vegan-Curried-Tomato-Soup-1211027,1500.0,11,4,600.0,2100.0
242,Creamy-cauliflower-soup-with-crispy-capers-and-chive-oil-333280,,13,4,900.0,3600.0
243,Carrot_-Tomato-_-Coconut-Soup-1635261,,17,5,,3000.0
244,Lentil-soup-with-sausage_-chard-and-garlic-307854,,15,6,,4500.0
245,Asian-Chicken-Noodle-Soup-1021618,,10,4,,3900.0
246,Country-Cabbage-Soup-1572764,,13,4,,3600.0
247,Slow-Cooker-Chicken-and-Winter-Vegetable-Soup-1677654,,17,6,,4800.0
248,Two-step-Coconut-_-Ginger-Carrot-Soup-_plant-based_-Vegan-_-Gluten_-Nut-_-Grain-free_-1635254,2700.0,10,8,300.0,3000.0
249,Oyster-Stew-624618,1800.0,7,4,300.0,2100.0
250,Curry-Braised-Lentils-1561412,1200.0,15,4,300.0,1500.0
251,Secret-Ingredient-Tomato-Basil-Soup-1287801,600.0,12,7,3600.0,4200.0
252,Chicken-Soup-1558791,1200.0,9,6,1800.0,3000.0
253,Tom-Yum-Recipe-1119235,,18,4,,2100.0
254,Carrot-Soup-1499417,,12,8,,3000.0
255,The-Best-Potato-Soup-Ever-963071,1200.0,13,5,300.0,1500.0
256,Classic-Miso-Soup-1522547,600.0,5,4,,600.0
257,Black-Bean-Soup-1446940,1500.0,3,6,300.0,1800.0
258,Chicken-noodle-soup-305653,,12,4,,3600.0
259,Sweet-potato-soup-344820,,8,5,,3600.0
260,Fasoulada-_Greek-Bean-Soup_-902858,,11,4,,3900.0
261,Green-monster-soup-351018,2100.0,13,6,1200.0,3300.0
262,Cream-Soup-Substitute-1318806,300.0,6,4,120.0,420.0
263,Velvety-Chicken-Corn-Soup-Allrecipes,,9,4,,1800.0
264,Avocado-Spinach-Soup-1057841,,9,5,,1200.0
265,Portuguese-Kale-Sausage-Potato-Soup-1597880,,8,12,,2700.0
266,Easy-Chicken-Noodle-Soup-Real-Mom-Kitchen-57893,,7,10,,2100.0
267,Ham-and-Beans-Soup-1639586,7200.0,10,6,28800.0,36000.0
268,Hearty-Bean_-Kale_-and-Kielbasa-Soup-1035804,,10,4,,2700.0
269,Chicken-Velvet-Soup-1040990,,7,2,,1800.0
270,French-Onion-Soup-1082058,,11,4,600.0,600.0
271,Roasted-Tomato-Soup-643458,,9,4,,4500.0
272,Simple-_-Delicious-Potato-Soup-1454455,,13,4,,3600.0
273,Mushroom-Soup-518624,,8,4,,3000.0
274,Roast-Tomato-Soup-1538270,,8,4,,4500.0
275,Kabocha_-Kale-_-Roasted-Garlic-Soup-1682710,,8,5,,5400.0
276,Roasted-Beet-and-Potato-Soup-1235698,,15,3,,4200.0
277,Crock-Pot-Taco-Soup-1558660,21600.0,13,8,600.0,22200.0
278,Classic-Vichyssoise-Soup-1188515,2700.0,11,6,3600.0,6300.0
279,Slow-Cooker-French-Onion-Soup-1055491,64800.0,8,4,300.0,65100.0
280,Tuscan-white-bean-and-roasted-garlic-soup-_crock-pot-recipe_-352168,,8,7,,3000.0
281,Southwestern-corn-chowder-304502,,8,6,,1800.0
282,Sun-King-Soup-955203,2700.0,7,4,1200.0,3900.0
283,Carrot-Ginger-Soup-1108114,28800.0,8,4,1200.0,30600.0
284,It_s-Soup_-1096711,,8,4,,1500.0
285,Zucchini-Parmesan-Basil-Soup-466677,,7,4,,2400.0
286,Sausage-and-Vegetable-Soup-1384854,,13,4,,3600.0
287,Chicken-Bone-Broth-1563254,,5,16,,4500.0
288,Ultimate-Potato-Soup-Allrecipes,2700.0,9,12,900.0,3600.0
289,Copycat-Chili_s-Chicken-Enchilada-Soup-1014673,,18,10,,4200.0
290,Broccoli-Cheese-and-Potato-Soup-1570731,,14,4,,3000.0
291,Creamy-Tomato-Soup-966429,1200.0,9,4,600.0,1800.0
292,Simple-Summer-Gazpacho-1538114,300.0,13,6,1200.0,1500.0
293,Slow-Cooker-Chicken-and-Spinach-Soup-1028339,,7,4,,2400.0
294,Easy-Chicken-_-Kale-Vegetable-Soup-_Paleo_-Gluten-Free_-Dairy-Free_-Low-Carb_-_-The-Magic-of-Bone-Broth-682590,2700.0,8,8,600.0,3300.0
295,Chicken-Zoodle-Soup-990143,,9,4,,2700.0
296,Lentil-Soup-1643505,,9,4,,3900.0
297,Low-Calorie-Garlic-Lentil-Soup-recipe-171-calories-1044532,,11,4,,4200.0
298,Roasted-Tomato-Soup-1478717,,7,2,,4500.0
299,Slow-cooker-beef-and-barley-soup-333304,,19,9,,4800.0
300,Chef-John_s-Black-Lentil-Soup-1698145,3600.0,14,4,1200.0,4800.0
301,Mushroom-And-Potato-Chowder-TasteOfHome,3000.0,12,5,1200.0,4200.0
302,Crockpot-Corn-Chowder-574840,28800.0,10,9,300.0,29100.0
303,Kimchi-Udon-Noodle-Soup-1619884,,8,4,,1500.0
304,Garlic-Parmesan-Soup-985397,,10,3,,1500.0
305,Cauliflower-Soup-574623,3600.0,8,4,1800.0,5400.0
306,Kansas-City-Steak-Soup-625391,,11,6,900.0,3300.0
307,Mushroom-barley-soup-with-fresh-herbs-334913,,15,7,,3600.0
308,Chelsea-988072,5400.0,9,7,900.0,6300.0
309,Corn-Chowder-1193561,,5,2,300.0,300.0
310,Chicken-Tortilla-Soup-1668235,2700.0,18,10,900.0,3600.0
311,Avgolemono-Soup-1058458,,9,5,,2700.0
312,Geeks-Who-Eat-Split-Pea-Soup-1563797,10800.0,6,5,600.0,11400.0
313,Great-Nothern-Beans-Ham-Carrot-Soup-1586728,1200.0,9,7,600.0,1800.0
314,Quick-and-Easy-Chicken-Noodle-Soup-1308297,1800.0,12,7,,1800.0
315,Quick-red-Thai-curry-noodle-soup-763016,,9,2,900.0,900.0
316,Easy-Creamy-Radish-Soup-1066374,,9,4,,2400.0
317,Roasted-Asparagus-and-Garlic-Stinging-Nettle-Soup-1639905,,10,4,,3000.0
318,Orzo-soup-308827,,9,5,,1200.0
319,Thai-Butternut-Squash-Soup-_Vegan_-1680627,,17,4,,2700.0
320,Jalapeno-Potato-Soup-1607936,2400.0,10,8,900.0,3300.0
321,Healthy-Carrot-Ginger-Soup-1032517,,10,8,,2400.0
322,Homemade-Chicken-Broth-TasteOfHome,9000.0,9,6,600.0,9600.0
323,Slow-Cooker-Butternut-Squash-Soup-1390450,14400.0,14,7,900.0,15300.0
324,Cucumber-yogurt-soup-350020,,7,1,,1200.0
325,Egyptian-Spiced-Red-Lentil-Soup-1678668,1200.0,17,6,600.0,1800.0
326,Chipotle-Black-Bean-Soup-Mix-1635837,,9,4,,3300.0
327,How-to-Make-Vegetable-Broth-from-Veggie-Scraps-1636157,2700.0,8,12,300.0,3000.0
328,Potato-Soup-1392841,,5,32,,4200.0
329,Easy-Lentil-Soup-1516543,2700.0,11,8,1200.0,3900.0
330,Simple-Homemade-Tomato-Soup-1026222,,11,4,,4200.0
331,Irish-Beer-Cheese-Soup-1533309,900.0,9,9,300.0,1200.0
332,Parmesan-Onion-Soup-MyRecipes-243746,,9,4,,4200.0
333,Roasted-acorn-squash-and-leek-soup-with-pepitas-352169,,6,4,,4800.0
334,Curried-Butternut-Squash-Soup-632703,,5,4,,900.0
335,Asian-Chicken-Noodle-Soup-974634,,8,4,,1500.0
336,Crab-Soup-1017212,,7,4,,2100.0
337,Split-Pea-Soup-with-Ham-1543742,,10,4,,4200.0
338,Creamy-Bacon-Potato-Soup-793921,,11,7,,3300.0
339,Mushroom-Soup-1227240,1020.0,10,4,300.0,1320.0
340,Vegetable-Soup-986476,2400.0,16,7,900.0,3300.0
341,Creamy-chicken-enchilada-soup-347202,,5,4,,3600.0
342,Chunky-chicken-noodle-and-vegetable-soup-335045,,17,9,,3000.0
343,Hawaiian-Oxtail-Soup-Simply-Recipes-42450,,11,4,,5400.0
344,Bone-Broth-1303096,,7,12,600.0,600.0
345,Gut-Healing-Bone-Broth-1459302,0.0,10,4,600.0,87000.0
346,Turkey-Sausage_-Kale-_-Pumpkin-Soup-482978,,6,8,,2400.0
347,Roasted-Potato-and-Cauliflower-Soup-1090731,,7,5,,4500.0
348,Turmeric-Tomato-Detox-Soup-1100174,,13,2,,2100.0
349,Savory-Butternut-Squash-Soup-1514729,,5,4,600.0,600.0
350,Creamy-Dreamy-Broccoli-Soup-960392,,7,4,,900.0
351,Chinese-Corn-and-Cabbage-Soup-1622080,,9,4,,3000.0
352,Creamy-Tomato-Balsamic-Soup-499461,,9,8,,3900.0
353,Loaded-potato-soup-346281,,6,6,,2400.0
354,Easy-Chicken-and-Rice-Soup-1360626,,5,8,,3600.0
355,Slow-cooker-hearty-lima-bean-soup-336153,,8,8,,3300.0
356,Mushroom-Miso-Soup-1678318,,10,5,,3900.0
357,How-To-Make-Potato-Soup-In-A-Slow-Cooker-1688735,,12,4,,3600.0
358,Cheesy-Cornbread-Soup-1683717,,10,4,300.0,1200.0
359,How-to-make-your-own-V8-juice-1067722,3600.0,13,4,300.0,3900.0
360,Cheesy-Burger-Soup-757133,1500.0,13,8,900.0,2400.0
361,Simple-Tomato-Soup-624726,,12,4,,1800.0
362,Creamy-Corn-and-Leek-Soup-1292110,900.0,8,4,900.0,1800.0
363,Split-Pea-And-Ham-Soup-I-Allrecipes,7500.0,5,4,300.0,9000.0
364,Wild-Garlic-Soup-1083405,,4,4,,2400.0
