,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
375,Thai-Chicken-Noodle-Soup-1709211,,15,4,,2100
376,Dad_s-cauliflower-soup-352580,,6,6,,1200
377,Ham-and-Split-Pea-Soup-1612185,,10,8,,6300
378,Beer-cheese-soup-333359,,15,5,600.0,2400
379,Carrot-ginger-soup-336037,1500.0,11,4,900.0,2400
380,Potato-leek-soup-352367,,9,6,,3000
381,Spring-Green-Pea-Soup-1696283,600.0,11,6,300.0,900
382,Vegetarian-west-african-peanut-soup-345982,2100.0,10,4,600.0,2700
383,Celeriac-And-White-Bean-Soup-With-Crispy-Chorizo-And-Glazed-Apple-1707005,,15,4,,2700
384,Homemade-Potato-Soup-1238052,,7,4,,1500
385,Creamy-Broccoli-_-Leek-Soup-With-Cheese-1553465,,6,4,,1500
386,Split-Pea-Soup-1580044,2400.0,11,6,600.0,3000
387,Slow-Cooker-Chicken-Noodle-Soup-994242,30600.0,11,9,600.0,31200
388,Slow-Cooker-Lentil-Miso-Soup-_Vegan_-1701224,,13,4,,1500
389,Broccoli-and-Cheddar-Soup-Closet-Cooking-54988,3000.0,14,4,600.0,3600
390,Slow-Cooker-Enchilada-Soup-1699896,,19,7,240.0,240
391,Cauliflower-Cheddar-Soup-1010521,2700.0,7,6,300.0,3000
392,Chicken-noodle-soup-345471,,4,4,,2100
393,Creamy-Wild-Garlic-Soup-with-Dandelion-Leaves-_vegan_-1663217,,5,4,,2400
394,Dairy-free-pumpkin-soup-_-For-2-1623700,,5,2,,3900
395,Cauliflower-Leek-Soup-976135,,12,4,,3000
396,Quick-_-Delicious-Cauliflower-Soup-1631502,,7,4,,1800
397,Chunky-Crockpot-Tomato-Soup-1697197,10800.0,9,4,900.0,11700
398,Udon-miso-noodle-soup-315064,,7,4,,2100
399,French-Lentil-Soup-905411,,10,6,,4200
400,Creamless-Tomato-Soup-1020780,,8,8,,2100
401,Strawberry-Gazpacho-1694448,,13,11,,2400
402,Rosemary-Potato-Soup-with-Crispy-Carrots-1698873,,11,7,600.0,600
403,THAI-SPICY-TOM-YUM-GOONG-TOMATO-GAZPACHO-1704688,,20,4,,3900
404,Spiced-Carrot-Soup-With-Lime-1689078,2400.0,15,5,,2400
405,Slow-Cooker-Potato-Soup-1425308,15000.0,15,9,600.0,15600
406,Chicken-Soup-with-Homemade-Noodles-1707846,,19,4,1500.0,5400
407,Cream-of-Mushroom-Soup-Simply-Recipes-42907,2400.0,11,6,900.0,3300
408,Instant-Pot-Barley-Mushroom-Soup-1705973,1200.0,12,8,600.0,1800
409,Chicken-and-Dumplings-from-Scratch-1572752,10800.0,10,8,1800.0,12600
410,Easy-Egg-Drop-Soup-1598266,,6,4,,1500
411,Pumpkin-Soup-1310493,,7,8,,2700
412,Cozy-Turkey-and-Pepper-Soup-772030,,15,6,1200.0,4500
413,Roasted-Butternut-Squash-_-Fennel-Soup-with-Parsley-Oil-1567344,,12,4,,3000
414,Roasted-Cauliflower-Soup-with-Cheddar-1620814,,9,6,,1800
415,Delightful-Butternut-Soup-1542293,,9,4,,3000
416,Easy-Homemade-Ramen-779567,1200.0,10,4,600.0,1800
417,Homemade-Creamy-Tomato-Soup-1635479,,7,4,,1200
418,Matzo-ball-soup-345666,,5,6,,3000
419,Roasted-Red-Pepper-and-Blue-Crab-Bisque-from-the-Chesapeake-Bay-1708468,,18,9,,3900
420,CC_s-Greek-Chickpea-Soup-1689615,,19,7,,3900
421,White-Bean-Soup-755561,,4,8,,3600
422,Creamy-Red-Gazpacho-1687060,,15,6,,3000
423,Mushroom-Soup-1589363,,7,4,,3900
424,Savory-Spinach-_-Potato-Soup-1534848,,6,2,,1800
425,Slow-Cooker-Chicken-Tortilla-Soup-1394512,14400.0,6,9,300.0,14700
426,Carrot-and-ginger-soup-335553,,9,4,,3000
427,Cream-of-Broccoli-I-Adore-Food_-200803,1800.0,10,6,600.0,2400
428,FISH-MAW-SOUP-1701481,,10,2,,2700
429,Won-Ton-Soup-1092047,600.0,6,6,300.0,900
430,One-Pot-Creamy-Tomato-Tortellini-Soup-1533410,2220.0,18,8,600.0,2820
431,Corn-chowder-with-philadelphia-cream-cheese-slow-cooker-310338,,7,6,,2700
432,Black-Bean-Soup-Once-Upon-A-Chef-200036,,14,4,,1800
433,Cabbage-Soup-Recipe-Tips-1628753,,5,4,,2400
434,Stuffed-Pepper-Soup-1642139,,9,4,,3000
435,Creamy-Garlic-Soup-461527,,7,6,,3300
436,Chicken-Corn-Chowder-1557394,2400.0,12,4,600.0,3000
437,Creamy-Root-Vegetable-Miso-Soup-_Vegan_-1701225,,10,4,,2400
438,Fire-roasted-spicy-tomato-soup-334226,,6,4,,3900
439,Chunky-Garden-Gazpacho-1709150,,17,4,900.0,2700
440,Slow-Cooked-French-Onion-Soup-1631272,36000.0,9,4,,36000
441,Corn-and-Potato-Soup-_glutenfree-1083494,,9,4,,2100
442,Slow-Cooker-Meatball-Zoodle-Soup-1629891,7200.0,7,4,900.0,8100
443,Creamy-carrot-ginger-soup-352026,,9,5,,3300
444,Matt-Preston_s-Soup-1630764,,6,4,,1200
445,Crock-Pot-Chicken-Enchilada-Soup-1696461,,16,4,,2700
446,Easy-Slow-Cooker-Taco-Soup-1324556,14400.0,15,8,600.0,15000
447,Split-Pea-Soup-1634140,,12,7,,3600
448,Spicy-Chicken-Miso-Soup-With-A-Poached-Egg-1699984,,13,4,,2100
449,Black-Bean-Soup-1617986,,7,4,,2700
450,Beef_-Vegetable-and-Barley-Soup-1690410,,13,8,,5100
451,Rustic-Vegetable-Soup-with-White-Beans-and-Spicy-Herbed-Meatballs-1705085,,30,8,,3900
452,Easy-Lentil-Spinach-Soup-1694135,1800.0,12,4,,2100
453,Vegetarian-split-pea-soup-308819,,8,5,,2700
454,Slow-Cooker-Sausage_-White-Bean-and-Spinach-Soup-1687492,28800.0,12,4,900.0,29700
455,Ham-and-Bean-Soup-1314465,,8,4,,5100
456,Thai-spiced-pumpkin-soup-308914,,6,6,,4800
457,Japanese-Mushroom-Soup-1533178,,7,4,,2100
458,Vegan-French-Onion-Soup-1688526,0.0,18,4,,3900
459,Cream-Of-Leek-1665923,,11,4,,2400
460,Tuscan-Soup-1620591,,8,4,,3000
461,Tomato-Soup-965752,,7,4,,1500
462,Elegant-Chilled-Spring-Pea-Soup-1684758,600.0,10,4,4200.0,4800
463,Roasted-Tomato-and-Shrimp-Gazpacho-1703725,1800.0,14,2,1200.0,3000
464,Vegetable-Cheese-Chowder-1688812,,17,6,,4200
465,Classic-New-England-Clam-Chowder-1479422,,9,6,,3300
466,Easy-Pumpkin-Soup-_glutenfree-_vegan-1083491,,5,4,,2100
467,20-Minute-Broccoli-Cheese-Soup-1311351,900.0,12,4,300.0,1200
468,Coconut-Chicken-Curry-Soup-1699180,,13,4,,2700
469,Beet-Gazpacho-1617489,,9,4,,3900
470,Broccoli-Soup-994919,1800.0,7,2,1800.0,3600
471,Chickpea_-Leek-_-Spinach-Soup-1641213,,10,4,,1800
472,Lentil-Soup-1292696,,11,6,,4200
473,Quick-Tomato-and-Basil-Soup-1627755,,13,4,,3300
474,Lentil-Soup-1602186,,7,8,,2400
475,Quick-_-Easy-Salsa-Verde-Chicken-and-White-Bean-Soup-1683429,,6,5,,1800
476,RecipeCream-of-Broccoli-Soup-1623365,,7,8,600.0,1800
477,Creamy-Carrot-Pumpkin-Soup-1688692,600.0,14,4,,1500
478,Skinny-Thai-Chicken-Soup-1704857,,16,4,1800.0,1800
479,Ham-and-Poato-Soup-1187964,,11,4,,3000
480,Creamy-Parsnip-Soup-In-The-Soup-Maker-1521250,1500.0,9,4,300.0,1800
481,How-To-Make-Chicken-Broth-In-A-Crock-Pot-1698534,,9,4,,2700
482,Meatball-Soup-1276981,1800.0,5,4,300.0,2100
483,Butternut-Pumpkin-Soup-1092086,,7,2,,4200
484,Leek-Potato-and-Fennel-Soup-1688681,2400.0,11,4,,3900
485,Chicken-Bacon-Crock-Pot-Chowder-1697722,0.0,16,4,,3900
486,How-to-Clarify-Stock-1559209,300.0,4,4,,420
487,New-Potato-Chicken-Soup-1685380,25200.0,11,6,600.0,25200
488,New-England-Clam-Chowder-1690412,,14,4,,4500
489,Creamy-Zucchini-Soup-1698674,1500.0,9,5,900.0,2400
490,Garlic-soup-345089,,11,4,,4800
491,Cheeseburger-and-Fries-Chowder-1684768,,17,6,,4500
492,Hungarian-Cherry-Soup-_Cold-Sour-Cherry-Soup_-1703812,,8,4,,1500
493,Homemade-Bone-Broth-1653885,28800.0,8,4,600.0,29400
494,Cleansing-Detox-Soup-_Vegan_-1534836,,17,4,,2700
495,Cauliflower_-Coconut-_-Lime-Soup-1119690,,8,3,,2700
496,Quick-Chicken-Tortilla-Soup-1663750,,7,4,1500.0,1500
497,New-Orleans-SHRIMP-and-ARTICHOKE-SOUP-1636106,,10,4,,2700
498,Spinach-stracciatella-soup-with-orzo-351993,,8,6,,1200
499,Chilled-Avocado-Soup-with-Grilled-Chili-Spiced-Shrimp-1701737,360.0,18,4,600.0,960
