,id,rating,recipeName,sourceDisplayName
0,Coconut-chicken-soup-345533,5,Coconut Chicken Soup,Elana's Pantry
1,Okra-Soup-1707002,4,Okra Soup,Heghine
2,Vegetable-_-Bean-Soup-1634117,4,Vegetable & Bean Soup,Food Hunter
3,Ancho-Chili-Beef-_-Vegetable-Soup-1540464,4,Ancho Chili Beef & Vegetable Soup,Unilever North America
4,Czech-Garlic-Soup-1625779,4,Czech Garlic Soup,Melissa Joulwan's Well Fed
5,Beet-and-Sweet-Potato-Soup-1688529,4,Beet and Sweet Potato Soup,Veggie Souls
6,Creamy-Tomato-Soup-_Gluten-Free_-1695934,4,Creamy Tomato Soup (Gluten-Free),Celiac Disease and Gluten free Diet Information
7,Creamy-Roasted-Garlic-White-Bean-Soup-1679560,4,Creamy Roasted Garlic White Bean Soup,Veggie and the Beast
8,Tom-Ka-Soup-567999,4,Tom Ka Soup,An Urban Cottage
9,Cold-Yogurt-Cucumber-Soup---Tarator-1072880,4,Cold Yogurt Cucumber Soup - Tarator,Cooking LSL
10,Roasted-Broccoli_-Leek-and-Kale-Soup-1707682,4,"Roasted Broccoli, Leek and Kale Soup",Dish
11,Bacon-Cheeseburger-Soup-1689325,4,Bacon Cheeseburger Soup,12Tomatoes
12,Red-Potato-Soup-Naturally-Ella-46388,5,Red Potato Soup,Naturally Ella
13,44-Clove-Garlic-Soup-with-Parmesan-Cheese-902508,4,44-Clove Garlic Soup with Parmesan Cheese,Smitten Kitchen
14,Shrimp-stock-recipe-Italian-way-1702425,3,Shrimp stock recipe Italian way,Philosokitchen
15,Mom_s-Chilly-Day-Cheese-Soup-1374478,4,Mom's Chilly-Day Cheese Soup,Holidays
16,Homemade-Onion-Soup-Mix-1045102,4,Homemade Onion Soup Mix,Spend with Pennies
17,Corn-Chowder-Simply-Recipes-43122,5,Corn Chowder,Simply Recipes
18,Lasagna-soup-350887,5,Lasagna Soup,Closet Cooking
19,Farmers-Market-Chowder-1683632,3,Farmers’ Market Chowder,Vegetarian Times
20,Kale-_-Sausage-Soup-_Clean-Eating_-1240893,4,Kale & Sausage Soup {Clean Eating},Made With Love
21,Sweet-Potato_-Chilli-And-Lime-Soup-1099076,3,"Sweet Potato, Chilli And Lime Soup",Tesco Food
22,Ravioli-and-Meatball-Soup-With-Garlic-Bread-Croutons-1696295,4,Ravioli and Meatball Soup With Garlic Bread Croutons,Seduction in The Kitchen
23,Spicy-Roasted-Tomato-Soup-1688518,4,Spicy Roasted Tomato Soup,Veggie Souls
24,Cozy-Turkey-and-Pepper-Soup-772093,4,Cozy Turkey and Pepper Soup,
25,Slow-Cooker-Ratatouille-Soup-1679007,4,Slow Cooker Ratatouille Soup,My Whole Food Life
26,Butternut-Squash-_-Kale-Soup-1633026,4,Butternut Squash & Kale Soup,Fab Food 4 All
27,Easy-Pea-Soup-with-Lemon-and-Thyme-1642400,4,Easy Pea Soup with Lemon and Thyme,Wonky Wonderful
28,Vichyssoise-1200609,4,Vichyssoise,Simply Recipes
29,Chunky-Potato-Soup-1638551,4,Chunky Potato Soup,Faithfully Free
30,Mom_s-New-England-Clam-Chowder-485344,4,Mom's New England Clam Chowder,The Comfort of Cooking
31,Instant-Pot-Spring-Vegetable-Soup-1687749,4,Instant Pot Spring Vegetable Soup,Raising Generation Nourished
32,Avgolemono-Soup-Simply-Recipes-287091,5,Avgolemono Soup,Simply Recipes
33,Creamy-Cauliflower-Soup-Recipe-to-Die-For_-1698275,3,Creamy Cauliflower Soup Recipe to Die For!,Proline Organic
34,Easy-30-Minute-Homemade-Chicken-Tortilla-Soup-1320620,4,Easy 30-Minute Homemade Chicken Tortilla Soup,Averie Cooks
35,Creamy-Mushroom-Brie-White-Bean-Soup-1001420,4,Creamy Mushroom Brie White Bean Soup,Peas and Crayons
36,Glowing-Spiced-Lentil-Soup-1575109,4,Glowing Spiced Lentil Soup,Oh She Glows
37,Rustic-cabbage-soup-308880,5,Rustic Cabbage Soup,101 Cookbooks
38,Clam-chowder-lightened-up-352238,5,Clam Chowder Lightened Up,Skinnytaste
39,Cream-of-broccoli-soup-352460,5,Cream of Broccoli Soup,Skinnytaste
40,Homemade-chicken_-ranch-and-rice-soup-334838,5,"Homemade Chicken, Ranch and Rice Soup",Picky Palate
41,Carrot-Ginger-Soup-1239883,4,Carrot Ginger Soup,Heather Christo
42,Country-Quinoa-Soup-1567082,4,Country Quinoa Soup,Avocado Pesto
43,Easy-Vegetable-Chowder-1026097,4,Easy Vegetable Chowder,Butter With A Side Of Bread
44,Easy-White-Bean-and-Cabbage-Soup-1679793,4,Easy White Bean and Cabbage Soup,Making Thyme for Health
45,Smokey-Mountain-Kale-_-Sausage-Soup-1696440,4,Smokey Mountain Kale & Sausage Soup,Redhead Can Decorate
46,Beetroot-Soup-With-Ginger-1673418,4,Beetroot Soup With Ginger,Good food. Best Recipes
47,Creamy-Vegan-Cauliflower-Soup-with-Garlic-_-Rosemary-1569970,4,Creamy Vegan Cauliflower Soup with Garlic + Rosemary,Hello Glow
48,Brothy-beef-shortribs-334443,5,Brothy Beef Shortribs,Turntable Kitchen
49,Mushroom-Soup-With-Beans_-1698954,4,Mushroom Soup With Beans.,Good food. Best Recipes
50,Southwestern-Chicken-Corn-Chowder-1702714,4,Southwestern Chicken Corn Chowder,Kathryn Seppamaki
51,13-Bean-Soup-1682837,4,13 Bean Soup,LaaLoosh
52,Green-Papaya-Fish-Soup-__-1683192,4,Green Papaya Fish Soup (青木瓜魚湯),Souper Diaries
53,Broccoli_-Cauliflower-and-Leek-Soup-791799,4,"Broccoli, Cauliflower and Leek Soup",Frugalfeeding
54,Roasted-Tomato-Soup-I-Adore-Food_-200678,4,Roasted Tomato Soup,I Adore Food!
55,Easy-Wonton-Soup-1557580,4,Easy Wonton Soup,Let's Dish
56,Egg-Drop-Soup-1253072,4,Egg Drop Soup,TheYummyJourney
57,Chunky-Potato-Leek-Soup-1039985,5,Chunky Potato Leek Soup,Scotts Miracle-Gro Brand
58,Simple-Strawberry-Soup-_Cinderellas-Favorite__-471481,5,Simple Strawberry Soup (Cinderella’s Favorite!),Southern Plate
59,Tomato-Basil-Avocado-Soup-1563661,4,Tomato Basil Avocado Soup,NancyC
60,Vitamix-Zucchini-Soup-1688823,4,Vitamix Zucchini Soup,Snack Girl
61,Flush-the-Fat-Away-Vegetable-Soup-973789,4,Flush the Fat Away Vegetable Soup,Skinny Ms
62,Pumpkin-Coconut-Curry-Soup-1619587,4,Pumpkin Coconut Curry Soup,Not Your Standard
63,Easy-Homemade-Tomato-Soup-1569739,4,Easy Homemade Tomato Soup,Jo-lynne Shane
64,Roasted-Butternut-Squash-_-Coconut-Apple-Bisque-1709644,4,Roasted Butternut Squash + Coconut Apple Bisque,Meghan Telpner
65,How-to-Make-Bone-Broth-1522430,4,How to Make Bone Broth,The Kitchen Magpie
66,Carrot-Ginger-Soup-1073933,3,Carrot Ginger Soup,The Splendid Table
67,Zesty-Cabbage-Soup-1532986,3,Zesty Cabbage Soup,Everyday Diabetic Recipes
68,Smoky-Lentil-Sweet-Potato-Soup-1120709,4,Smoky Lentil Sweet Potato Soup,Tori Avey
69,10-Minute-Creamy-Cauliflower-Soup-988293,4,10 Minute Creamy Cauliflower Soup,Super Healthy Kids
70,Chicken-Cassoulet-Style-Soup-1627530,3,Chicken Cassoulet-Style Soup,Better Homes and Gardens
71,Tomato-Parmesan-Slow-Cooker-Soup-967497,4,Tomato Parmesan Slow Cooker Soup,Life Currents
72,The-Veggie-Stock-1571138,3,The Veggie Stock,Beautiful Ingredient
73,Vegan-Red-Chile-Posole-with-Chickpeas-1706012,4,Vegan Red Chile Posole with Chickpeas,Ordinary Vegan
74,Healthy-Cream-of-Asparagus-Soup-1166069,4,Healthy Cream of Asparagus Soup,My Veggies Chronicles
75,Cabbage-Soup-1187966,4,Cabbage Soup,Panlasang Pinoy
76,Curried-Carrot-and-Sweet-Potato-Soup-1239145,4,Curried Carrot and Sweet Potato Soup,Food Nouveau
77,Ginger-Carrot-Soup-1567086,4,Ginger Carrot Soup,12Tomatoes
78,Spicy-Lentil-_-Bean-Soup-1698301,4,Spicy Lentil & Bean Soup,The Kitchen Magpie
79,Pressure-Cooker-Split-Pea-Soup-with-Ham-1688075,4,Pressure Cooker Split Pea Soup with Ham,Skinnytaste
80,Simple-6-Ingredient-6-Minute-Tomato-Soup-1055620,4,Simple 6 Ingredient 6 Minute Tomato Soup,Foodie with Family
81,Green-Cream-Soup-1641841,4,Green Cream Soup,Welcome to my kitchen
82,7-Ingredient-Crock-Pot-Black-Bean-Soup-1291235,3,7-Ingredient Crock-Pot Black Bean Soup,Live Simply
83,Homemade-Zuppa-Toscana-1607142,4,Homemade Zuppa Toscana,Life Made Simple
84,GREEN-CABBAGE-SOUP-with-caramelized-onions_-mushrooms-and-cheese-1571850,3,"GREEN CABBAGE SOUP with caramelized onions, mushrooms and cheese",Philosokitchen
85,Vegan-Quinoa-Corn-Chowder-1688623,4,Vegan Quinoa Corn Chowder,Veggie Souls
86,Borscht-Simply-Recipes-42901,5,Borscht,Simply Recipes
87,Vegetable-Soup-with-Lentils-_-Seasonal-Greens-1446875,4,Vegetable Soup with Lentils & Seasonal Greens,Saving Room for Dessert
88,Avgolemono-_Greek-Lemon-Chicken-Soup_-381086,5,Avgolemono (Greek Lemon Chicken Soup),Saveur
89,Wonton-Soup-Martha-Stewart-225657,5,Wonton Soup,Martha Stewart
90,Avocado-Gazpacho-Soup-1682390,4,Avocado Gazpacho Soup,No Fail Recipes
91,Creamy-Chicken-_-Mushroom-Soup-1710288,4,Creamy Chicken & Mushroom Soup,Joburg
92,Creamy-Vegetable-Chowder-1565391,4,Creamy Vegetable Chowder,Little Sunny Kitchen
93,Curry-Corn-Chowder-1635430,4,Curry Corn Chowder,Cooking Maniac
94,Skinny-Tomato-Basil-Soup-1580006,4,Skinny Tomato Basil Soup,The 36th Avenue
95,Vegetable-Noodle-Soup-1055273,4,Vegetable Noodle Soup,The Aloha Files
96,Slow-cooker-tomato-basil-soup-310039,5,Slow Cooker Tomato Basil Soup,Big Girls Small Kitchen
97,Porcini-mushroom-soup-308781,5,Porcini Mushroom Soup,101 Cookbooks
98,Homemade-Won-Ton-Soup-1642004,4,Homemade Won Ton Soup,Welcome Home
99,Carrot-And-Coriander-Soup-565883,3,Carrot And Coriander Soup,BBC
100,Simple-Posole-1169150,4,Simple Posole,Three Many Cooks
101,Fat-Burning-Soup-Great-for-the-Flu-Too_-_Dairy-Free_-1247142,4,Fat Burning Soup — Great for the Flu Too! (Dairy-Free),"Low-Carb, So Simple"
102,Simple_-Hearty_-Chicken-and-Rice-Soup-1333722,4,"Simple, Hearty, Chicken and Rice Soup",The Pioneer Woman
103,Roasted-Garlic-Chicken-Soup-1639508,4,Roasted Garlic Chicken Soup,The Harvest Kitchen
104,Garlic-Broth-1251682,3,Garlic Broth,New York Times Cooking
105,Slow-Cooker-Chicken-Corn-Chowder-1702742,4,Slow Cooker Chicken Corn Chowder,Kathryn Seppamaki
106,Summer-Minestrone-with-Fresh-Basil-1701965,3,Summer Minestrone with Fresh Basil,New York Times Cooking
107,Three-Bean-Soup-1710416,4,Three Bean Soup,Kitchen Stewardship
108,Shrimp-Bisque-1286453,4,Shrimp Bisque,What's For Supper
109,Beef-barley-soup-352595,5,Beef Barley Soup,Skinnytaste
110,Fast-French-Onion-Soup-Martha-Stewart,4,Fast French Onion Soup,Martha Stewart
111,Potato-and-Onion-Soup-Recipe-1_6-Litre-1603378,4,Potato and Onion Soup Recipe – 1.6 Litre,Soup Maker Club
112,Mustikkakeitto-_Finnish-Blueberry-Soup_-442024,5,Mustikkakeitto (Finnish Blueberry Soup),Saveur
113,Creamless-Cream-of-Asparagus-Soup-1570005,4,Creamless Cream of Asparagus Soup,Ahead of Thyme
114,Sweet-on-Corn--Old-Fashioned-Corn-Chowder-1663206,4,Sweet on Corn- Old Fashioned Corn Chowder,SippitySup
115,Baked-potato-soup-299585,3,Baked Potato Soup,Unilever North America
