,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
117,Zesty-Crumb-Salmon-With-Roast-Mediterranean-Vegetables-and-Minty-Food_com-180317,4200.0,15,4,900.0,5100
118,Mediterranean-Vegetable-Stew-Recipezaar_1,3900.0,14,8,3600.0,7500
119,Black-Olive-_-Feta-Pizza-562918,600.0,10,4,600.0,1200
120,My-Big-Fat-Greek-Burgers-Food_com-137161,1200.0,37,6,1500.0,2700
121,Mediterranean-Orange-Roughy-My-Recipes,,11,4,,2400
122,Mediterranean-Harvest-Pasta-AllRecipes,1500.0,11,6,600.0,2100
123,Greek_style-Shrimp-With-Feta-And-Spaghetti-Squash-Recipezaar,1200.0,12,2,900.0,2100
124,Mediterranean-Lamb-Shanks-With-Creamy-Polenta-Epicurious,,15,6,,4800
125,Greek-Chicken-Bundles-Food_com-134291,1020.0,16,4,1200.0,2220
126,Mediterranean-Pizza-Food_com-80607,,19,4,300.0,3900
127,Greek-Chicken-Roulades-W_White-Wine-Reduction-Food_com-138989,1200.0,13,2,600.0,1800
128,Mediterranean-Lamb-Strudel-My-Recipes,,15,8,,4800
129,Mediterranean-Chicken-1155697,,11,4,,3600
130,Mediterranean-Shepherd_s-Pie-Food_com-133128,1800.0,19,11,,1800
131,Mediterranean-Pasta-With-Shrimp-Recipezaar,600.0,18,5,1800.0,2400
132,Lamb-and-Pistachio-Kebabs-With-Garlic-and-Olive-Sauce-Food_com-95110,3600.0,29,4,2100.0,5700
133,Middle-eastern-lamb-chili-328441,,30,4,,6300
134,Spanakopita-_greek-Spinach-Pie_-Recipezaar,3600.0,13,9,2700.0,6300
135,Greek-Inspired-Beef-With-Feta-Cheese-And-Vegetables-Recipezaar,1800.0,17,4,1200.0,3000
136,Chicken_-Roasted-Bell-Pepper_-Olive-and-Feta-Pie-Food_com-157608,3600.0,17,5,1800.0,5400
137,Turkish-Lamb-Pita-Burgers-Food_com-69485,2400.0,26,6,1200.0,3600
138,Mediterranean-Seafood-Grill-with-Skordalia-MyRecipes-245201,,12,4,,3600
139,Mediterranean-Stuffed-Zucchini-Recipezaar,1500.0,12,6,900.0,2400
140,Greek-Shrimp-Pizza-Recipezaar,900.0,15,4,1200.0,2100
141,Mediterranean-Mahi-Mahi-With-Olive-And-Shallot-Tapenade-My-Recipes,,10,4,,6300
142,Veal-Mediterranean-My-Recipes,,11,4,,2400
143,Lentil-Potage-With-Spinach-And-Yogurt-My-Recipes,,16,8,,4200
144,Mediterranean-Chicken-Kebabs-MyRecipes-230228,1080.0,9,6,600.0,6300
145,Greek-Style-Penne-with-Lamb_-Parsnips_-Tomatoes_-and-Cinnamon-Epicurious-54741,,10,6,1800.0,2700
146,Mediterranean-Pasta-Toss-Food_com-127952,1500.0,12,4,300.0,1800
147,Marinated-Greek-Kebabs-MyRecipes-269531,900.0,12,4,960.0,1860
148,Grilled-Lamb-with-Lima-Bean-Skordalia-Epicurious-49170,,13,6,,2100
149,Greek-Stuffed-Zucchini-_halal_-_kolokithakia-Yemista_-_gluten-Fr-Recipezaar,3600.0,16,6,1800.0,5400
150,Greek-Pork-Kebabs-with-Black-Olive-Sauce-MyRecipes-223014,780.0,13,4,1140.0,1920
151,Mediterranean-Vegetable_cheese-Pie-Epicurious,,15,4,,3300
152,Fresh-Tuna-Steaks-On-A-Bed-Of-Couscous-Recipezaar,420.0,23,6,900.0,1320
153,Greek_inspired-Chicken-Casserole-With-Leeks_-Pine-Nuts_-And-Rais-Recipezaar,2100.0,19,8,5400.0,7500
154,Greek-Chicken-With-Capers-And-Orzo-My-Recipes,,11,4,,1500
155,Greek-Phyllo-Pizza-Recipezaar,1800.0,14,8,1200.0,3000
156,Creamy-Mediterranean-Style-Pasta-Sald-MyRecipes-264153,420.0,9,11,900.0,4200
157,Mediterranean-Baked-Penne-Recipezaar,5400.0,16,8,1200.0,6600
158,Lamb-Chops-With-Feta-_-Cheese---Nuwave_Flavorwave-565687,720.0,10,4,300.0,1020
159,Marinated-Greek-Kebabs-My-Recipes,,12,4,,2700
160,Orzo-With-Lamb_-Lima-Beans-And-Feta-Epicurious,,11,6,,5100
161,Broiled-Halibut-With-Tomatoes_-Olives-_-Garlic-543802,600.0,9,4,600.0,1200
162,Seared-White-Fish-With-Olive-Relish-_-Lemon-Mashed-Potatoes-537549,1500.0,12,4,900.0,2400
163,Chicken-Bake-Mediterranean-Style-533388,,11,6,900.0,4500
164,Swanson-Mediterranean-Chicken-535319,1500.0,10,4,900.0,2400
165,Mediterranean-Leg-of-Lamb-MyRecipes-260865,,16,10,,6300
166,Farfalle-with-Garbanzo-Beans-and-Spinach-MyRecipes-261168,,11,7,,1200
167,Yogurt_marinated-Lamb-Kebabs-My-Recipes,,14,2,,3000
168,Grilled-Mediterranean-Chicken-Pizza-My-Recipes,,10,6,,2100
169,Mediterranean-Grilled-Chicken-Kebabs-Food_com-182402,1200.0,19,8,2400.0,3600
170,Mediterranean-Vegetable-Pie-Recipezaar,3600.0,15,7,900.0,4500
171,Lamb_and_eggplant-Loaf-My-Recipes,,15,6,,6300
172,Greek-Pasta-With-Grilled-Chicken-_Flat-Belly-Diet-Recipe_-510872,,11,10,300.0,900
173,Couscous-Loaf-With-Feta_-Eggplant_-And-Onion-My-Recipes,,15,8,,6300
174,Mediterranean-Tilapia-MyRecipes-209755,1200.0,14,2,960.0,2160
175,Mediterranean-Spinach-Lasagna-MyRecipes-260943,,17,6,,4500
176,Mediterranean-Scallops-and-Lentils-MyRecipes-261207,,14,4,,3000
177,Mediterranean-Wild-Rice-_-Pasta-With-Sun-Dried-Tomatoes-562464,480.0,14,9,1200.0,1680
178,Tuna-with-Mediterranean-Lentil-Salad-AllRecipes,1500.0,14,4,1500.0,3000
179,Mediterranean-Chicken-With-Dried-Apricots-_-Prunes-536132,3000.0,14,8,43200.0,46200
180,Grilled-Vegetable-Pizza-With-Feta-And-Spinach-My-Recipes,,13,6,,2400
181,Easy-Mediterranean-Pasta-AllRecipes-40362,1500.0,10,4,900.0,2400
182,Pan_roasted-Pork-Tenderloin-With-Olives-My-Recipes,,15,4,,4200
183,Lamb-Calzones-Recipezaar,1800.0,18,6,1800.0,3600
184,Pasta-with-Tuna_-Tomatoes_-Garlic_-Capers_-and-Olives-Food-Network-279920,600.0,11,6,900.0,1500
185,Mediterranean-Vegetable_-White-Bean-_-Feta-Penne-570343,1020.0,14,4,420.0,1440
186,Mediterranean-_-Meat_-Loaf-551915,2700.0,11,5,600.0,3300
187,Greek-Pasta-With-White-Beans-and-Spinach-536938,2700.0,11,6,600.0,3300
188,Chicken-_-Mushrooms-_Greek-Style_-567713,1200.0,10,4,600.0,1800
189,Warm-Salad-of-Asparagus-Spears-and-Seared-Lamb-Chops-With-Fresh-535422,600.0,13,4,600.0,1200
190,Mediterranean-Swordfish-Wrapped-in-Prosciutto-Food-Network-279804,3300.0,17,5,900.0,4200
191,Mediterranean-Tuna-476487,1800.0,13,6,900.0,2700
192,Shrimp-Scampi-on-Couscous-MyRecipes-220534,,16,3,,1800
193,Greek-Snapper-With-Orzo-And-Artichokes-My-Recipes,,12,4,,2100
194,Olive-Crusted-Rack-of-Lamb-Epicurious-51390,,18,6,,6300
195,Greek-Lamb-over-Roasted-Eggplant-MyRecipes-230403,1980.0,12,6,720.0,3600
196,Greek-Style-Scampi-1172947,,9,4,,2460
197,Mediterranean-Stuffed-Eggplant-My-Recipes,,18,6,,4200
198,Sea-Bass-W_-Mediterranean-Vegetables-and-Bouillabaisse-Sauce-_Al-Food_com-139608,900.0,28,4,3600.0,4500
199,Greek-Lamb-Pilaf-With-Cinnamon-533330,,14,5,,3600
200,Greek-Spinach-Pie-MyRecipes-261285,,16,4,,3600
201,Mediterranean-Lasagna-_Cooking-Light_-502059,,17,6,,2400
202,Red-Snapper-with-Black-Olives_-Capers_-and-Tomatoes-Epicurious-52792,,13,10,,3900
203,Mediterranean-Chicken-549375,1200.0,11,4,900.0,2100
204,Mediterranean-Chicken-_-Pasta-Skillet---Quick-_-Easy-561181,1320.0,10,6,600.0,1920
205,Greek-Fava-Bean_-Eggplant-_-Olive-Stew-With-Feta-542074,3000.0,17,7,600.0,3600
206,_i-Heart-Feta_-Pasta-471665,600.0,13,4,900.0,1500
207,Stuffed-Lamb-With-Eggplant-_Aubergine_-_-Feta-490761,,8,4,1200.0,2700
208,Green-Pasta_-Mediterranean-Style-Food-Network-263035,1200.0,11,6,1800.0,3000
209,Mediterranean-Salmon-Foil-Packets-553932,720.0,10,4,600.0,1320
210,Greek-Mixed-Grill-Kabobs-And-Pine-Nut_orzo-Salad-Food-Network,900.0,20,5,900.0,1800
211,Stuffed-Leg-of-Lamb-With-Figs_-Almonds-_-Olives-570236,3600.0,17,7,1200.0,4800
212,Greek-Phyllo-Pie-With-Garlicky-Greens-And-Feta-My-Recipes,,17,10,,4800
213,Greek-Moussaka-Food-Network-279204,,16,7,,6300
214,Rosemary-and-Lime-Roasted-Sea-Bass-with-Mediterranean-Salsa-Food-Network-275970,3000.0,24,6,900.0,3900
215,Greek-Baked-Prawns-_Shrimp_-530215,,14,4,900.0,2400
216,Mediterranean-Pork-Skewers-Food-Network-272981,600.0,9,6,900.0,1500
217,Mediterranean-Grilled-Chicken-and-Grape-Skewers-Food-Network-285685,,11,4,,2400
218,Grilled-Catfish-with-Olive-Tomato-Relish-Food-Network-277302,600.0,10,2,600.0,1200
219,Mediterranean-Chicken-_-Herbed-White-Beans-547032,1800.0,15,2,600.0,2400
220,Grilled-Lamb-with-Salsa-Verde-773795,,17,4,,2700
221,Lamb-Chops-with-Olive-Salsa-Epicurious-49546,,15,2,,2700
222,Mediterranean-Matzo-Lasagna-Food-Network-249802,5400.0,15,8,1500.0,6900
223,Zesty-Roasted-Chicken-with-Mediterranean-Potatoes-Food-Network-275713,1500.0,19,2,900.0,2400
224,Lamb-Gyro-with-Tzatziki-Sauce-and-Spicy-Sour-Cream-Sauce-Food-Network-222494,600.0,25,8,3600.0,4200
225,Classic-Greek-Roasted-Leg-Of-Lamb-With-Lemon-garlic-Potatoes-534414,,25,6,1500.0,6900
226,Mediterranean-Pasta-with-Lamb-Meatballs-Food-Network-275254,1800.0,22,6,1500.0,3300
227,Chicken-Thighs-with-Lemon_-Olives_-and-Artichokes-MyRecipes-213446,,17,6,,4500
228,Greek-Red-Snapper-MyRecipes-260256,,17,8,,6300
229,Mediterranean-Chicken-en-Papillote-528880,,13,4,,2700
230,Couscous-a-la-Greque-539274,,14,4,,2700
231,Mediterranean-Lasagna-MyRecipes-252221,,17,6,,4200
232,Mediterranean-Spinach-Lasagna-1172957,,17,6,,4800
233,Vegetarian-Greek-Stuffed-Zucchini-556359,2700.0,24,4,900.0,3600
234,Ground-Lamb-Loaf-_-Tzatziki-Sauce-534554,,17,8,1800.0,6300
235,_Blanketed_-Eggplant-539091,,10,4,,6300
236,Red-Snapper-With-Mediterranean-Ragout-Food-Network,2400.0,15,6,1200.0,3600
237,Braised-mediterranean-cinnamon-chicken-355875,,15,4,,4800
238,Greek-Meatballs-with-Lemon-and-Arugula-375715,2400.0,17,6,5400.0,7800
239,Open-faced-pitas-with-rotisserie-lamb-with-pomegranate-and-mint_-grilled-tomatoes_-and-greek-slaw-362423,6300.0,29,7,15900.0,22200
240,Greek-Chicken-And-Potatoes-1662778,,13,8,,5100
241,Mediterranean-Veg-_-Fish-Bake-With-Pea-_-Sweetcorn-Rice-1625905,,7,4,,2100
242,Mediterranean-Lentil-Casserole-1521679,,12,4,,3000
243,Mediterranean-Risotto-with-Sea-Bass-1532024,2700.0,8,4,600.0,3300
244,Greek-Spaghetti-with-Roasted-Tomatoes_-Feta-and-Olives-1224684,,8,2,,3600
245,Mediterranean-Herb-Baked-Chicken-and-Knorr-Flavour-Pots-1034574,,16,4,,3900
246,Mediterranean-Tuna-Steaks-1338555,,10,2,,1200
247,Mediterranean-Lentil-Casserole-1469527,,12,4,,3000
248,MEDITERRANEAN-SHRIMP-PASTA-991236,,9,4,,1200
249,MEDITERRANEAN-CHORIZO-PASTA-986222,,14,4,,2100
250,Lamb-Feta-_-Black-Olive-Burgers-With-Grilled-Zucchini-1286601,600.0,18,4,900.0,1500
251,Greek-Lamb-Souvlaki-with-a-Garlic-Yogurt-Dip-1045966,,29,9,,2400
252,Ottolenghi_s-Lamb-Kofta-with-Corn_-Zucchini-_-Roasted-Carrot-Salad-and-Homemade-Hummus-1544110,600.0,30,6,1800.0,2400
253,Mediterranean-Calamari-Stew-1297500,2400.0,15,2,1200.0,3600
