,index,American,Asian,Barbecue,Cajun & Creole,Chinese,Cuban,English,French,German,Greek,Hawaiian,Hungarian,Indian,Irish,Italian,Japanese,Kid-Friendly,Mediterranean,Mexican,Moroccan,Portuguese,Southern & Soul Food,Southwestern,Spanish,Swedish,Thai
0,Baked-Cod-With-Orange_-Caper-And-Olive-Sauce-Epicurious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,Better-Greek-Chicken-Recipezaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Black-Olive-_-Feta-Pizza-562918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Braised-Mediterranean-Chicken-With-Polenta-Food_com-119662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Braised-mediterranean-cinnamon-chicken-355875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,Broiled-Halibut-With-Tomatoes_-Olives-_-Garlic-543802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,Cavatappi-With-Spinach_-Garbanzo-Beans_-_-Feta-534339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,Chicken-Bake-Mediterranean-Style-533388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Chicken-Thighs-with-Lemon_-Olives_-and-Artichokes-MyRecipes-213446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,Chicken-_-Mushrooms-_Greek-Style_-567713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,Chicken-and-Chard-Pasta-Mediterranean-Style-Food_com-120156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,Chicken_-Roasted-Bell-Pepper_-Olive-and-Feta-Pie-Food_com-157608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,Classic-Greek-Roasted-Leg-Of-Lamb-With-Lemon-garlic-Potatoes-534414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,Couscous-Loaf-With-Feta_-Eggplant_-And-Onion-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,Couscous-Sausage-Mediterranean-Food_com-292418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,Couscous-a-la-Greque-539274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,Creamy-Mediterranean-Style-Pasta-Sald-MyRecipes-264153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,Easy-Mediterranean-Pasta-AllRecipes-40362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,Eggplant_-Lamb-_-Rice-Casserole-1499898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Farfalle-with-Garbanzo-Beans-and-Spinach-MyRecipes-261168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,Feta_stuffed-Chicken-Breast-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
