,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
311,Mediterranean-style-meatloaf-300841,2700.0,11,5,600.0,3300
312,Greek-Catfish-Recipezaar_1,1200.0,9,4,300.0,1500
313,Mediterranean-Chicken-With-Roasted-Vegetables-Recipezaar,3000.0,11,4,600.0,3600
314,Greek-Chicken-With-Tomatoes-And-Feta-Recipezaar_1,2100.0,14,4,14400.0,16500
315,Mediterranean-Squid-With-Mushrooms-and-Tomatoes-Food_com-188456,600.0,11,4,900.0,1500
316,Greek-Scampi-Pasta-Recipezaar,,10,6,900.0,1800
317,Mediterranean-Spaghetti-With-Tomatoes-And-Feta-Recipezaar,1200.0,10,2,600.0,1800
318,Greek-Meatballs-In-Tomato-Yogurt-Mint-Sauce-Recipezaar,3300.0,13,4,1800.0,5100
319,Spaghetti-With-Shrimp_-Chickpeas_-and-Feta-Food_com-161003,900.0,14,8,600.0,1500
320,Greek-Chicken-With-Squash-Recipezaar,1200.0,14,4,300.0,1500
321,Quick-Chunky-Greek-Pizza-Food_com-121217,1200.0,19,5,600.0,1800
322,Mediterranean-Lemon-Garlic-Chicken-Food_com-185888,3600.0,11,4,2400.0,6000
323,Greek-Meatloaf-Recipezaar,3600.0,15,8,900.0,4500
324,Spicy-Lamb-Shish-Kebabs-With-Greek-Pita-Bread-Recipezaar,360.0,11,6,5400.0,5760
325,Lamb-Souvlaki-with-Yogurt-Garlic-Sauce-Epicurious-52145,,15,4,,3300
326,Low_fat-Moussaka-Recipezaar,2100.0,20,8,4500.0,6600
327,Mediterranean-Pasta-Recipezaar_3,1200.0,9,6,1200.0,2400
328,Mediterranean-Chicken-Recipezaar_14,900.0,9,6,1500.0,2400
329,Mediterranean-Chicken-Recipezaar_17,1500.0,9,4,900.0,2400
330,Mediterranean-Burgers-With-Feta-Cheese-Food_com-140321,720.0,16,4,600.0,1320
331,Greek-Style-Manicotti-Recipezaar,1500.0,10,4,1500.0,3000
332,Mediterranean-Vegetables-Recipezaar,2400.0,20,4,600.0,3000
333,Mediterranean-Quiche-Food_com-131536,4500.0,13,4,900.0,5400
334,Chicken-Gyro-Food_com-293133,600.0,17,4,1200.0,1800
335,Greek-Vegetables-Recipezaar,600.0,11,2,600.0,1200
336,Mediterranean-Chicken-Recipezaar_1,,9,4,900.0,2100
337,Lemon-Baked-Cod-From-Greece_-Recipezaar,1800.0,10,2,900.0,2700
338,Halibut-With-Tomato_-Capers-And-Olives-Recipezaar,2100.0,11,12,600.0,2700
339,Mediterranean-Shells-Recipezaar,1500.0,11,6,1200.0,2700
340,Mediterranean-Salmon-Fillets-Baked-In-Foil-Recipezaar,1080.0,9,4,900.0,1980
341,Mediterranean-Lamb_and-Couscous_stuffed-Bell-Peppers-Recipezaar,1800.0,15,4,1200.0,3000
342,Greek-Lamb-Shanks-_slow-Cooker_-Recipezaar,,13,5,1200.0,15600
343,Mediterranean-Pasta-Food_com-89129,600.0,12,5,900.0,1500
344,Mediterranean-Flank-Steak-Recipezaar,600.0,12,4,900.0,1500
345,Two-Cheese-Mediterranean-Stuffed-Chicken-Recipezaar,2400.0,10,4,1800.0,4200
346,Greek-Lamb-Stew-With-Feta-Recipezaar,4800.0,15,6,600.0,5400
347,Wine-Braised-Chicken-With-Tomatoes-and-Olives-Food_com-131551,4800.0,12,6,1200.0,6000
348,Greek-Vegetable-Couscous-MyRecipes-260736,,17,7,,1800
349,Mediterranean-Fettuccine-With-Shrimp-And-Spinach-Recipezaar,600.0,9,5,300.0,900
350,Greek-Feta-Chicken-Recipezaar,840.0,10,4,1800.0,2640
351,Mediterranean-Chicken-My-Recipes,,12,4,,1500
352,Mediterranean-Chicken-Breasts-With-Avocado-Tapenade-Recipezaar,,16,4,300.0,900
353,Mediterranean-Chicken-Casserole-Recipezaar,3600.0,12,4,1800.0,5400
354,Greek-Stuffed-Manicotti-Food_com-114766,,19,7,1500.0,1500
355,Mediterranean-Crusted-Chicken-Recipezaar,2400.0,10,4,1200.0,3600
356,Greek-Shrimp-Recipezaar_3,600.0,11,4,1200.0,1800
357,Mediterranean-Cod-With-Tomatoes-Food_com-78047,420.0,10,2,600.0,1020
358,Mediterranean-Patio-Pizza-Recipezaar,960.0,14,6,1200.0,2160
359,Provencal-Lamb-With-Mediterranean-Vegetables-Epicurious,,8,4,,4500
360,Tuna-Steaks-With-Warm-Mediterranean-Vinaigrette-Recipezaar,600.0,12,4,600.0,1200
361,Grilled-Mediterranean-Grouper-MyRecipes-255330,600.0,8,4,360.0,960
362,Couscous-With-Feta_-Chickpeas-And-Tomato-Recipezaar,1380.0,11,5,300.0,1680
363,Mediterranean-Grilled-Chicken-Food_com-99027,1500.0,11,6,14400.0,15900
364,Chicken-Mediterranean-My-Recipes,,10,2,,2700
365,Mediterranean-Scallops-Food_com-188000,1500.0,10,4,300.0,1800
366,Mediterranean-Goat-Cheese-Pizza-Recipezaar,900.0,10,5,900.0,1800
367,Pasta-With-Greens_-Olives_-and-Feta-Food_com-287404,900.0,10,7,900.0,1800
368,Mediterranean-Champagne-Chicken-With-Artichoke-Hearts-And-Olives-Recipezaar,1200.0,11,4,900.0,2100
369,Greek-Vegetable-Briam-Recipezaar,3300.0,15,8,1800.0,5100
370,Greek-Style-Pasta-with-Shrimp-Food_com-65229,,12,4,2100.0,2400
371,Greek-chicken-and-pita-casserole-301853,1200.0,12,4,1200.0,2400
372,Slow-Cook-Lamb-With-Pasta_-Fresh-Tomato_-Basil_-Olives-and-Feta-Food_com-89280,4800.0,10,2,600.0,5400
373,Greek_style-Lemony-Chicken-Breasts-With-Kalamata-Olives-And-Feta-Recipezaar,,10,4,1200.0,3600
374,Greek-Chicken-Food_com-136829,2400.0,9,4,1200.0,3600
375,Baked-Scrod-Provencale-Recipezaar,600.0,13,4,900.0,1500
376,Mediterranean-Lamb-Burgers-Food_com-120202,,14,5,1500.0,1500
377,Greek-Style-Chicken-With-Lemon-Pistachio-Rice-Recipezaar,3600.0,15,4,2700.0,6300
378,Mediterranean-Chicken-and-Pasta-Food_com-70096,1500.0,16,5,1200.0,2700
379,Greek-Lamb-Baked-in-Clay-Pots-Food_com-94280,,20,6,1800.0,16200
380,Mediterranean-Fish-Pouches-in-Foil-over-Couscous-Food_com-131762,1800.0,18,4,1200.0,3000
381,Greek-Chicken-and-Veg-Food_com-172980,1500.0,9,4,600.0,2100
382,Greek-Spaghetti-Squash-Recipezaar,,14,2,1800.0,1800
383,Seared-White-Fish-with-Olive-Relish-and-Lemon-Mashed-Potatoes-1155389,,12,4,1500.0,1500
384,Greek_style-Shrimp-With-Rigatoni-Recipezaar,1500.0,12,4,600.0,2100
385,Cioppino-Mediterranean-Recipezaar,1800.0,16,6,600.0,2400
386,Mediterranean_style-Baked-Chicken-Recipezaar,3000.0,14,4,600.0,3600
387,Mediterranean-Penne-Recipezaar,,11,6,1200.0,2700
388,Mediterranean-Vegetable-Casserole-Recipezaar,1800.0,11,4,900.0,2700
389,Greek-Baked-Fish-Recipezaar_3,1800.0,10,5,900.0,2700
390,Mediterranean-Chicken-And-Sausage-Couscous-Pot-Recipezaar,900.0,17,4,1800.0,2700
391,Penne-Mediterranean-Food_com-280192,600.0,14,4,600.0,1200
392,Lamb_and_eggplant-_aubergine_-Loaf-Recipezaar,,15,6,3600.0,7800
393,Mediterranean-Balsamic-Chicken-Recipezaar,1800.0,12,4,600.0,2400
394,Mediterranean-Herb-Baked-Chicken-Recipezaar,3600.0,17,4,28800.0,32400
395,Mediterranean-Shells-1150202,1200.0,11,6,,2700
396,Greek_style-Spaghetti-Recipezaar,600.0,15,4,900.0,1500
397,Mediterranean-Style-Prawns-With-Garlic-And-Feta-Cheese-Recipezaar,600.0,11,5,600.0,1200
398,Greek-Shrimp-With-Feta-Food_com-71410,,11,5,600.0,1200
399,Bulgur_-Veg-Chickpea-And-Bean-Greek-Super-Food-Stew-Recipezaar,2400.0,21,4,1200.0,3600
400,Mediterranean-Fish-Stew-1156991,,9,4,600.0,1500
401,Greek-Lamb-Brochettes-With-Cucumber-And-Tomato-Tzatziki-Epicurious,,9,6,,2700
402,Chrissy_s-Mediterranean-Chicken-Recipezaar,1380.0,11,4,900.0,2280
403,Greek-Style-Chicken-Thighs-Food_com-69877,,14,4,480.0,1380
404,Greek-Chicken-With-Onions_-Oregano_-Olives-And-Feta-Recipezaar,2700.0,16,4,900.0,3600
405,Greek-Chicken-Stifado-Food_com-95206,,14,5,900.0,4500
406,Greek-Ratatouille-My-Recipes,,14,4,,2100
407,Greek-Chicken-With-Tomatoes-And-Feta-Recipezaar,1200.0,11,4,900.0,2100
408,Chicken-Mediterranean-Surprise_-Food_com-95047,1800.0,20,6,1200.0,3000
409,Lamb-and-Cucumber-Kebabs-With-Feta-Sauce-Food_com-177694,720.0,15,4,2400.0,3120
410,Pan-Roasted-Chicken-with-Olives_-Capers_-and-Vermouth-773474,,11,4,,2100
411,Greek-Chicken-With-Capers-And-Raisins-In-Feta-Sauce-My-Recipes,,12,4,,2100
412,Halibut-_-Mediterranean-Style-Recipezaar,720.0,8,2,300.0,1020
413,Middle-Eastern-Lamb-Fondue-Food_com-109467,21600.0,33,4,3600.0,25200
414,Mediterranean-Grilled-Lamb-MyRecipes-249352,,8,6,,2700
415,Mediterranean-Linguini-With-Scallops-Recipezaar,,11,6,1200.0,3480
416,Baked-Shrimp-With-Tomatoes-And-Feta-Recipezaar_1,1500.0,10,4,1800.0,3300
417,Mediterranean-Bean-And-Sweet-Potato-Stew-Recipezaar,3600.0,14,4,1200.0,4800
418,Mediterranean-Garlic-Herb-Beef-And-Pasta-Recipezaar,1800.0,12,9,1800.0,3600
419,Mediterranean-Tilapia-Cashew-Fusion-With-Lemon-Sauce-Food_com-126922,2700.0,17,4,2700.0,5400
420,Mediterranean-Lemon-and-Olive-Chicken-Food_com-140947,1800.0,12,5,900.0,2700
421,Mediterranean-Lemon-Chicken-Food_com-188013,1200.0,11,6,600.0,1800
422,Greek-Chicken-Recipezaar_13,3000.0,13,4,1800.0,4800
423,Mediterranean-Spinach-And-Rice-Recipezaar,900.0,10,6,900.0,1800
424,Mediterranean-Chicken-For-Two-Recipezaar,1200.0,10,2,600.0,1800
425,Mediterranean-Tomato-Pasta-Recipezaar,,11,4,900.0,900
426,Greek_style-Shrimp-And-Spaghetti-Squash-Recipezaar,2700.0,12,4,1200.0,3900
427,Mediterranean-Chicken-Salad-Food_com-98755,1500.0,16,4,1800.0,3300
428,Mediterranean-Pizza-With-Shrimp-And-Feta-Recipezaar,840.0,13,9,900.0,1740
429,Mediterranean-Baked-Fish-Food_com-126917,1800.0,11,4,1200.0,3000
430,Ww-6-Points-_-Mediterranean-Roast-Chicken-Recipezaar,4500.0,10,6,900.0,5400
431,Orange-Roughy-With-Sauteed-Olives_-Capers-_-Tomatoes-564771,360.0,9,2,1800.0,2160
432,Greek-Eggplant-_aubergine_-Pie-Recipezaar,2400.0,14,8,1800.0,4200
433,Mediterranean-Lemon-Olive-Chicken-Recipezaar,1500.0,12,8,900.0,2400
434,Mediterranean-Steaks-Recipezaar,600.0,10,4,300.0,900
435,Rustic-Mediterranean-Pasta-With-Tomatoes-Recipezaar,480.0,15,8,1200.0,1680
436,Creamy-Mediterranean-Chicken-Food_com-149322,1200.0,15,4,900.0,2100
437,Penne-Mediterranean-Recipezaar,540.0,9,5,120.0,660
438,Mediterranean-Chicken-Stew-Food_com-95418,21600.0,18,4,1200.0,22800
439,Greek-Tomato_-Shrimp-And-Feta-Recipezaar,1800.0,11,4,900.0,2700
440,Mediterranean-Snapper-MyRecipes-230372,1080.0,12,4,660.0,1740
441,Greek_spiced-Baked-Shrimp-Recipezaar,,11,5,900.0,4500
442,Papoutsakia-Food_com-87424,,18,4,1200.0,5400
443,Mediterranean-Style-Turkey-Pie-Food_com-62062,2100.0,12,6,1800.0,3900
444,Greek-Chicken-and-Orzo-Food_com-100585,,12,4,1800.0,3900
445,Lamb-With-Spinach-And-Orzo-Recipezaar,4860.0,14,6,1800.0,6660
446,Mediterranean-Sole-With-Arugula-_rocket_-Recipezaar,2700.0,10,2,1200.0,3900
447,Greek-Stuffed-Chicken-Breasts-Recipezaar,3600.0,16,6,1500.0,5100
448,Mediterranean-Chicken-_-Pasta-Toss-567491,900.0,9,4,900.0,1800
449,Greek-Orzo-Stuffed-Peppers-Food_com-148460,1800.0,11,7,600.0,2400
450,Greek-Stuffed-Chicken-Recipezaar_1,1200.0,11,6,1200.0,2400
451,Mediterranean-Fish-Fillets-1500337,,19,2,,2700
452,Greek-Rice-Casserole-W_feta-And-Artichokes-Recipezaar,,10,6,900.0,3300
453,Mediterranean-Fish-Steaks-Recipezaar,1800.0,11,4,300.0,2100
454,Greek_style-Potato_-Zucchini_-And-Bean-Stew-My-Recipes,,13,6,,3600
455,Greek-Chicken-With-Orzo-Recipezaar,10800.0,16,2,1800.0,12600
456,Greek-Vegetable-Pilaf-Food_com-178072,1200.0,19,5,1200.0,2400
457,1_dish-Mediterranean-Chicken-Pizza-Bake-My-Recipes,,16,6,,3000
458,Grilled-Rib_eye-Steaks-With-Mediterranean-Rub-Epicurious,,9,8,,1800
459,Mediterranean-Baked-Fish-Recipezaar_1,2700.0,15,4,600.0,3300
460,Lentil-Stew-With-A-Mediterranean-Twist-Recipezaar,2700.0,13,4,900.0,3600
461,Greek-Island-Chicken-With-Marinated-Artichokes-Recipezaar,1800.0,16,4,1800.0,3600
462,Lamb-Meatballs-With-Cucumber-Mint-Yogurt-and-Couscous-Food_com-61527,900.0,24,30,1800.0,2700
463,Greek-Lamb-Burgers-With-Spinach-And-Red-Onion-Salad-Recipezaar,480.0,11,4,1200.0,1680
464,Mediterranean-Bean-Casserole-Food_com-101703,,14,2,600.0,2400
465,Mediterranean-Pantry-Supper-Recipezaar,1800.0,11,3,900.0,2700
466,Shrimp-With-Feta-Cheese-_greek_-Recipezaar,1200.0,13,4,600.0,1800
467,6_vegetable-Mediterranean-Stew-Recipezaar,2100.0,16,2,1200.0,3300
468,Mediterranean-Eggplant-_aubergine_-Casserole-Recipezaar_1,2700.0,13,6,1200.0,3900
469,Lemon-Parsley-Fish-With-Greek-Salad-Food_com-101665,,15,4,900.0,1380
470,Mediterranean-Drumsticks-1153771,,11,4,300.0,2100
471,Greek-Spaghetti-W_Lamb-Food_com-114966,1800.0,10,8,1800.0,3600
472,Mediterranean-Penne-Chicken-Recipezaar,900.0,14,5,1200.0,2100
473,Grilled-Steak-_-Greek-Style-Recipezaar,90000.0,14,6,600.0,90600
474,Greek-Chicken-And-Potato-Packets-For-The-Grill-Recipezaar,1500.0,9,4,600.0,2100
475,Spanakopita-_Greek-Spinach-and-Feta-Pie_-Food_com-107521,,12,10,1800.0,3600
476,Mediterranean-Tuna-Casserole-Recipezaar,3000.0,13,6,1800.0,4800
477,Summer-Pasta-With-Olives_-Roasted-Peppers-And-Capers-Epicurious,,13,6,,3300
478,Rice-a-Roni-Mediterranean-Lemon-Chicken-Food_com-125925,1200.0,10,5,900.0,2100
479,Roasted-Mediterranean-Chicken-My-Recipes,,15,4,,3600
480,Lamb-Chops-And-Potatoes-With-Olives_-Tomatoes-And-Feta-Cheese-Epicurious,,8,4,,3900
481,Shrimp-and-Rice-Stuffed-Tomatoes-Food_com-92375,2400.0,12,4,900.0,3300
482,Chicken-Gyros-With-Cucumber-Salsa-and-Tsatsiki-Food_com-169789,,16,4,2700.0,2700
483,Healthy-Pantry-Night-Mediterranean-Chicken-Food_com-98590,1800.0,16,9,900.0,2700
484,Cod-With-Mediterranean-Salsa-Epicurious,,11,2,,1500
485,Mediterranean-Herb-Pasta-Food_com-187004,420.0,16,5,900.0,1320
486,Garlic-Greek-Style-Spaghetti-Food_com-184076,1200.0,12,4,600.0,1800
487,Sun_dried-Tomato-And-Garlic_crusted-Rack-Of-Lamb-Recipezaar,5400.0,8,8,1800.0,7200
488,Mediterranean-Salmon-Recipezaar,360.0,10,4,300.0,660
489,Mediterranean-Baked-Chicken-Recipezaar_2,3600.0,11,6,1200.0,4800
490,Greek-Pizza-With-Phyllo-Crust-Recipezaar,,15,5,1800.0,3600
491,Pan-Fried-Cod-with-Mediterranean-Flavors-Food_com-95264,480.0,14,2,600.0,1080
492,Mediterranean-Chicken-Recipezaar_11,1800.0,11,4,,1800
493,Lamb-Patties-with-Pistachio-Tzatziki-1065427,,24,4,,2400
494,Greek-Baked-Shrimp-With-Feta-Recipezaar,2700.0,12,7,1500.0,4200
495,Greek-Eggplant-And-Walnut-Pie-Recipezaar,2700.0,12,7,900.0,3600
496,Mediterranean-Chicken-And-Rice-Pilaf-Recipezaar,3000.0,10,4,600.0,3600
497,Mediterranean-Flounder-Food_com-75981,1800.0,18,4,600.0,2400
498,Mediterranean-Chicken_-Arugula-Pasta_-and-Zesty-Chickpeas-Food_com-291528,1800.0,20,4,1200.0,3000
499,Mediterranean-Meatloaf-Recipezaar_1,1800.0,11,8,900.0,2700
