,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
149,Malted-Milk-Waffles-676654,,9,4,,1500
150,Cheesy-Sausage-Breakfast-Bubble-Up-Bake-1049912,,7,4,,3000
151,Cheesy-Chicken-Pepper-Broccoli-Frittata-1083390,,10,6,,3600
152,Crepes-Allrecipes,900.0,5,8,300.0,4800
153,Easy-Cheesy-Cauliflower-Pancakes-1047826,,7,5,,2100
154,Whole-Wheat-Oatmeal-Pancakes-1293235,,7,6,,1500
155,Sour-Cream-and-Chive-Egg-Clouds-Low-Carb_-Gluten-Free-1235101,360.0,6,4,600.0,960
156,Overnight-Crockpot-Pumpkin-Oatmeal-1303152,28800.0,7,10,600.0,29400
157,California-Breakfast-Sandwich-1698557,,10,4,,1500
158,Blood-Orange-Ricotta-Pancakes-with-Strawberry-Orange-Sauce-1150285,,11,4,,2100
159,Golden-Spice-Pancakes-481155,900.0,11,10,300.0,1200
160,Oatmeal-and-Quinoa-Breakfast-Bowl-469992,,7,2,,1800
161,Cheese_-Egg-_-Potato-Breakfast-Skillet-1593452,1800.0,12,4,300.0,2100
162,Apple-Pie-Quinoa-Breakfast-Bowl-1312050,900.0,8,4,600.0,1500
163,Clean-Eating-Whole-Wheat-Waffles-623451,,7,8,,1500
164,Fluffy-scrambled-eggs-327515,,4,1,,900
165,Blueberry-Oatmeal-Breakfast-Bake-1602135,,9,4,,2700
166,Challah-French-Toast-1577097,600.0,9,4,1200.0,1800
167,Sunday-Brunch-Deep-Fried-French-Toast-1713119,180.0,16,7,600.0,780
168,Light-and-Fluffy-Whole-Wheat-Waffles-1331959,1800.0,10,12,600.0,2400
169,Spicy-Chorizo-and-Poblano-Chili-Hash-Browns-1679423,,7,5,,3300
170,Cornmeal-Kefir-Blueberry-Pancakes-1693673,,12,1,,1800
171,Spinach-_-Mozzarella-Cheese-Omelet-1642319,,4,2,,1200
172,Weight-Watchers-Simple-Start-Breakfast-Pizza-Cups-1602082,,4,4,,1200
173,Pumpkin-spice-pancakes-with-pumpkin-butter-351943,,13,4,,1500
174,Ultimate-Melt-in-Your-Mouth-Pancakes-589464,,6,4,,1200
175,Blueberry-Cottage-Cheese-Oatmeal-1523707,,5,4,,900
176,Peanut-Butter-and-Banana-Overnight-Oats-1475446,18000.0,7,4,300.0,18300
177,Baked_-Strawberry-_-Rhubarb-French-Toast-Casserole-1701392,2700.0,14,6,900.0,3600
178,Bananas-foster-french-toast-315032,1200.0,14,6,600.0,1800
179,Supreme-Pizza-Omelet-Muffins-1640599,,4,4,,1800
180,Bacon_-Eggs-_-PANCAKES___-1267101,,7,4,,900
181,Prosciutto_-Cheddar-And-Polenta-Frittata-1678805,,10,4,,2700
182,Vegan-Peanut-Butter-Banana-French-Toast-1055216,600.0,7,4,300.0,900
183,Lemon-raspberry-pancakes-335798,,14,4,,900
184,Brainy-Breakfast-Salad-for-Kids_-1026229,,7,4,,900
185,How-to-Make-Buttermilk-Pancakes-1337236,,3,6,,1800
186,Cafe-Aaliya-Copycat-French-Toast-1678826,,8,4,,600
187,3-Ingredient-Weight-Loss-Pancakes-1109709,,5,1,,1200
188,Chocolate-Almond-Butter-Overnight-Oatmeal-1619372,,7,2,600.0,600
189,Cinnamon-burst-french-toast-370210,,5,4,,1200
190,Mango-Blueberry-Vegan-Overnight-Oats-440198,,7,4,,2400
191,Breakfast-queso-fundido-351678,1200.0,8,4,600.0,1800
192,Protein-Pancakes-Gluten-Free-1238077,600.0,5,4,600.0,1200
193,Blueberry-and-Peach-Overnight-Oatmeal-1250285,,6,4,,900
194,Basic-Crepe-625244,,7,15,,1200
195,French-Omelet-1131303,,5,1,,300
196,Breakfast-Chilaquiles-with-Eggs-1684622,,8,4,,2400
197,Berry-Breakfast-Flatbreads-1685727,,10,4,,1800
198,Breakfast-Frittata-1305238,,5,1,300.0,300
199,French-toasted-egg-in-a-hole-365383,300.0,6,2,300.0,600
200,Salmon_-Bacon-_-Asparagus-Hash-1687577,,7,4,,2400
201,Carrot-Cake-Pancakes-with-Cashew-Cream-Frosting-1704940,900.0,22,4,1200.0,2100
202,Perfect-Scrambled-Eggs-1581174,300.0,2,4,,300
203,Grain-Free-Applesauce-Pancakes-1062467,900.0,6,2,300.0,1200
204,Clean-Eating-Slow-Cooker-Overnight-Oatmeal-977052,,6,2,,1800
205,5-Ingredient-Cheddar-and-Chive-Waffles-with-a-Fried-Egg-1632517,900.0,5,4,600.0,1500
206,Blueberry-Cheesecake-Oatmeal-1226489,,7,4,,1500
207,Overnight-Stuffed-French-Toast-471471,,6,4,,3600
208,Savory-Sweet-Potato-And-Egg-Breakfast-Hash-1553414,,8,4,,3300
209,Breakfast-Pizza-1602501,,13,7,,2700
210,Cheesy-Egg-and-Veggie-Cups-1635919,2100.0,7,6,1200.0,3300
211,Southwestern-Egg-In-A-Basket-1092283,,5,4,,1500
212,Skippy-jammin_-french-toast-299841,,6,4,,600
213,Kale-Frittata---A-Healthy-Breakfast-Casserole-579095,1200.0,9,4,900.0,2100
214,Essential-Buttermilk-Pancake-1582918,360.0,9,4,300.0,660
215,Breakfast-Roll-Ups-1512083,,7,4,,2100
216,Blueberry-french-toast-casserole-357727,,7,5,,4800
217,Eggless-French-Toast--Sweet-_-Easy-BreakFast-779990,,5,4,,1500
218,Creme-Brulee-Oatmeal-511733,,7,4,,1200
219,Banana-Oatmeal-Pancakes-1187536,240.0,12,4,900.0,1140
220,Paleo-Porridge-1306779,300.0,6,4,300.0,600
221,Healthy-Pancakes-that-Actually-Taste-Good-1234420,600.0,6,3,300.0,900
222,Protein-Oatmeal-with-Zucchini-ZOATS-1590041,,5,4,,1200
223,Brownie-Batter-Peanut-Butter-Swirl-Oatmeal-568653,600.0,9,2,300.0,900
224,Low-Carb-Pancakes-for-1-1603916,300.0,6,2,600.0,900
225,No-Cook---Banana-Pecan-Overnight-Oatmeal-1302130,,6,4,,1200
226,Cherry-Vanilla-Slow-Cooker-Oatmeal-1688771,25200.0,8,4,300.0,25500
227,Overnight-Apple-Pie-Oatmeal-1519806,,6,4,,2400
228,Oven-Roasted-Candied-Bacon-1493642,1800.0,3,4,300.0,2100
229,Southwestern-Frittata-1231100,600.0,6,1,300.0,900
230,Homemade-Waffle-Cones-1101079,,6,10,,2100
231,Baked-Cream-Cheese-French-Toast-Casserole-1431623,,15,12,1800.0,33900
232,Almond-Butter-Pancakes-_Grain-Free_-1052062,,6,2,,1800
233,Blueberry-banana-pancakes-369780,,10,6,,900
234,Apple-Raspberry-French-Toast-Bake-1623816,2700.0,12,6,600.0,3300
235,Cheesy-Egg_-Avocado-and-Bacon-Breakfast-Sandwich-1125963,,6,2,,1200
236,The-Best-French-Toast-1184306,,8,8,,1200
237,Clean-Eating-Maple-Cinnamon-Granola-1591671,,5,4,,3900
238,Apple-Cinnamon-Overnight-Cereal-and-Oatmeal-1263186,,6,4,300.0,28800
239,Make-Ahead-Protein-Packed-Breakfast-Bites-1636328,,3,12,300.0,300
240,French-omelets-368530,,5,1,,1200
241,Easy-Berry-Breakfast-Parfait-1583793,,5,2,300.0,300
242,Oat-Flour-Pancakes-_Old-Fashioned-Style_-593772,,8,6,,900
243,Sweet-Apple-Turkey-Breakfast-Sausage-1682326,,9,4,,2400
244,Donut-Waffles-1634921,,7,4,,1500
245,Cream-Cheese-Grits-1636155,,6,6,,1800
246,Coconut-Pancakes-1688279,,14,6,,2400
247,Chocolate-Swirled-Breakfast-Rolls-1073022,,5,8,,2100
248,Cheesy-Broccoli-and-Bacon-Scramble-496128,,7,1,,1500
249,Vegan-Coconut-and-Buckwheat-Pancakes-1693666,,11,4,,1200
250,Strawberry-Stuffed-French-Toast-1024733,,7,4,,1800
251,Blueberry-Buttermilk-Pancakes-1598134,420.0,7,3,300.0,720
252,Breakfast-Lunch-Dinner-Quinoa-996562,,6,4,,3000
253,Low-Carb-Breakfast-Cups-1006562,,6,4,,2100
254,Ultimate-French-Toast-Allrecipes,600.0,4,4,600.0,1200
255,Paleo-Egg-Cups-1300306,900.0,6,12,180.0,1080
256,Gluten-Free-Blueberry-Protein-Pancakes-1698419,,13,14,,1800
257,Vanilla-and-Cinnamon-Waffles-1554895,,10,4,,1500
258,Spinach-_-Red-Pepper-Frittata-1681607,600.0,7,6,600.0,1200
259,Swedish-Pancakes-1606657,,7,5,,1500
260,French-Crepes-Allrecipes,1800.0,6,12,300.0,2100
261,Everyday-Pancakes-1298381,1200.0,7,5,,1200
262,Low-Carb-Breakfast-Casserole-1166511,,6,12,,2700
263,Banana-Waffles-Allrecipes,1800.0,7,4,600.0,2700
264,Butternut-squash_-mushroom_-kale-and-sausage-frittata-351170,3000.0,13,6,600.0,3600
265,Egg-Scramble-with-Ham-and-Peppers-1632192,,7,4,,1800
266,Sweet-French-Toast-1068340,1200.0,8,4,600.0,1800
267,LCHF-Big-Breakfast-1221462,600.0,5,1,300.0,900
268,Potato-masala-and-egg-skillet-305048,,6,1,300.0,1200
269,Scrambled-Egg-and-Veggie-Breakfast-Quesdaillas-_GF_-DF_-1628934,900.0,11,1,900.0,1800
270,Blueberry-Protein-Pancakes-1316358,,7,2,,1500
271,Huevos-Rancheros-_with-shortcut-_refried_-beans_-1696413,,20,2,,2400
272,Baked-Peanut-Butter-Oatmeal-1586277,1800.0,5,4,300.0,2100
273,Mozzarella-and-Egg-Breakfast-Sandwich-1695743,,9,1,300.0,600
274,Baked-Eggs-with-Spinach_-Mushrooms-and-Sun-Dried-Tomato-1695342,,10,4,,2100
275,Tortilla-French-Toast-575648,300.0,7,4,300.0,600
276,Apple-Pie-Pancakes-1210691,240.0,7,4,300.0,540
277,Apple-Cinnamon-Quinoa-Breakfast-Bake-574503,4800.0,10,6,,4800
278,Pillow-Eggs-1379190,,6,4,600.0,1800
279,Omelet-with-Vegetables-_-Ham-1240467,900.0,7,2,600.0,1500
280,Homemade-Blueberry-Pancake-Syrup-3-Ingredient-1464985,900.0,3,4,,900
281,Easy-Breezy-Pancakes-1280960,,7,4,,1500
282,Cookie-Monsters-Sausage-and-Zucchini-Strata-1684079,,8,6,,3300
283,Scrambled-Eggs-Provencal-1026436,,5,4,,900
284,Vanilla-Yogurt-Pancakes-with-Poppy-Seeds-1252575,900.0,7,3,300.0,1200
285,Peanut-Butter-and-Banana-Overnight-Oats-1087691,28800.0,6,1,600.0,29400
286,Cinnamon-Roll-Apple-Pancakes-with-Cream-Cheese-Drizzle-1622328,1800.0,15,9,5400.0,7200
287,Clean-Eating-Saturday-Morning-Waffles-762996,,4,9,,1200
288,Slow-Cooked-Apple-Pie-Oatmeal-1060686,21600.0,6,4,300.0,21900
289,Cream-of-Rice-Cereal-_Rice-Porridge_-1100195,,7,4,,1500
290,Hoe-cakes-365204,,7,4,,1200
291,Pumpkin-French-Toast-Waffles-1614128,,7,4,,1500
292,Breakfast-Recipe-to-Lose-Belly-Fat-Fast-1337902,,5,4,,1200
293,White-Chocolate-Macadamia-Nut-Pancakes-1597344,300.0,9,1,600.0,900
294,French-Toast-Breakfast-Bake-1292064,,5,4,,3000
295,Lightened-up-creme-brulee-french-toast-352230,,12,6,,3600
296,Quinoa-Frittata-1125765,,7,4,,3000
297,Beer-Dutch-Babies-Oven-Pancakes-with-Peaches-and-Cream-1694455,,12,3,,1800
298,How-to-MakeScotch-Eggs-1261417,,5,12,,2100
299,Orange-Ricotta-Pancakes-1182475,,11,4,,1500
300,Paleo-Breakfast-Bars-683692,,11,8,,3000
301,Pancakes-That-Help-You-Lose-Weight_-1531251,,5,4,,1500
302,Mini-Frittatas-1237582,1200.0,6,4,600.0,1800
303,Gluten-Free-Buttermilk-Pancakes-1591869,,8,10,1500.0,1500
304,Toasted-Coconut-French-Toast-988493,,7,5,,1500
305,Southwest-Breakfast-Burritos-1042724,,6,4,,2100
306,Omelet-In-A-Mug-Allrecipes,120.0,7,1,900.0,1020
307,Easy-Classic-Pancakes-_Recipe_-1061589,,6,4,,1500
308,Waffled-Breakfast-Quesadilla-1026174,,5,4,,1800
309,Breakfast-Stromboli-1381515,1800.0,5,4,900.0,2700
310,Puffy-Maine-Pancakes-Martha-Stewart-191889,,7,2,,3600
311,Apple-Cider-Pancakes-with-Caramel-Apple-Syrup-677337,900.0,11,4,900.0,1800
312,The-Best-Waffles-Ever-1688909,1500.0,33,6,900.0,2400
313,Cinnamon-apple-pancakes--299156,,7,4,,540
314,Greek-Yogurt-Pancakes-1047007,,4,4,,1500
315,Banana-_-Chantilly-Cream-Pancakes-1687997,,10,4,,1800
316,Scotch-eggs-315489,,3,9,,4800
317,Whole-Wheat-Banana-Waffles-1665001,,11,6,,2100
318,Overnight-Fridge-Berry-Oatmeal-680967,,6,4,,900
319,_-Baked-Apple-Cinnamon-Raisin-Oatmeal-_-1064939,,6,1,,2700
320,Shamrock-Eggs-with-Braised-Spinach-1677868,600.0,8,4,,900
321,Lemon-Poppy-Seed-Pancakes-474747,,6,2,,1200
322,Chocolate-Pancakes-1613912,900.0,9,6,300.0,1200
323,Cinnammon-dusted-Overnight-oats-with-Almond-milk-poached-Eggs-1699358,300.0,8,6,600.0,900
324,Beautiful-Bacon_-Egg_-_-Cheese-Wreath-_-The-Inspiration-Behind-It-All-Steelmom-550757,,4,4,,2700
325,Beer-Glazed-Bacon-1114433,,6,8,,3900
326,Gorgonzola-Scramble-1621049,,5,4,,1500
327,Scrambled-Eggs-with-Tomato_-Onion_-and-Spinach-1689389,600.0,8,4,480.0,1080
328,Spring-asparagus-pancetta-hash-305493,,6,4,,3000
329,Perfect-Omelet-Martha-Stewart-191343,,6,1,300.0,600
330,Its-A-Pimento-Cheese-Waffles-Recipe_-1703722,,13,4,,3300
331,Skinny-Banana-Pancakes-1127673,600.0,6,4,600.0,1200
332,Cinnamon-Crunch-French-Toast-1106244,,5,4,,1200
333,Greek-Yogurt-Waffles-1053120,900.0,7,4,600.0,1500
334,Honey-and-figs-Pancakes-1307708,1800.0,7,11,900.0,2700
335,Chocolate-Mudslide-Oatmeal-568036,,5,1,,600
336,Breakfast-Potatoes-1219658,900.0,9,6,600.0,1500
337,Low-Carb-Vegan-Breakfast-Bowls-1693381,,8,1,,900
338,Paleo-Banana-Bread-French-Toast-1686669,,8,2,,1500
339,Waste-Not_-Want-Not-French-Toast-471451,300.0,4,4,300.0,600
340,Easy-French-Toast-1053628,,5,30,,1200
341,Bulls-Eye-Breakfast-Toast-1158455,,5,4,,1500
342,Sweet-Potato-Protein-Pancakes-1698397,1200.0,16,7,1200.0,2400
343,Chocolate-Breakfast-Oatmeal-Cupcakes-To-Go_-1629194,,10,12,,1800
344,Angel-food-french-toast-344569,,13,5,,1800
345,Pumpkin-Protein-Pancakes-1601651,600.0,6,4,300.0,900
346,Beer-Pancakes-Allrecipes,300.0,7,2,900.0,1200
347,Scrambled-Egg-with-Spinach-1582228,,5,4,,1200
348,Strawberry-Peanut-Butter-Oatmeal-964391,600.0,6,4,300.0,900
349,Simple_-Fluffy-Pancake-Recipe_-985069,,7,4,,900
350,Banana-Walnut-Pancakes-with-Caramel-Topping-1592856,,7,4,900.0,900
351,Salt-and-Vinegar-Potato-Hash-1636293,,7,4,,3000
352,Three-Ingredient-Pancakes-596906,,4,4,,1200
353,Baked-Blueberry-Buttermilk-Pancake-1025940,,5,4,,2400
354,Asparagus-_-Feta-Egg-Scramble-1696204,,10,4,,1200
355,Easy-Baby-Banana-Pancakes-1249437,,4,4,,900
356,Cinnamon-Roll-Greek-Yogurt-Pancakes-1601713,600.0,11,1,600.0,1200
357,Zucchini-Scallion-Frittata-Cups-1708813,1800.0,7,12,900.0,2700
358,Spinach-Pancakes-1027312,,7,6,,1800
359,Quinoa-_-Egg-Breakfast-Muffins-Only-4-Ingedients_-1013304,,4,4,,1800
360,Breakfast-Delightful-Pile-1695685,600.0,9,4,300.0,900
361,_Deceptive_-Pumpkin-French-Toast-1019985,,5,4,,900
362,Gluten-Free-Ricotta-Lemon-Pancakes-479308,,4,6,,1200
363,Pancakes-Stuffed-With-Breaded-1691423,,11,4,,1500
364,Mushroom-Omelette-with-Fontina-and-Thyme-459505,,8,2,,2100
365,Mini-Breakfast-Pizza-1052624,,6,4,,1200
366,Skinny-Pancakes-571962,,5,1,,900
367,Toad-in-a-Hole-Egg-Breakfast-1597882,,5,6,,1500
368,Celebrate-the-USA-Flag-Waffles-1204116,,11,4,,2400
369,Cinnamon-Roll-French-Toast-Casserole-1635189,,10,7,,3600
370,Chunky-Monkey-Pancakes-with-Sauce-1627417,240.0,14,1,600.0,840
371,Cream-Cheese-Pancakes-_Low-Carb-and-Gluten-Free_-1455575,,4,2,,900
372,Apam-Balik-1053258,,8,4,,2700
373,Roasted-banana-nut-granola-302572,,9,9,,3000
