,id,rating,recipeName,sourceDisplayName
73,Vegan-Coconut-Waffles-_for-Mama-_-Babe_-1702323,4,Vegan Coconut Waffles (for Mama + Babe),The Pig & Quill
74,Breakfast-Skillet-with-Diced-Red-Potatoes-1513835,4,Breakfast Skillet with Diced Red Potatoes,12Tomatoes
75,Mini-Yogurt-Pancakes-1633781,4,Mini Yogurt Pancakes,Veggiemama
76,Smoked-Salmon-Eggs-Benedict-with-Dill-Waffles-1560231,4,Smoked Salmon Eggs Benedict with Dill Waffles,Striped Spatula
77,Matcha-Pancakes-1202059,4,Matcha Pancakes,"Diane, A Broad"
78,Oatmeal-Pancakes-1078436,4,Oatmeal Pancakes,Drugstore Divas
79,Cottage-Cheese-Scrambled-Eggs-recipe-137-calories-781513,4,Cottage Cheese Scrambled Eggs recipe – 137 calories,Diet Recipe Blog
80,Slow-Cooker-Blueberry-Almond-Oatmeal-1707707,4,Slow Cooker Blueberry Almond Oatmeal,White Lights on Wednesday
81,Butternut-Squash-Breakfast-Bowl-1703732,4,Butternut Squash Breakfast Bowl,Recipes by Mercola
82,Breakfast-Casserole-1596514,3,Breakfast Casserole,Trader Joe's
83,Best-Ever-Breakfast-Potatoes-1537506,4,Best Ever Breakfast Potatoes,The Domestic Geek Wisconsin
84,Loaded-Puff-Pastry-Breakfast-Cups-1708345,4,Loaded Puff Pastry Breakfast Cups,"Love, Pasta and A Tool Belt"
85,Cheesecake-Stuffed-French-Toast-Sliders-1691299,4,Cheesecake Stuffed French Toast Sliders,Grumpy's Honeybunch
86,Country-Breakfast-1533018,3,Country Breakfast,Go RVing
87,Spanish-Style-Eggs-1634900,4,Spanish-Style Eggs,Best Health
88,Easy-Homemade-Pancakes-1574840,4,Easy Homemade Pancakes,Julie's Eats & Treats
89,Bacon-_-Kale-Baked-Eggs-1710699,4,Bacon + Kale Baked Eggs,"Baking, and Everything"
90,Vegan-Banana-Hazelnut-Pancakes-1602350,4,Vegan Banana Hazelnut Pancakes,Heart of a Baker
91,Slow-Cooker-Creamy-Almond-Oatmeal-1636131,4,Slow Cooker Creamy Almond Oatmeal,Skinny Ms
92,3-Ingredient-Egg-Breakfast-Skillet-1540181,3,3-Ingredient Egg Breakfast Skillet,Tablespoon
93,Easy-Vegan-Waffles-1708492,4,Easy Vegan Waffles,Home Cooked Vegan
94,French-Toast-Roll-Ups-or-French-Toast-Pinwheels-1638580,4,French Toast Roll Ups or French Toast Pinwheels,Carlsbad Cravings
95,Bacon-Banana-Pancakes-with-Buttery-Bourbon-Maple-Syrup-1701366,4,Bacon-Banana Pancakes with Buttery Bourbon Maple Syrup,Bake at 350
96,Chia-Seed-Pancakes-1709190,4,Chia-Seed Pancakes,Welcome to my kitchen
97,Hash-Brown-Breakfast-Cups-1048703,4,Hash Brown Breakfast Cups,Pink Recipe Box
98,Fiber-Starter-Breakfast-Bowl-1551342,4,Fiber Starter Breakfast Bowl,Yuri Elkaim
99,Rainbow-Pepper-_-Feta-Quiche-1704101,4,Rainbow Pepper + Feta Quiche,Baby Foode
100,Raspberry-Baked-Oatmeal-1698086,4,Raspberry Baked Oatmeal,Southern Bite
101,Ham_-Egg-and-Cheese-Breakfast-Cupcakes-1222942,4,"Ham, Egg and Cheese Breakfast Cupcakes",Created by Diane
102,Banana-Chocolate-Chip-Baked-Oatmeal-1309608,4,Banana Chocolate Chip Baked Oatmeal,Food Doodles
103,Vanilla-Cinnamon-French-Toast-995973,4,Vanilla Cinnamon French Toast,BitterYum
104,Egg-Fast-Recipe---Cinnamon-French-Toast-Puff-1698588,4,Egg Fast Recipe - Cinnamon French Toast Puff,Eating for Teal
105,Five-Ingredient-Blender-Pancakes-1380961,4,Five Ingredient Blender Pancakes,Simple Roots Wellness
106,Polenta-Sour-Cream-Goat-Cheese-Breakfast-1682532,4,Polenta Sour Cream Goat Cheese Breakfast,The Seaman Mom
107,Apple-Cinnamon-Syrup-1597843,4,Apple Cinnamon Syrup,Home Baked Joy
108,EXTRA-FLUFFY-BLUEBERRY-ALMOND-PANCAKES-970663,4,EXTRA FLUFFY BLUEBERRY ALMOND PANCAKES,Sweet Peas and Saffron
109,Sweet-Grated-Veggie-Breakfast-Hash-with-Raisins-1689588,4,Sweet Grated Veggie Breakfast Hash with Raisins,Happy Healing
110,Bacon-Stuffed-French-Toast-Waffles-1679873,4,Bacon Stuffed French Toast Waffles,Hormel
111,Hemp-Seed-Porridge-1684396,4,Hemp Seed Porridge,Eat the cookie
112,Quick-_-Easy-Vanilla-Almond-Granola-1626392,4,Quick & Easy Vanilla Almond Granola,Something Swanky
113,Mocha-Overnight-Oatmeal-1282683,4,Mocha Overnight Oatmeal,Grain Changer
114,MEDITERRANEAN-OMELETTE-1637108,4,MEDITERRANEAN OMELETTE,Good food. Best Recipes
115,Baked-Vegetable-Egg-Omelets-1711924,4,Baked Vegetable Egg Omelets,Posh on a Budget
116,Thanksgiving-breakfast-hash-with-cheddar-mashed-potato-pancakes-333614,5,Thanksgiving Breakfast Hash with Cheddar Mashed Potato Pancakes,How Sweet It Is
117,Roti-Canai_Paratha-_Indian-Pancake_-1657307,3,Roti Canai/Paratha (Indian Pancake),AllRecipes Asia
118,Basic-Tofu-Scramble-1689532,4,Basic Tofu Scramble,The Plant Strong Vegan
119,Cinnamon-Quinoa-Breakfast-Bowl-1647351,4,Cinnamon Quinoa Breakfast Bowl,Love and Lemons
120,Apple-Pancakes-1103486,4,Apple Pancakes,Living The Gourmet
121,Easy-Make-Ahead-Breakfast-Casserole-1697804,4,Easy Make-Ahead Breakfast Casserole,Sally's Baking Addiction
122,Mini-Frittatas-1697267,3,Mini Frittatas,Oh Sweet day
123,Savory-Stuffed-French-Toast-1707520,4,Savory Stuffed French Toast,Jeanie and Lulu's Kitchen
124,3-Ingredient-Protein-Powder-Pancakes-1563205,4,3-Ingredient Protein Powder Pancakes,Yuri Elkaim
125,4-Simple-Breakfasts-with-Berries_-Yogurt_-and-Donuts-1695469,4,"4 Simple Breakfasts with Berries, Yogurt, and Donuts",Buttercream Blonde
126,Chipotle-Sweet-Potato-and-Brown-Rice-Egg-Skillet-1707659,4,Chipotle Sweet Potato and Brown Rice Egg Skillet,Naturally Ella
127,Simple-Vegan-Oatmeal-1688633,4,Simple Vegan Oatmeal,Veggie Souls
128,VANILLA-MAPLE-WAFFLE-1712440,4,VANILLA MAPLE WAFFLE,Quest Nutrition Blog
129,Spicy-Chickpea-Scramble-1611328,4,Spicy Chickpea Scramble,Create Mindfully
130,Overnight-Cinnamon-Spiced-Steel-Cut-Oats-1557533,4,Overnight Cinnamon Spiced Steel Cut Oats,Simply Gourmet in Southie
131,Starbucks-Inspired-Oatmeal-1201429,4,Starbucks Inspired Oatmeal,My Foodie Lifestyle
132,Creamy-Instant-Oatmeal-Topped-with-Bananas-and-Pecans-1599515,4,Creamy Instant Oatmeal Topped with Bananas and Pecans,Delightful Mom Food
133,Apple-Cinnamon-Overnight-Oatmeal-1701420,4,Apple Cinnamon Overnight Oatmeal,Kathryn Seppamaki
134,Skinny-PB-_-J-French-Toast-Sticks-1697179,4,Skinny PB & J French Toast Sticks,Enjoy cooking
135,Sausage-and-Eggs-to-Go-998776,4,Sausage and Eggs to Go,Mark's Daily Apple
136,Banana-Breakfast-Sushi-_paleo_-GF_-1614174,4,"Banana Breakfast Sushi (paleo, GF)",Perchance to Cook
137,Overnight-Sausage_-Egg-_-Hash-Brown-Breakfast-Casserole-1701196,4,"Overnight Sausage, Egg & Hash Brown Breakfast Casserole",The Kitchen is My Playground
138,Easy-Granola-1021130,3,Easy Granola,My Real Food Family
139,Chocolate-Hazelnut-Paleo-Pancakes-1699100,4,Chocolate Hazelnut Paleo Pancakes,Paleo Grubs
140,Vegan-Buckwheat-Pancakes-1703060,4,Vegan Buckwheat Pancakes,Connoisseurus Veg
141,Crazy-Easy-Banana-Pancakes-1004455,4,Crazy-Easy Banana Pancakes,"Mom, Can I Have That"
142,Make-Over-Breakfast-Sausage-and-Mushroom-Strata-1707983,4,Make-Over Breakfast Sausage and Mushroom Strata,Skinnytaste
143,Broccoli-cheddar-and-sausage-egg-muffin-pull-a-parts-334980,5,Broccoli Cheddar and Sausage Egg Muffin Pull-A-Parts,Picky Palate
144,BANANA-OATMEAL-PANCAKES-1631508,4,BANANA OATMEAL PANCAKES,J's Kitchen By Khadija.
145,BLUEBERRY-YOGURT-PANCAKES-1687573,4,BLUEBERRY YOGURT PANCAKES,Moore or Less Cooking Food Blog
146,Zucchini-Pancakes-Grain-free-1001104,4,Zucchini Pancakes – Grain-free,Homemade Mommy
147,Breakfast-Fruit-Salad-1077251,4,Breakfast Fruit Salad,Stockpiling Moms
148,Whole-Wheat-Sour-Dough-Pancakes-1603729,4,Whole Wheat Sour Dough Pancakes,The Filled Lantern
149,Brown-sugar-glazed-bacon-308530,5,Brown Sugar-Glazed Bacon,The Kitchn
150,Bistro-Breakfast-1522799,4,Bistro Breakfast,Culinary Envy
151,IHOP-pancake-629692,3,IHOP pancake,Cookin' Up North
152,Buckwheat-Porridge-With-Bananas-1635241,3,Buckwheat Porridge With Bananas,Kris Carr
153,Breakfast-Burrito-Bowls-1693941,4,Breakfast Burrito Bowls,The Busy Baker
154,Banana-Pancakes-1629361,4,Banana Pancakes,Taste My Recipes
155,Sir-Bananas-French-Toast-Bake-1557280,4,Sir Bananas™ French Toast Bake,Platter Talk
156,Blueberry-Pancakes-611509,3,Blueberry Pancakes,12Tomatoes
157,Lemon-Ricotta-Pancakes-1623843,4,Lemon Ricotta Pancakes,The Chunky Chef
158,Ham-and-Egg-Cupcakes-for-Breakfast-979905,4,Ham and Egg Cupcakes for Breakfast,Gal on a Mission
159,Chocolate-Pomegranate-Overnight-Oats-1696762,4,Chocolate Pomegranate Overnight Oats,Nutrition Starring You
160,BROCCOLI-QUICHE-1218721,4,BROCCOLI QUICHE,Linda's Low Carb Menus
161,Apple-pancakes-307171,5,Apple Pancakes,Smitten Kitchen
162,Red-velvet-pancakes-333836,5,Red Velvet Pancakes,How Sweet It Is
163,Raspberry-Overnight-Oatmeal-with-Chia-Seeds-and-Acai-1459890,3,Raspberry Overnight Oatmeal with Chia Seeds and Acai,The Healthful Ideas
164,Dark-Chocolate-Cranberry-Baked-Oatmeal-1563333,4,Dark Chocolate Cranberry Baked Oatmeal,Just Us Four
165,Another-Gluten-Free-Pancake-1690464,3,Another Gluten Free Pancake,Vega-licious
166,French-Toast-Bites-484866,4,French Toast Bites,The Comfort of Cooking
167,Same-Day-Mock-Liege-Waffles-1686968,4,Same Day Mock Liege Waffles,A Kitchen Hoor's Adventures
168,Homemade-Hash-Browns-with-Spinach-and-Carrot-1120175,4,Homemade Hash Browns with Spinach and Carrot,Inspired Recipes
169,Paleo-Sausage-Egg-McMuffin-477146,4,Paleo Sausage Egg “McMuffin”,Nom Nom Paleo
170,Cinnamon-Orange-Vanilla-Grilled-French-Toast-1686635,4,Cinnamon Orange Vanilla Grilled French Toast,Healthy. Happy. Life.
171,Blueberry-Zoat-Breakfast-Bars-1689993,4,Blueberry Zoat Breakfast Bars,Healthfection
172,Peanut-Butter-Cup-Overnight-Oats-1038240,4,Peanut Butter Cup Overnight Oats,Pepper Scraps
173,Ham-and-Cheese-Potato-Pancakes-1568472,4,Ham and Cheese Potato Pancakes,Pack Momma
174,Frittata-Lyonnaise-1705620,4,Frittata Lyonnaise,Kitchen Trials
175,Baked-Blueberry-Buttermilk-Pancakes-1685897,4,Baked Blueberry Buttermilk Pancakes,The Kitchen is My Playground
176,21-Day-Fix-Spinach-Pesto-Frittata-1269076,4,21 Day Fix Spinach Pesto Frittata,Potentially Lovely
177,Egg-Muffins-1113649,4,Egg Muffins,The Sweet Spot Blog
178,Triple-Berry-Baked-Oatmeal-1687884,4,Triple Berry Baked Oatmeal,Lynn's Kitchen Adventures
179,Baked-Western-Omelet-1203701,4,Baked Western Omelet,The Seasoned Mom
180,Raspberry-Skillet-Pancake-1018232,4,Raspberry Skillet Pancake,Bake or Break
181,Maple-Vanilla-Overnight-Oats_-1567318,4,Maple Vanilla Overnight Oats!,The Organic Kitchen
182,Homemade-Breakfast-Sausage-1696498,4,Homemade Breakfast Sausage,Grow A Good Life
183,Italian-Breakfast-Toast-1632330,4,Italian Breakfast Toast,Sprinkle Some Fun
184,Blueberry-French-Toast-1641556,4,Blueberry French Toast,Faithfully Free
185,Bacon_-Egg_-And-Cheese-Breakfast-Casserole-1490559,4,"Bacon, Egg, And Cheese Breakfast Casserole",Comfortable Food
186,Swedish-Pancakes-1094763,4,Swedish Pancakes,Arctic Garden Studio
187,Breakfast-polenta-308885,5,Breakfast Polenta,101 Cookbooks
188,Peaches-and-Cream-Baked-French-Toast-1686573,4,Peaches and Cream Baked French Toast,365 Days of Baking & More
189,Zippy-Zucchini-Frittata-1704462,3,Zippy Zucchini Frittata,Diabetic Living
190,Egg-and-Potato-Casserole-1704459,3,Egg and Potato Casserole,Diabetic Living
191,Deconstructed-Bacon-Egg-Breakfast-Sandwich-1706649,4,Deconstructed Bacon Egg Breakfast Sandwich,Cooks&Books&Recipes
192,Coconut-milk-breakfast-quinoa-333578,5,Coconut Milk Breakfast Quinoa,How Sweet It Is
193,Eggy-in-a-Basket-1011527,4,Eggy in a Basket,Anna Adventure
194,Healthy-Protein-Pancake-1711215,4,Healthy Protein Pancake,Fresh Heather
195,Old-Fashion-French-Toast-1687789,4,Old Fashion French Toast,Seduction in The Kitchen
196,Zucchini-Pancakes-1683302,4,Zucchini Pancakes,Skinnytaste
197,Spicy-Summer-Grits-1633361,4,Spicy Summer Grits,Trial And Eater
198,2-Minute-Omelette-in-a-Mug-977874,4,2 Minute Omelette in a Mug,Scattered Thoughts of a Crafty Mom
199,Oatmeal-almond-pancakes-334089,5,Oatmeal Almond Pancakes,The Naptime Chef
200,Simple-Hemp-Seed-Porridge-_vegan_-grain-free_-gluten-free_-1684394,4,"Simple Hemp Seed Porridge {vegan, grain free, gluten free}",The Clean Dish
201,Baked-Eggs-in-Whole-Roasted-Tomatoes-1007867,3,Baked Eggs in Whole Roasted Tomatoes,Whole Living
202,Savory-Cauliflower-Waffles-_-Fried-Eggs-1700084,4,Savory Cauliflower Waffles + Fried Eggs,The Gourmet RD
203,Tropical-Summer-Coconut-Oatmeal-1705651,4,Tropical Summer Coconut Oatmeal,The Endless Meal
204,Oatmeal-Raisin-Overnight-Oats-1514861,4,Oatmeal Raisin Overnight Oats,Smile Sandwich
205,Wild-Rice-Veggie-Egg-Bake-_Gluten-Free_-1700180,4,Wild Rice Veggie Egg Bake {Gluten Free},Gluten Free Jess
206,Spelt-Breakfast-1706599,4,Spelt Breakfast,Welcome to my kitchen
207,Hot-Pumpkin-Quinoa-Breakfast-1680510,4,Hot Pumpkin Quinoa Breakfast,Garden Fresh Foodie
208,Cottage-cheese-and-fruit-casserole-without-flour_-_Diet-foods_-1689418,4,Cottage cheese and fruit casserole without flour! (Diet foods),Good food. Best Recipes
209,French-Toast-with-Vegan-Nog-964692,4,French Toast with Vegan Nog,Create Mindfully
210,Fluffernutter-and-Jelly-Stuffed-French-Toast-1706743,3,Fluffernutter and Jelly Stuffed French Toast,Very Vera
211,Peanut-Butter-and-Chocolate-Steel-Cut-Oatmeal-1622751,3,Peanut Butter and Chocolate Steel-Cut Oatmeal,Beachbody
212,Tomato-Basil-Egg-Scramble-1252682,4,Tomato Basil Egg Scramble,24 Carrot Kitchen
213,Grain-Free-Buttermilk-Pancakes-1680220,4,Grain Free Buttermilk Pancakes,Coconut Mama
214,Cantaloupe-Breakfast-Bowls-1624395,4,Cantaloupe Breakfast Bowls,Eating Birdfood
215,Fluffy-Pancakes-1588299,4,Fluffy Pancakes,Cook Diary
216,Jillian-Michaels-Spinach-Frittata-with-Potatoes_-Peppers_-and-Feta-1704195,3,"Jillian Michaels Spinach Frittata with Potatoes, Peppers, and Feta",The Best of Life Magazine
217,Pancake-1057627,4,Pancake,Created by Diane
218,Protein-Packed-Breakfast-623277,3,Protein Packed Breakfast,AApplemint
219,Mango-Overnight-Oats-1622358,3,Mango Overnight Oats,Quaker Oats
220,Delicious-_-Easy-Chilled-Breakfast-Idea-1200426,4,Delicious & Easy Chilled Breakfast Idea,A Cultivated Nest
221,Crispy-Fried-Eggs-1708417,3,Crispy Fried Eggs,Serious Eats
222,Pesto-Prosciutto-Dutch-Baby-1697393,4,Pesto Prosciutto Dutch Baby,Kevin Is Cooking
223,Caprese-baked-egg-cups-333349,5,Caprese Baked Egg Cups,How Sweet It Is
224,Quick-_-Easy-Sweet-Potato-Rosti-in-your-waffle-maker-1623402,4,Quick & Easy Sweet Potato Rosti – in your waffle maker,Food to Glow
225,3-Ingredient-Bacon-Asparagus-Frittata-1602561,4,3 Ingredient Bacon Asparagus Frittata,Grok Grub
226,Recipes-1026148,3,Recipes,Bargain Briana
227,Cheesy-Chive-Scrambled-Eggs-1601874,4,Cheesy Chive Scrambled Eggs,Kitchen Counter Chronicle
228,Homemade-Whole-Wheat-Buttermilk-Waffles-_No-Sugar-Added_-1106966,4,Homemade Whole Wheat Buttermilk Waffles {No Sugar Added},Sugar-Free Mom
229,French-Toast-Roll-Ups-With-Cream-Cheese-and-Strawberries-1068173,4,French Toast Roll Ups With Cream Cheese and Strawberries,Moms Need To Know
230,Best-Ever-Homemade-Waffles-1632212,4,Best Ever Homemade Waffles,GoodLife Eats
231,Fluffy-Pancakes-1272469,4,Fluffy Pancakes,The Golden Cookbook
232,Cinnamon-apple-spiced-oatmeal-352259,5,Cinnamon Apple Spiced Oatmeal,Skinnytaste
233,Father_s-Day-Breakfast-680826,4,Father's Day Breakfast,Band Friendly Recipes
234,French-Toast-1601367,4,French Toast,Cooking  And Cooking
235,Bananas-Foster-Waffles-1698556,4,Bananas Foster Waffles,No Fail Recipes
236,Chia-Seed-Banana-Breakfast-Pudding-682779,4,Chia Seed Banana Breakfast Pudding,Low Carb High Fat Recipes
237,Simple-Oat-Waffles-1356560,4,Simple Oat Waffles,Veggie On A Penny
238,Paleo-Scotch-Eggs-1570854,4,Paleo Scotch Eggs,Caveman Diet Blog
239,Best-Eggs-Benedict-480594,4,Best Eggs Benedict,No Recipes
240,Shakshuka---Breakfast-in-a-Skillet-1040498,4,Shakshuka - Breakfast in a Skillet,Tickle Those Tastebuds
241,Cream-Cheese-_-Jam-Muffins-1706430,4,Cream Cheese & Jam Muffins,Macheesmo
242,Honey-Lemon-Coconut-Paleo-Pancakes-1580984,3,Honey Lemon Coconut Paleo Pancakes,Paleo Hacks
243,Turmeric-Persimmon-Porridge-1696030,4,Turmeric Persimmon Porridge,Nutrition Stripped
244,Overnight-Blueberry-French-Toast-Casserole-1094256,4,Overnight Blueberry French Toast Casserole,Food Charlatan
245,Healthy-Peaches-and-Cream-Pancakes-1708451,4,Healthy Peaches and Cream Pancakes,Lively Table
246,BASIC-DUTCH-BABY-1618980,3,BASIC DUTCH BABY,Los Angeles Times
247,Eggless-French-Toast-1097339,4,Eggless French Toast,Revi's Foodography
248,Pumpkin-Oatmeal-1623528,4,Pumpkin Oatmeal,What's That Smell?
249,Cheesy-Spinach-Omelet-466660,4,Cheesy Spinach Omelet,The Eccentric Cook
250,Chickpea-Cinnamon-Toast-Crunch-Cereal-1319169,4,Chickpea Cinnamon Toast Crunch Cereal,Further Food
251,French-Breakfast-Puffs-1526074,4,French Breakfast Puffs,365 Days of Baking & More
252,Easy-Vegan-Breakfast-Tacos-1693234,4,Easy Vegan Breakfast Tacos,Minimalist Baker
253,Rice-Bowl-with-Fried-Egg-and-Avocado-578427,3,Rice Bowl with Fried Egg and Avocado,Bon Appétit
254,Very-Lush-Omelet-_-1617619,4,Very Lush Omelet !,Good food. Best Recipes
255,Saturday-Skillet-Breakfast-1088578,3,Saturday Skillet Breakfast,Diabetic Connect
256,Coquito-French-Toast-441403,5,Coquito French Toast,Saveur
