,id,rating,recipeName,sourceDisplayName
0,Mexican-Turkey-Crescent-Bake-685407,4,Mexican Turkey Crescent Bake,
1,Beef-Enchilada-Crescents-685426,4,Beef Enchilada Crescents,
2,Taco-Crescent-Ring-768363,4,Taco Crescent Ring,
3,Easy-Taco-Casserole-1708398,4,Easy Taco Casserole,Winstead Wandering
4,Mexican-Beef-and-Rice-Skillet-1710641,4,Mexican Beef and Rice Skillet,I Wash You Dry
5,Easy-Crescent-Taco-Bake-746777,4,Easy Crescent Taco Bake,
6,Healthy-Chicken-Fajitas-2-SmartPoints-1711103,4,Healthy Chicken Fajitas – 2 SmartPoints,healthy weight watchers recipes
7,Mexican-Chicken-Casserole-1665949,4,Mexican Chicken Casserole,Enjoy cooking
8,Sour-Cream-Chicken-Enchilada-Pie-1709177,4,Sour Cream Chicken Enchilada Pie,Southern Bite
9,Mexican-Rice-with-Black-Beans-1688636,4,Mexican Rice with Black Beans,Veggie Souls
10,Amazing-Taco-Casserole-1711336,4,Amazing Taco Casserole,My Mommy Style
11,Easy-Chicken-Enchilada-Crescent-Bake-685429,4,Easy Chicken Enchilada Crescent Bake,
12,Tilapia-Fish-Tacos-with-Tropical-Salsa-1709145,4,Tilapia Fish Tacos with Tropical Salsa,Dinner at the Zoo
13,Mexican-Stuffed-Peppers-With-Quinoa-_-Black-Beans-1706254,4,Mexican Stuffed Peppers With Quinoa & Black Beans,Love and Lentils
14,Vegetarian-Enchilada-Skillet-1709326,4,Vegetarian Enchilada Skillet,Delicious Knowledge
15,Chicken-Tacos-with-Creamy-Roasted-Poblano-Sauce-1700660,4,Chicken Tacos with Creamy Roasted Poblano Sauce,Fusion Craftiness
16,Cheesy-Burrito-Casserole-1697404,4,Cheesy Burrito Casserole,Ann's Entitled Life
17,Chipotle-Lime-Chicken-Tacos-1600898,4,Chipotle Lime Chicken Tacos,Tasty Thin
18,30-Minute-Creamy-Chicken-Enchiladas-1709077,4,30 Minute Creamy Chicken Enchiladas,Reviewz and Newz
19,Chicken-Enchiladas-1623523,4,Chicken Enchiladas,What's That Smell?
20,Easy-Chicken-Enchilada-Casserole-500471,4,Easy Chicken Enchilada Casserole,Jo Cooks
21,Taco-Bake-1689708,4,Taco Bake,Can't Stay Out of the Kitchen
22,Chipotle-Shrimp-Tacos-1581958,4,Chipotle Shrimp Tacos,Heather Christo
23,Creamy-White-Chicken-Enchiladas-1710664,4,Creamy White Chicken Enchiladas,Domestically Speaking
24,Layered-Chicken-Enchilada-Bake-1702240,4,Layered Chicken Enchilada Bake,Emily Bites
25,Slow-Cooker-Pork-Carnitas-Tacos-1712773,4,Slow Cooker Pork Carnitas Tacos,Everyday Good Thinking
26,One-Pan-Mexican-Quinoa-1621595,3,One Pan Mexican Quinoa,Heart Connect
27,W_O_W_-Enchilada-Casserole-1712717,3,W.O.W. Enchilada Casserole,Trader Joe's
28,Tex-Mex-Chicken-Chile-Rellenos-1712681,4,Tex Mex Chicken Chile Rellenos,Garlic And Zest
29,Mexican-Style-Lasagna-Bake-1695229,4,Mexican Style Lasagna Bake,Skinny Ms
30,Roasted-Sweet-Potato-and-Black-Bean-Enchilada-1713172,4,Roasted Sweet Potato and Black Bean Enchilada,Super Healthy Kids
31,Mexican-Skillet-Casserole-1622926,3,Mexican Skillet Casserole,popsugar.com
32,Mexican-One-Pan-Pasta-1701878,4,Mexican One Pan Pasta,Bake Eat Repeat
33,Chili-Lime-Skirt-Steak-Fajitas-1705657,4,Chili Lime Skirt Steak Fajitas,Grill Girl
34,Mexican-Mac-_-Cheese-_-3-SmartPoints-_-1619974,4,Mexican Mac & Cheese ( 3 SmartPoints ),Smart Points Recipes
35,One-Pot-Stove-Top-Enchiladas---Summer-Style-1599428,4,One Pot Stove Top Enchiladas - Summer Style,She Likes Food
36,One-Skillet-Mexican-Quinoa-1688506,4,One Skillet Mexican Quinoa,Veggie Souls
37,Crock-Pot-Mexican-Meatballs-with-Fire-Roasted-Chipotle-Sauce-1708910,4,Crock-Pot Mexican Meatballs with Fire-Roasted Chipotle Sauce,Rubies and Radishes
38,Mexican-Beef-_-Corn-Casserole-1549294,4,Mexican Beef & Corn Casserole,Unilever North America
39,Lazy-Girl-Sweet-_-Spicy-Lime-Chicken-1083609,4,Lazy Girl Sweet + Spicy Lime Chicken,Food and The City
40,4-Ingredient-Healthy-Chicken-Enchilada-Casserole-1579975,4,4-Ingredient Healthy Chicken Enchilada Casserole,The Seasoned Mom
41,Beef-Enchiladas-1689526,4,Beef Enchiladas,I Heart Nap Time
42,Mexican-Pork-Chops-1690382,4,Mexican Pork Chops,Cooking with Books
43,Green-Chile-Creamy-Chicken-Taco-Boats-1706520,3,Green Chile Creamy Chicken Taco Boats,Old El Paso
44,Chile-Colorado-Burritos-1549478,4,Chile Colorado Burritos,Nom Nom Nom
45,Chicken-Enchiladas-1624206,4,Chicken Enchiladas,Joy in Every Season
46,Crock-Pot-Beef-Carnitas-Tacos-1573238,4,Crock Pot Beef Carnitas Tacos,Dinner with the Donnells
47,Coca-Cola-Carnitas-1697335,4,Coca-Cola Carnitas,I Am A Honey Bee
48,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,4,6-Ingredient Green Chile Chicken Enchiladas {Gluten Free + Double Batch for the Freezer},Gluten Free Jess
49,Chicken-Tinga-Tostadas-1712141,4,Chicken Tinga Tostadas,That Square Plate
50,Discada-Tacos-1709998,4,Discada Tacos,Mexicrave Recipes
51,Easy-Baked-Tacos-1683213,4,Easy Baked Tacos,Julie's Eats & Treats
52,Creamy-Chicken-Enchiladas-1597583,4,Creamy Chicken Enchiladas,All She Cooks
53,Pork-Enchilada-Stuffed-Poblano-Peppers-1710840,4,Pork Enchilada Stuffed Poblano Peppers,The Defined Dish
54,Easy-Mexican-Tin-Foil-Dinners-1700467,4,Easy Mexican Tin Foil Dinners,Faithfully Gluten Free
55,Cream-Cheese-Chicken-Enchiladas-1709354,4,Cream Cheese Chicken Enchiladas,For the Love of Crust
56,Layered-Enchilada-Bake-1707178,3,Layered Enchilada Bake,Kraft
57,Tacos-al-Pastor-1709786,4,Tacos al Pastor,Hispanic Kitchen
58,Bacon-wrapped-jalapeno-popper-stuffed-chicken-351514,5,Bacon Wrapped Jalapeno Popper Stuffed Chicken,Closet Cooking
59,Chipotle-Chicken-Recipe-_Copycat_-1710613,4,Chipotle Chicken Recipe (Copycat),Culinary Hill
60,Broiled-or-grilled-pollo-sabroso-352036,5,Broiled or Grilled Pollo Sabroso,Skinnytaste
61,Taco-Tater-Casserole-1703567,4,Taco Tater Casserole,The Girl Who Ate Everything
62,Carnitas-Tacos-with-Tomatillo-Salsa-1712616,3,Carnitas Tacos with Tomatillo Salsa,Tasting Table
63,Easy-Chicken-Santa-Fe-472830,5,Easy Chicken Santa Fe,Recipe Girl
64,9-1707323,4,9,healthy weight watchers recipes
65,Chipotle-Chicken-Enchilada-Bake-1294681,3,Chipotle Chicken Enchilada Bake,Mission Brand
66,One-Pan-Taco-Salsa-Chicken-Dinner-with-Cilantro-and-Lime-1699309,4,One Pan Taco Salsa Chicken Dinner with Cilantro and Lime,Meal Diva
67,Mexican-Zucchini-Burrito-Boats-1684037,4,Mexican Zucchini Burrito Boats,Growing Gluten Free
68,Chicken-Enchiladas-With-Salsa-Verde-1699550,3,Chicken Enchiladas With Salsa Verde ,New York Times Cooking
69,Chipotle-Lime-Fish-Tacos-1602537,4,Chipotle Lime Fish Tacos,Closet Cooking
70,Crock-Pot-Enchilada-Tacos-1708355,4,Crock Pot Enchilada Tacos,Mix and Match Mama
71,Small-Batch-Green-Salsa-Verde-Chicken-Enchiladas-1707326,4,Small Batch Green Salsa Verde Chicken Enchiladas,Ambitious Kitchen
72,Grilled-Shrimp-Tacos-with-Pickled-Onions-1708202,3,Grilled Shrimp Tacos with Pickled Onions,Bon Appétit
73,Cheesy-Chicken-_-Corn-Stuffed-Chiles-1694937,4,Cheesy Chicken & Corn Stuffed Chiles,Prevention RD
74,8-Ingredient-Nachos-Madness-1681244,4,8 Ingredient Nachos Madness,Munchkin Time
75,Spaghetti-Squash-Enchilada-Boats-_Grain-free_-780110,4,Spaghetti Squash Enchilada Boats (Grain-free),Detoxinista
76,Grilled-Scallops-with-Tomato-Mango-Salsa-and-Tomatillo-Guacamole-1709425,3,Grilled Scallops with Tomato Mango Salsa and Tomatillo Guacamole,Honest Cooking
77,Vegetarian-Enchiladas-1579421,4,Vegetarian Enchiladas,Manjula's Kitchen
78,Monterrey-Chicken-Bake-1180899,4,Monterrey Chicken Bake,thepinningmama
79,Beef-Tortilla-Taco-Casserole-1693198,3,Beef Tortilla Taco Casserole,Pillsbury.com
80,Shrimp-Burritos-with-Mango-Salsa-1712593,4,Shrimp Burritos with Mango Salsa,The Messy Baker by Jenny
81,Pork-Carnitas-1707736,4,Pork Carnitas,Body Rebooted
82,Beef-Enchilada-1639020,4,Beef Enchilada,Add a Pinch
83,Taco-Casserole-1603020,4,Taco Casserole,Cooking with Ruthie
84,20-Minute-Summer-Enchilada-Skillet-1643519,3,20 Minute Summer Enchilada Skillet,Hungry Hobby
85,Fajita-Stuffed-Chicken-1582342,4,Fajita-Stuffed Chicken,AlloverUnique
86,Cilantro-Lime-Chicken-995867,4,Cilantro Lime Chicken,Add a Pinch
87,Mexican-Steak-_-Salsa-Rice-1596127,3,Mexican Steak & Salsa Rice,Unilever North America
88,Beef-Enchiritos-1712990,4,Beef Enchiritos,Hispanic Kitchen
89,Chicken-_-Green-Chili-Enchiladas-1632601,3,Chicken & Green Chili Enchiladas,Kraft
90,Tequila-Shrimp-Tostadas-1465394,4,Tequila Shrimp Tostadas,Sugar Dish Me
91,Cuban-Spiced-Sockeye-Tacos-with-Lime-Crema-1710496,4,Cuban Spiced Sockeye Tacos with Lime Crema,Climbing Grier Mountain
92,One-Pot-Lazy-Stuffed-Peppers-1119428,3,One Pot Lazy Stuffed Peppers,Everyday Dishes
93,Easy-Chicken-Enchiladas-1708264,4,Easy Chicken Enchiladas,Real Housemoms
94,3-Ingredient-Slow-Cooker-Taco-Chicken-1703866,4,3-Ingredient Slow Cooker Taco Chicken,Kristine's Kitchen
95,Mexican-Steak-_-Avocado-Salsa-1701926,4,Mexican Steak & Avocado Salsa,Tastes of Lizzy T
96,Santa-Fe-Enchilada-Bake-1702313,3,Santa Fe Enchilada Bake,Kraft
97,Grilled-Pork-and-Scallion-Tacos-1711033,4,Grilled Pork and Scallion Tacos,Riegl Palate
98,Green-chili-turkey-burgers-345488,5,Green Chili Turkey Burgers,Elana's Pantry
99,Easy-Chicken-Sour-Cream-Enchiladas-Your-Family-will-Love-1524373,4,Easy Chicken Sour Cream Enchiladas Your Family will Love,Popsicle Blog
100,Mexican-Chicken-Alfredo-1699991,4,Mexican Chicken Alfredo,The Virtuous Wife
101,Crock-Pot-leftover-Pork-Carnitas-1708505,3,Crock-Pot leftover Pork Carnitas,Meatloaf and Melodrama
102,New-Mexico-Green-Chile-Stew-1626452,4,New Mexico Green Chile Stew,Cooks and kid
103,Easy-Stacked-Chicken-Enchiladas-1100610,4,Easy Stacked Chicken Enchiladas,Simple Nourished Living
104,Easy-Enchilada-Cups-1553757,4,Easy Enchilada Cups,Gimme Some Oven
105,Hominy-Quesadillas-with-Grilled-Tomatillo-Salsa-1708796,3,Hominy Quesadillas with Grilled Tomatillo Salsa,Vegetarian Times
106,Easy-Baked-Chimichangas-1690365,4,Easy Baked Chimichangas,It Is a Keeper
107,Crock-Pot-Chicken-Fajitas-1454358,4,Crock Pot Chicken Fajitas,Life in the Lofthouse
108,Bell-Pepper-_-Chickpea-Tacos-w_-Avocado-Green-Chile-Sauce-1705352,4,Bell Pepper & Chickpea Tacos w/ Avocado Green Chile Sauce,Veggie Inspired
109,Taco-Bake-1641594,3,Taco Bake,Kraft
110,Enchilada-Stuffed-Chicken-Skillet-_Inside-Out-Chicken-Enchiladas_-1710244,4,Enchilada Stuffed Chicken Skillet (Inside-Out Chicken Enchiladas),Cookie Rookie
111,Taco-Salad-With-Homemade-Shells-1712265,4,Taco Salad With Homemade Shells,The Ramblings Of An Aspiring Small Town Girl
112,Easy-Beef-Enchiladas-472736,5,Easy Beef Enchiladas,Recipe Girl
113,Black-Bean-Tacos-with-Spiralized-Jicama-and-Avocado-Mash-1709647,4,Black Bean Tacos with Spiralized Jicama and Avocado Mash,Inspiralized
114,Mexican-Grilled-Shrimp-with-Corn-Salsa-1703661,4,Mexican Grilled Shrimp with Corn Salsa,No. 2 Pencil
115,Chicken-Enchiladas-1573895,4,Chicken Enchiladas,Add a Pinch
116,Carne-Asada-Street-Tacos-1068485,4,Carne Asada Street Tacos,"I'm Bored, Let's Go"
117,Lazy-Girls-Chicken-Enchilada-Casserole-475009,4,Lazy Girl’s Chicken Enchilada Casserole,Iowa Girl Eats
118,Spicy-Cheesy-Mini-Meatloaves-1080700,5,Spicy Cheesy Mini Meatloaves,Velveeta Brand
119,Chicken-Flautas-1071609,4,Chicken Flautas,Tried and Tasty
120,Mexican-Lasagna-with-Chicken-and-Black-Beans-1700533,4,Mexican Lasagna with Chicken and Black Beans,The Lemon Bowl
121,Crawfish-Enchiladas-1585406,3,Crawfish Enchiladas,McCormick
122,Chicken-Mole-Closet-Cooking-55004,5,Chicken Mole,Closet Cooking
123,Mexican-Lasagna-Skillet-1699883,3,Mexican Lasagna Skillet,Betty Crocker
124,Chipotle-Lime-Chicken-Taco-Bowl-with-Mango-Chipotle-Sauce-1684493,4,Chipotle Lime Chicken Taco Bowl with Mango Chipotle Sauce,Spoonful of Flavor
125,Steak-Fajitas-1550110,4,Steak Fajitas,Livin Paleo
126,Slow-Cooker-Beef-Tostada_s-1710084,4,Slow Cooker Beef Tostada's,Miz Helen's Country Cottage
127,Crockpot-Cheesy-Chicken-Enchilada-Rice-Bowls-1666708,4,Crockpot Cheesy Chicken Enchilada Rice Bowls,Sweet Tooth Sweet Life
128,Slow-Cooker-Enchilada-Quinoa-1696350,4,Slow Cooker Enchilada Quinoa,Two Peas & Their Pod
129,Mexican-Sliced-Steak-Tacos-1705546,3,Mexican Sliced Steak Tacos,Rachael Ray Show
130,Slow-Cooker-Mexican-Chicken-1641144,3,Slow-Cooker Mexican Chicken,Betty Crocker
131,Chicken-Fajita-1603524,4,Chicken Fajita,Add a Pinch
132,One-Pot-Enchilada-Pasta-1669296,4,One Pot Enchilada Pasta,I Heart Nap Time
133,Homemade-Enchiladas-1078716,4,Homemade Enchiladas,Lemons and Laughs
134,Chili-Lime-Chicken-Tenders-1130363,4,Chili Lime Chicken Tenders,Plain Chicken
135,Creamy-Mexican-Slow-Cooker-Chicken-Low-Carb_-Gluten-Free-1616350,4,"Creamy Mexican Slow Cooker Chicken – Low Carb, Gluten Free","Peace, Love and Low Carb"
136,Chipotle-Lime-Fish-Tacos-Closet-Cooking-54935,5,Chipotle Lime Fish Tacos,Closet Cooking
137,Salsa-Verde-Chicken-Enchiladas-1704464,4,Salsa Verde Chicken Enchiladas,from cats to cooking
138,Mexican-Macaroni-and-Cheese---3-Smartpoints-1443062,4,Mexican Macaroni and Cheese - 3 Smartpoints,Weight Watchers Recipes Blog
139,Tequila-Lime-Shrimp-from-Mexico_s-Rancho-La-Puerta-1600455,4,Tequila Lime Shrimp from Mexico's Rancho La Puerta,The Lemon Bowl
140,Enchilada-Casserole-1617717,4,Enchilada Casserole,Add a Pinch
141,Red-bean-chili-307200,5,Red Bean Chili,Smitten Kitchen
142,Slow-Cooker-Cilantro-Lime-Chicken-575846,4,Slow Cooker Cilantro Lime Chicken,Pip and Ebby
143,Cheesy-Chicken-Enchiladas-1626121,4,Cheesy Chicken Enchiladas,Faithfully Free
144,Mexican-Brown-Rice-Bake-Gluten-Free-1066656,4,Mexican Brown Rice Bake – Gluten Free,The Honour System
