,index,Appetizers,Beverages,Breads,Breakfast and Brunch,Cocktails,Condiments and Sauces,Desserts,Lunch,Main Dishes,Salads,Side Dishes,Snacks,Soups
265,Layered-Chicken-Enchilada-Bake-1702240,0,0,0,0,0,0,0,0,1,0,0,0,0
266,Layered-Enchilada-Bake-1707178,0,0,0,0,0,0,0,0,1,0,0,0,0
267,Layered-mexican-chicken-rice-bake-334757,0,0,0,0,0,0,0,0,1,0,0,0,0
268,Lazy-Girl-Sweet-_-Spicy-Lime-Chicken-1083609,0,0,0,0,0,0,0,0,1,0,0,0,0
269,Lazy-Girls-Chicken-Enchilada-Casserole-475009,0,0,0,0,0,0,0,0,1,0,0,0,0
270,Low-Carb-Chili-982989,0,0,0,0,0,0,0,0,1,0,0,0,0
271,Low-Carb-Mexican-Tamale-Skillet-Pie-_Gluten-Free_-Grain-Free_-1690031,0,0,0,0,0,0,0,0,1,0,0,0,0
272,MARIO-BATALI-Skirt-Steak-with-Chipotle-Mexican-Corn-1701606,0,0,0,0,0,0,0,0,1,0,0,0,0
273,MEXICAN-CHICKEN-753885,0,0,0,0,0,0,0,0,1,0,0,0,0
274,MEXICAN-STUFFED-PEPPERS-1678500,0,0,0,0,0,0,0,0,1,0,0,0,0
275,Mango-Margarita-Chicken-1074637,0,0,0,0,0,0,0,0,1,0,0,0,0
276,Mango-Shrimp-Tostadas-1619708,0,0,0,0,0,0,0,0,1,0,0,0,0
277,Mexi-chicken-campanelle-dinner-334784,0,0,0,0,0,0,0,0,1,0,0,0,0
278,Mexican-Adobo-Rubbed-Grilled-Pork-Tenderloin-1621450,0,0,0,0,0,0,0,0,1,0,0,0,0
279,Mexican-Baked-Pasta-990297,0,0,0,0,0,0,0,0,1,0,0,0,0
280,Mexican-Beef-_-Corn-Casserole-1549294,0,0,0,0,0,0,0,0,1,0,0,0,0
281,Mexican-Beef-_-Rice-Casserole-1587698,0,0,0,0,0,0,0,0,1,0,0,0,0
282,Mexican-Beef-and-Rice-Skillet-1710641,0,0,0,0,0,0,0,0,1,0,0,0,0
283,Mexican-Beefy-Nacho-Casserole-1679465,0,0,0,0,0,0,0,0,1,0,0,0,0
284,Mexican-Bowtie-Pasta-Bake-497878,0,0,0,0,0,0,0,0,1,0,0,0,0
285,Mexican-Brown-Rice-Bake-Gluten-Free-1066656,0,0,0,0,0,0,0,0,1,0,0,0,0
286,Mexican-Burrito-Bowl-with-Cashew-Chipotle-Cream-Sauce-1707223,0,0,0,0,0,0,0,0,1,0,0,0,0
287,Mexican-Casserole---Low-Carb-1596683,0,0,0,0,0,0,0,0,1,0,0,0,0
288,Mexican-Chicken-1641428,0,0,0,0,0,0,0,0,1,0,0,0,0
289,Mexican-Chicken-Alfredo-1699991,0,0,0,0,0,0,0,0,1,0,0,0,0
290,Mexican-Chicken-Casserole-1639770,0,0,0,0,0,0,0,0,1,0,0,0,0
291,Mexican-Chicken-Casserole-1665949,0,0,0,0,0,0,0,0,1,0,0,0,0
292,Mexican-Chicken-Spaghetti-1099966,0,0,0,0,0,0,0,0,1,0,0,0,0
293,Mexican-Chicken-_-Rice-1606614,0,0,0,0,0,0,0,0,1,0,0,0,0
294,Mexican-Chicken-in-Crockpot-1029209,0,0,0,0,0,0,0,0,1,0,0,0,0
295,Mexican-Grilled-Shrimp-with-Corn-Salsa-1703661,0,0,0,0,0,0,0,0,1,0,0,0,0
296,Mexican-Hamburger-And-Rice-1591834,0,0,0,0,0,0,0,0,1,0,0,0,0
297,Mexican-Lasagna-1223390,0,0,0,0,0,0,0,0,1,0,0,0,0
298,Mexican-Lasagna-1621253,0,0,0,0,0,0,0,0,1,0,0,0,0
299,Mexican-Lasagna-1662927,0,0,0,0,0,0,0,0,1,0,0,0,0
300,Mexican-Lasagna-Skillet-1699883,0,0,0,0,0,0,0,0,1,0,0,0,0
301,Mexican-Lasagna-with-Chicken-and-Black-Beans-1700533,0,0,0,0,0,0,0,0,1,0,0,0,0
302,Mexican-Mac-_-Cheese-1599815,0,0,0,0,0,0,0,0,1,0,0,0,0
303,Mexican-Mac-_-Cheese-_-3-SmartPoints-_-1619974,0,0,0,0,0,0,0,0,1,0,0,0,0
304,Mexican-Macaroni-and-Cheese---3-Smartpoints-1443062,0,0,0,0,0,0,0,0,1,0,0,0,0
305,Mexican-Meatloaf-983138,0,0,0,0,0,0,0,0,1,0,0,0,0
306,Mexican-One-Pan-Pasta-1701878,0,0,0,0,0,0,0,0,1,0,0,0,0
307,Mexican-Pinto-Beans-From-Scratch-_1-Pot_-1619114,0,0,0,0,0,0,0,0,1,0,0,0,0
308,Mexican-Pizza-Skillet-1017693,0,0,0,0,0,0,0,0,1,0,0,0,0
309,Mexican-Polenta-Pie-499581,0,0,0,0,0,0,0,0,1,0,0,0,0
310,Mexican-Pork-Chops-1690382,0,0,0,0,0,0,0,0,1,0,0,0,0
311,Mexican-Pork-_-Rice-Bowl-1637607,0,0,0,0,0,0,0,0,1,0,0,0,0
312,Mexican-Pulled-Beef-Tacos-1001235,0,0,0,0,0,0,0,0,1,0,0,0,0
313,Mexican-Rice-Casserole-1187450,0,0,0,0,0,0,0,0,1,0,0,0,0
314,Mexican-Rice-with-Black-Beans-1688636,0,0,0,0,0,0,0,0,1,0,0,0,0
315,Mexican-Skillet-Casserole-1622926,0,0,0,0,0,0,0,0,1,0,0,0,0
316,Mexican-Sliced-Steak-Tacos-1705546,0,0,0,0,0,0,0,0,1,0,0,0,0
317,Mexican-Steak-_-Avocado-Salsa-1056152,0,0,0,0,0,0,0,0,1,0,0,0,0
318,Mexican-Steak-_-Avocado-Salsa-1701926,0,0,0,0,0,0,0,0,1,0,0,0,0
319,Mexican-Steak-_-Salsa-Rice-1220812,0,0,0,0,0,0,0,0,1,0,0,0,0
320,Mexican-Steak-_-Salsa-Rice-1596127,0,0,0,0,0,0,0,0,1,0,0,0,0
321,Mexican-Steak-_-Salsa-Rice-940218,0,0,0,0,0,0,0,0,1,0,0,0,0
322,Mexican-Stuffed-Peppers-With-Quinoa-_-Black-Beans-1706254,0,0,0,0,0,0,0,0,1,0,0,0,0
323,Mexican-Stuffed-Shells-931691,0,0,0,0,0,0,0,0,1,0,0,0,0
324,Mexican-Style-Lasagna-1080710,0,0,0,0,0,0,0,0,1,0,0,0,0
325,Mexican-Style-Lasagna-Bake-1695229,0,0,0,0,0,0,0,0,1,0,0,0,0
326,Mexican-Tator-Tot-Casserole-Tots-never-go-out-of-style-on-the-dinner-table_-1226572,0,0,0,0,0,0,0,0,1,0,0,0,0
327,Mexican-Tinga-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
328,Mexican-Tinga-De-Pollo-1593343,0,0,0,0,0,0,0,0,1,0,0,0,0
329,Mexican-Turkey-Crescent-Bake-685407,0,0,0,0,0,0,0,0,1,0,0,0,0
330,Mexican-Zucchini-Burrito-Boats-1617775,0,0,0,0,0,0,0,0,1,0,0,0,0
331,Mexican-Zucchini-Burrito-Boats-1684037,0,0,0,0,0,0,0,0,1,0,0,0,0
332,Mexican-lasagna-303683,0,0,0,0,0,0,0,0,1,0,0,0,0
333,Monterrey-Chicken-Bake-1018788,0,0,0,0,0,0,0,0,1,0,0,0,0
334,Monterrey-Chicken-Bake-1180899,0,0,0,0,0,0,0,0,1,0,0,0,0
335,My-Chili-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
336,New-Mexico-Green-Chile-Stew-1626452,0,0,0,0,0,0,0,0,1,0,0,0,0
337,No-Bake-Vegetarian-Enchiladas-1683446,0,0,0,0,0,0,0,0,1,0,0,0,0
338,No-Roll-Mexican-Rice-Enchiladas-1680132,0,0,0,0,0,0,0,0,1,0,0,0,0
339,No-fuss-Black-Beans_-Chicken-And-Rice-979164,0,0,0,0,0,0,0,0,1,0,0,0,0
340,One-Pan-Cilantro-Lime-Chicken-and-Rice-with-Black-Beans-1071984,0,0,0,0,0,0,0,0,1,0,0,0,0
341,One-Pan-Lazy-Chicken-Enchiladas-1241218,0,0,0,0,0,0,0,0,1,0,0,0,0
342,One-Pan-Mexican-Pasta-1704262,0,0,0,0,0,0,0,0,1,0,0,0,0
343,One-Pan-Mexican-Quinoa-1509854,0,0,0,0,0,0,0,0,1,0,0,0,0
344,One-Pan-Mexican-Quinoa-1621595,0,0,0,0,0,0,0,0,1,0,0,0,0
345,One-Pan-Skinny-Tex-Mex-Chicken-and-Zucchini-960849,0,0,0,0,0,0,0,0,1,0,0,0,0
346,One-Pan-Taco-Salsa-Chicken-Dinner-with-Cilantro-and-Lime-1699309,0,0,0,0,0,0,0,0,1,0,0,0,0
347,One-Pot-Enchilada-Pasta-1669296,0,0,0,0,0,0,0,0,1,0,0,0,0
348,One-Pot-Lazy-Stuffed-Peppers-1119428,0,0,0,0,0,0,0,0,1,0,0,0,0
349,One-Pot-Mexican-Pasta-Skillet-1455351,0,0,0,0,0,0,0,0,1,0,0,0,0
350,One-Pot-Mexican-Rice-Skillet-Dinner-1619915,0,0,0,0,0,0,0,0,1,0,0,0,0
351,One-Pot-Stove-Top-Enchiladas---Summer-Style-1599428,0,0,0,0,0,0,0,0,1,0,0,0,0
352,One-Pot-Tex-Mex-Orzo-964188,0,0,0,0,0,0,0,0,1,0,0,0,0
353,One-Skillet-Cheesy-Enchilada-Bake-1642780,0,0,0,0,0,0,0,0,1,0,0,0,0
354,One-Skillet-Mexican-Quinoa-1683858,0,0,0,0,0,0,0,0,1,0,0,0,0
355,One-Skillet-Mexican-Quinoa-1688506,0,0,0,0,0,0,0,0,1,0,0,0,0
356,Oyster-Mushroom-Tacos-with-Sweet-Mango-Salsa-1698760,0,0,0,0,0,0,0,0,1,0,0,0,0
357,Paleo-Taco-Bowl-1628527,0,0,0,0,0,0,0,0,1,0,0,0,0
358,Poblano-Chicken-963985,0,0,0,0,0,0,0,0,1,0,0,0,0
359,Pork-Burritos-1694386,0,0,0,0,0,0,0,0,1,0,0,0,0
360,Pork-Carnitas-1536157,0,0,0,0,0,0,0,0,1,0,0,0,0
361,Pork-Carnitas-1707736,0,0,0,0,0,0,0,0,1,0,0,0,0
362,Pork-Enchilada-Stuffed-Poblano-Peppers-1710840,0,0,0,0,0,0,0,0,1,0,0,0,0
363,Pork-Hatch-Green-Chili-1547317,0,0,0,0,0,0,0,0,1,0,0,0,0
364,Pork-Mango-Picadillo-Simply-Recipes-42820,0,0,0,0,0,0,0,0,1,0,0,0,0
365,Pork-Tenderloin-Carnitas-1680488,0,0,0,0,0,0,0,0,1,0,0,0,0
366,Pulled-Pork-Enchilada-Skillet-1566373,0,0,0,0,0,0,0,0,1,0,0,0,0
367,Quesadilla-casserole-350304,0,0,0,0,0,0,0,0,1,0,0,0,0
368,Queso-Con-Carne-Casserole-or-Nacho-Pasta-1681091,0,0,0,0,0,0,0,0,1,0,0,0,0
369,Queso-taco-pasta-bake-334946,0,0,0,0,0,0,0,0,1,0,0,0,0
370,Quick-Black-Beans-And-Rice-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
371,Quick-Chicken-Tortilla-Bake-622838,0,0,0,0,0,0,0,0,1,0,0,0,0
372,Quick-Enchiladas-Suizas-1173245,0,0,0,0,0,0,0,0,1,0,0,0,0
373,Quick-Tex-Mex-Sweet-Potato-Skillet-1031415,0,0,0,0,0,0,0,0,1,0,0,0,0
374,Quinoa-Burrito-Bowl-1065602,0,0,0,0,0,0,0,0,1,0,0,0,0
375,Ranch-Chicken-Enchiladas-676318,0,0,0,0,0,0,0,0,1,0,0,0,0
376,Real-Homemade-Tamales-1608631,0,0,0,0,0,0,0,0,1,0,0,0,0
377,Recipe-for-Grilled-Corn_-Peppers-_-Black-Bean-Tacos-with-Creamy-Poblano-Sauce-1697885,0,0,0,0,0,0,0,0,1,0,0,0,0
378,Red-bean-chili-307200,0,0,0,0,0,0,0,0,1,0,0,0,0
379,Roasted-Sweet-Potato-and-Black-Bean-Enchilada-1713172,0,0,0,0,0,0,0,0,1,0,0,0,0
380,Ropa-Vieja-635181,0,0,0,0,0,0,0,0,1,0,0,0,0
381,Rotel-Chicken-Mexican-Casserole-1310196,0,0,0,0,0,0,0,0,1,0,0,0,0
382,Salmon-Tacos-with-Jalapeno-Cream-1639888,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Salsa-Verde-Chicken-Enchiladas-1053513,0,0,0,0,0,0,0,0,1,0,0,0,0
384,Salsa-Verde-Chicken-Enchiladas-1704464,0,0,0,0,0,0,0,0,1,0,0,0,0
385,Salsa-Verde-Chicken-Enchiladas-686137,0,0,0,0,0,0,0,0,1,0,0,0,0
386,Santa-Fe-Chicken-Casserole-989645,0,0,0,0,0,0,0,0,1,0,0,0,0
387,Santa-Fe-Enchilada-Bake-1702313,0,0,0,0,0,0,0,0,1,0,0,0,0
388,Serrano-lime-marinated-shrimp-297267,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Sheet-Pan-Chicken-Fajitas-1582560,0,0,0,0,0,0,0,0,1,0,0,0,0
390,Shredded-Mexican-Beef-1023349,0,0,0,0,0,0,0,0,1,0,0,0,0
391,Shredded-Pork-Burrito-Bowls-1699822,0,0,0,0,0,0,0,0,1,0,0,0,0
392,Shredded-Pork-Tacos-with-Pinto-Beans-and-Slaw-1695917,0,0,0,0,0,0,0,0,1,0,0,0,0
393,Shrimp-Burritos-with-Mango-Salsa-1712593,0,0,0,0,0,0,0,0,1,0,0,0,0
394,Shrimp-Fajitas-in-Foil-1127098,0,0,0,0,0,0,0,0,1,0,0,0,0
395,Shrimp-Tacos-with-Cilantro-Lime-Sour-Cream-1680589,0,0,0,0,0,0,0,0,1,0,0,0,0
396,Shrimp-Tacos-with-Lime-Crema-MyRecipes-237534,0,0,0,0,0,0,0,0,1,0,0,0,0
397,Shrimp-_-Roasted-Poblano-Burrito-1687591,0,0,0,0,0,0,0,0,1,0,0,0,0
398,Shrimp-fajitas-352465,0,0,0,0,0,0,0,0,1,0,0,0,0
399,Simple-Chicken-Enchilada-Casserole-1567561,0,0,0,0,0,0,0,0,1,0,0,0,0
400,Simple-Chicken-Enchiladas-1617893,0,0,0,0,0,0,0,0,1,0,0,0,0
401,Simple-Perfect-Enchiladas-1689517,0,0,0,0,0,0,0,0,1,0,0,0,0
402,Skillet-Enchilada-Bake-1274886,0,0,0,0,0,0,0,0,1,0,0,0,0
403,Skillet-Tortilla-Pizza-Simply-Recipes-287096,0,0,0,0,0,0,0,0,1,0,0,0,0
404,Skinny-Enchiladas-976453,0,0,0,0,0,0,0,0,1,0,0,0,0
405,Skinny-Mexican-Casserole-1554841,0,0,0,0,0,0,0,0,1,0,0,0,0
406,Skirt-Steak-And-Poblano-Peppers-Tacos-1685476,0,0,0,0,0,0,0,0,1,0,0,0,0
407,Slow-Cooker-Beef-Tostada_s-1710084,0,0,0,0,0,0,0,0,1,0,0,0,0
408,Slow-Cooker-Black-Bean-Mole---Perfect-For-Tacos_-1698005,0,0,0,0,0,0,0,0,1,0,0,0,0
409,Slow-Cooker-Chicken-Chili-1635424,0,0,0,0,0,0,0,0,1,0,0,0,0
410,Slow-Cooker-Chicken-Enchiladas-1704615,0,0,0,0,0,0,0,0,1,0,0,0,0
411,Slow-Cooker-Chipotle-Beef-Tinga-Tacos-1695949,0,0,0,0,0,0,0,0,1,0,0,0,0
412,Slow-Cooker-Cilantro-Lime-Chicken-1099606,0,0,0,0,0,0,0,0,1,0,0,0,0
413,Slow-Cooker-Cilantro-Lime-Chicken-575846,0,0,0,0,0,0,0,0,1,0,0,0,0
414,Slow-Cooker-Coffee-Barbacoa-Beef-984735,0,0,0,0,0,0,0,0,1,0,0,0,0
415,Slow-Cooker-Enchilada-Quinoa-1696350,0,0,0,0,0,0,0,0,1,0,0,0,0
416,Slow-Cooker-Enchiladas-676876,0,0,0,0,0,0,0,0,1,0,0,0,0
417,Slow-Cooker-Margarita-Chicken-Tacos-1702131,0,0,0,0,0,0,0,0,1,0,0,0,0
418,Slow-Cooker-Mexican-Chicken-1633367,0,0,0,0,0,0,0,0,1,0,0,0,0
419,Slow-Cooker-Mexican-Chicken-1641144,0,0,0,0,0,0,0,0,1,0,0,0,0
420,Slow-Cooker-Mexican-Pulled-Pork-Tacos-1529418,0,0,0,0,0,0,0,0,1,0,0,0,0
421,Slow-Cooker-Pineapple-Salsa-Chicken-aka-Mexican-Delight-1199965,0,0,0,0,0,0,0,0,1,0,0,0,0
422,Slow-Cooker-Pork-Carnitas-Tacos-1712773,0,0,0,0,0,0,0,0,1,0,0,0,0
423,Slow-Cooker-Quinoa-Chicken-Chili-975004,0,0,0,0,0,0,0,0,1,0,0,0,0
424,Slow-Cooker-Ranch-Chicken-Tacos-976889,0,0,0,0,0,0,0,0,1,0,0,0,0
425,Slow-Cooker-Salsa-Verde-Chicken-1184511,0,0,0,0,0,0,0,0,1,0,0,0,0
426,Slow-Cooker-Taco-Meat-1071354,0,0,0,0,0,0,0,0,1,0,0,0,0
427,Slow-Cooker-Tacos-Carnitas-1628204,0,0,0,0,0,0,0,0,1,0,0,0,0
428,Slow-cooked-chicken-enchilada-chili-over-rice-334624,0,0,0,0,0,0,0,0,1,0,0,0,0
429,Slow-cooker-barbacoa-beef-308318,0,0,0,0,0,0,0,0,1,0,0,0,0
430,Slow-cooker-black-beans-with-cilantro-309967,0,0,0,0,0,0,0,0,1,0,0,0,0
431,Slow-cooker-mexican-pulled-pork-309170,0,0,0,0,0,0,0,0,1,0,0,0,0
432,Small-Batch-Green-Salsa-Verde-Chicken-Enchiladas-1707326,0,0,0,0,0,0,0,0,1,0,0,0,0
433,Smokey-Grilled-Chicken-Quesadillas-with-Chipotle-Lime-Sour-Cream-1690790,0,0,0,0,0,0,0,0,1,0,0,0,0
434,Smoky-Chipotle-Beef-Barbacoa-1626923,0,0,0,0,0,0,0,0,1,0,0,0,0
435,Sour-Cream-Chicken-Enchilada-Pie-1709177,0,0,0,0,0,0,0,0,1,0,0,0,0
436,Sour-Cream-Enchiladas-1046581,0,0,0,0,0,0,0,0,1,0,0,0,0
437,Sour-Cream-Enchiladas-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41194,0,0,0,0,0,0,0,0,1,0,0,0,0
438,Sour-Cream-_-Chicken-Enchiladas-1690862,0,0,0,0,0,0,0,0,1,0,0,0,0
439,Southwest-Cheesy-Chicken-Casserole-Dish-1055119,0,0,0,0,0,0,0,0,1,0,0,0,0
440,Southwest-Chicken-Skillet-1039268,0,0,0,0,0,0,0,0,1,0,0,0,0
441,Southwest-Chicken-Skillet-962543,0,0,0,0,0,0,0,0,1,0,0,0,0
442,Southwestern-Fiesta-Chicken-1077826,0,0,0,0,0,0,0,0,1,0,0,0,0
443,Spaghetti-Squash-Enchilada-Boats-_Grain-free_-780110,0,0,0,0,0,0,0,0,1,0,0,0,0
444,Spicy-Cheesy-Mini-Meatloaves-1080700,0,0,0,0,0,0,0,0,1,0,0,0,0
445,Spicy-Chicken-Tacos-1179178,0,0,0,0,0,0,0,0,1,0,0,0,0
446,Spicy-Fish-Taco-Bowls-499321,0,0,0,0,0,0,0,0,1,0,0,0,0
447,Spicy-Shredded-Chipotle-Chicken-758476,0,0,0,0,0,0,0,0,1,0,0,0,0
448,Spicy-Vegetarian-Chili-Simply-Recipes-42632,0,0,0,0,0,0,0,0,1,0,0,0,0
449,Spinach-Black-Bean-Enchiladas-1688774,0,0,0,0,0,0,0,0,1,0,0,0,0
450,Spinach_-Tofu_-and-Pine-Nut-Enchiladas-1666618,0,0,0,0,0,0,0,0,1,0,0,0,0
451,Steak-Fajitas-1550110,0,0,0,0,0,0,0,0,1,0,0,0,0
452,Steak-fajitas-300180,0,0,0,0,0,0,0,0,1,0,0,0,0
453,Street-Tacos-1049185,0,0,0,0,0,0,0,0,1,0,0,0,0
454,Stuffed-Poblano-Peppers-950525,0,0,0,0,0,0,0,0,1,0,0,0,0
455,Super-Easy-Chicken-Fajitas-1637475,0,0,0,0,0,0,0,0,1,0,0,0,0
456,Sweet-and-smoky-Mexican-chicken-1165293,0,0,0,0,0,0,0,0,1,0,0,0,0
457,Taco-Bake-1045020,0,0,0,0,0,0,0,0,1,0,0,0,0
458,Taco-Bake-1641594,0,0,0,0,0,0,0,0,1,0,0,0,0
459,Taco-Bake-1689708,0,0,0,0,0,0,0,0,1,0,0,0,0
460,Taco-Beef-Noodle-Casserole-1619303,0,0,0,0,0,0,0,0,1,0,0,0,0
461,Taco-Casserole-1603020,0,0,0,0,0,0,0,0,1,0,0,0,0
462,Taco-Crescent-Ring-768363,0,0,0,0,0,0,0,0,1,0,0,0,0
463,Taco-Cupcakes-568704,0,0,0,0,0,0,0,0,1,0,0,0,0
464,Taco-Gorp-Budget-Friendly-_-Easy-578132,0,0,0,0,0,0,0,0,1,0,0,0,0
465,Taco-Lettuce-Wraps-996039,0,0,0,0,0,0,0,0,1,0,0,0,0
466,Taco-Lettuce-Wraps-997454,0,0,0,0,0,0,0,0,1,0,0,0,0
467,Taco-Pasta-1027604,0,0,0,0,0,0,0,0,1,0,0,0,0
468,Taco-Pasta-_glutenfree-_vegan-1183010,0,0,0,0,0,0,0,0,1,0,0,0,0
469,Taco-Salad-With-Homemade-Shells-1712265,0,0,0,0,0,0,0,0,1,0,0,0,0
470,Taco-Spaghetti-Skillet-1174136,0,0,0,0,0,0,0,0,1,0,0,0,0
471,Taco-Tater-Casserole-1703567,0,0,0,0,0,0,0,0,1,0,0,0,0
472,Taco-spiced-grilled-chicken-351095,0,0,0,0,0,0,0,0,1,0,0,0,0
473,Tacos-Al-Pastor-1105333,0,0,0,0,0,0,0,0,1,0,0,0,0
474,Tacos-al-Pastor-1602845,0,0,0,0,0,0,0,0,1,0,0,0,0
475,Tacos-al-Pastor-1709786,0,0,0,0,0,0,0,0,1,0,0,0,0
476,Tacos-de-Barbacoa-de-Lengua-de-Res-_Beef-Tongue-Tacos_-1603008,0,0,0,0,0,0,0,0,1,0,0,0,0
477,Tequila-Lime-Chicken-1628493,0,0,0,0,0,0,0,0,1,0,0,0,0
478,Tequila-Lime-Chicken-Enchiladas-1612955,0,0,0,0,0,0,0,0,1,0,0,0,0
479,Tequila-Lime-Chicken-Fajitas-771803,0,0,0,0,0,0,0,0,1,0,0,0,0
480,Tequila-Lime-Shrimp-from-Mexico_s-Rancho-La-Puerta-1600455,0,0,0,0,0,0,0,0,1,0,0,0,0
481,Tequila-Shrimp-Tostadas-1465394,0,0,0,0,0,0,0,0,1,0,0,0,0
482,Tex-Mex-Chicken-Chile-Rellenos-1712681,0,0,0,0,0,0,0,0,1,0,0,0,0
483,Tex-Mex-Spaghetti-Squash-Boats-899284,0,0,0,0,0,0,0,0,1,0,0,0,0
484,The-Easiest-Slow-Cooker-Taco-Meat-Ever_-1093420,0,0,0,0,0,0,0,0,1,0,0,0,0
485,Tilapia-Fish-Tacos-with-Tropical-Salsa-1709145,0,0,0,0,0,0,0,0,1,0,0,0,0
486,Tinga-de-pollo-298971,0,0,0,0,0,0,0,0,1,0,0,0,0
487,Too-easy-enchiladas-351527,0,0,0,0,0,0,0,0,1,0,0,0,0
488,Tortilla-Chicken-Pie-1641725,0,0,0,0,0,0,0,0,1,0,0,0,0
489,Tortilla-crusted-chicken-breasts-298675,0,0,0,0,0,0,0,0,1,0,0,0,0
490,Turkey-Enchiladas-AllRecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
491,Turkey-stuffed-peppers-352582,0,0,0,0,0,0,0,0,1,0,0,0,0
492,Vegan-Tacos-with-California-Walnuts-1700552,0,0,0,0,0,0,0,0,1,0,0,0,0
493,Vegetarian-Enchilada-Skillet-1709326,0,0,0,0,0,0,0,0,1,0,0,0,0
494,Vegetarian-Enchiladas-1579421,0,0,0,0,0,0,0,0,1,0,0,0,0
495,Verde-Chicken-Enchiladas-1099921,0,0,0,0,0,0,0,0,1,0,0,0,0
496,WEIGHT-WATCHERS-MEXICAN-CASSEROLE-1640573,0,0,0,0,0,0,0,0,1,0,0,0,0
497,W_O_W_-Enchilada-Casserole-1712717,0,0,0,0,0,0,0,0,1,0,0,0,0
498,West-texas-asado-_adapted-from-mark-flowers_-306889,0,0,0,0,0,0,0,0,1,0,0,0,0
499,White-Chicken-and-Cheese-Enchilada-Casserole-1706348,0,0,0,0,0,0,0,0,1,0,0,0,0
