,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
71,Chorizo-And-Shrimp-Rice-512439,2700.0,12,6,2700.0,5400.0
72,Mexican-Mac-and-Cheese-625052,,9,12,1200.0,4200.0
73,Tequila-and-Jalapeno-Marinated-Chicken-Fajita-1626161,,18,4,,3000.0
74,Taco-Kumpir-1425171,4200.0,15,4,1200.0,5400.0
75,One-Pan-Mexican-Pasta-Skillet-1598741,1800.0,15,7,600.0,2400.0
76,Skillet-Spanish-Chicken-_-Rice-490260,,13,4,,2400.0
77,Best-Chicken-Enchiladas-1314589,1500.0,10,12,2400.0,3900.0
78,Imperial-arroz-con-pollo-297710,,15,8,,6300.0
79,Chicken-Enchilada-1167819,2700.0,11,4,1200.0,3900.0
80,Mole-Verde-Zacatecano-_Zacatecas-Style-Green-Mole-With-Chicken_-627928,,14,6,,4500.0
81,Southwest-Chicken-Bake-1079049,,10,4,,3600.0
82,Impossibly-Easy-Taco-Pie-932255,,10,4,,3300.0
83,Beef-Enchiladas-1069467,,6,10,,2700.0
84,Black-Bean-_-Sweet-Potato-Enchiladas-_Grain-free_-Vegan_-578374,1800.0,15,3,1500.0,3300.0
85,Chicken-Burrito-Bowl-1214868,,24,4,,3000.0
86,Enchilada-Bake-with-Pulled-Pork-and-Spelt-1513383,2700.0,13,6,1200.0,3900.0
87,Slow-Cooker-Pulled-Pork-Enchiladas-1375369,21600.0,6,8,600.0,22200.0
88,Quick-Shrimp-Tacos-1105446,,16,5,,1800.0
89,Grilled-Shrimp-Tacos-1102925,,13,4,,1500.0
90,Avocado-Chicken-Enchiladas-1175077,1200.0,14,6,900.0,2100.0
91,Cheesy-Enchilada-Rice-Skillet-1023354,,14,4,,2400.0
92,Vegan-Roasted-Pepper-Tacos-1534510,900.0,11,4,,900.0
93,Mexican-Beef-Casserole-1164700,,11,8,,3600.0
94,Braised-Birria-1603432,,20,8,,6300.0
95,Oh-So-Easy-Enchiladas-1300800,,6,4,,3300.0
96,Tequila-Marinated-Tri-Tip-w_-Avocado-Cream-Sauce-Savour-the-Senses-58259,,20,7,,2400.0
97,Black-Bean-Avocado-Tacos-1598274,,10,4,,2400.0
98,Chicken-Fajitas-1624710,6300.0,20,4,,6300.0
99,Texas-Crock-Pot-Chili-1010032,28800.0,13,6,1200.0,30000.0
100,Twice-Baked-Mexican-Sweet-Potatoes-1464448,3600.0,11,4,1200.0,4800.0
101,Cheesy-Chicken-Chimichangas-1328679,,12,8,,2700.0
102,Mexican-Stuffed-Bell-Peppers-1284859,,18,4,,4800.0
103,Mexican-Chicken-and-Rice-1637661,,13,4,,2100.0
104,Mexican-Meatloaf-1422238,,8,6,,4800.0
105,Beef-Enchilada-Casserole-793056,2700.0,11,7,1200.0,3900.0
106,Baja-Fish-Tacos-1592765,240.0,26,4,900.0,1140.0
107,Salmon-Tacos-with-Mango-Avocado-Salsa-1617475,,13,4,,2400.0
108,Braised-Pork-Carnitas-1275114,,13,4,,2700.0
109,Slow-Cooker-Shredded-Beef-Enchiladas-1558022,,14,4,,4500.0
110,The-Best-Paleo-Beef-Enchiladas-1109640,,15,4,,3600.0
111,Margarita-Chicken-Fajitas-1601025,,13,4,,3000.0
112,Grilled-Pork-Burritos-with-Salsa-Verde-1585329,,19,6,,2700.0
113,Easy-Beef-Empanadas-763264,,12,24,,2100.0
114,Carnitas-with-Grilled-Salsa-Verde-and-Tortillas-1624605,,15,10,,4500.0
115,Easy-Fish-Tacos-1550749,,15,4,,1500.0
116,Lime-Marinated-Chicken-and-Tomatillo-Corn-Salsa-1627545,,17,6,2400.0,2400.0
117,Spicy-Carne-Asada-Marinade-With-Beer-1186864,600.0,17,4,900.0,1500.0
118,Beef-Brisket-Tacos-771843,,14,18,,2700.0
119,Rachelle-1618902,,15,4,,3000.0
120,Honey-Lime-Chicken-Enchiladas-975725,,9,4,,4200.0
121,Slow-Cooker-Mexican-Shredded-Beef-1311516,,11,7,,2400.0
122,Grilled-Salmon-Tacos-1632124,,13,7,3600.0,3600.0
123,Barbacoa-Beef-749723,,13,10,,2400.0
124,Margarita-Chicken-571876,,11,4,,2700.0
125,Spicy-Sofritas-Veggie-Bowls-933002,,14,6,,2700.0
126,Pork-For-Tamales-Allrecipes,3600.0,8,16,1200.0,4800.0
127,Best-Mexican-Style-Shredded-Beef-_Slow-Cooker_-992070,0.0,17,9,1200.0,31800.0
128,Green-Chile-Chicken-Enchilada-Casserole-1318386,,6,4,,4200.0
129,Spicy-Fish-Taco-Bowls-566078,900.0,15,5,600.0,1500.0
130,Smothered-Chicken-Queso-Casserole-1581986,,11,4,1800.0,4500.0
131,Carnitas-Tacos-574414,9000.0,21,8,1200.0,10200.0
132,Fajita-Chicken-with-Guacamole-1625469,,13,4,,2100.0
133,Taco-Stuffed-Avocados-aka-Avo-Tacos-1614565,900.0,18,6,900.0,1800.0
134,Slow-Cooker-Shredded-Beef-Tacos-1105425,28800.0,4,4,600.0,29400.0
135,Turkey-and-Sour-Cream-Enchiladas-AllRecipes-37575,,9,1,900.0,3000.0
136,Lamb-Barbacoa-_-Low-and-Slow-Smoked-Leg-of-Lamb-1619570,,14,4,,3900.0
137,Black-Bean-and-Goat-Cheese-Enchilada-Skillet-1590719,900.0,17,4,1800.0,2700.0
138,White-Chicken-Enchilada-Casserole-901917,,12,9,,3900.0
139,Chicken-Enchiladas-Verde-1105766,1500.0,9,4,1200.0,2700.0
140,Easy-Chicken-Taquitos-AllRecipes-39256,1800.0,4,12,900.0,2700.0
141,Slow-cooked-sweet-barbacoa-pork-351917,,17,4,,3000.0
142,Flatbread-Ham-and-Cheese-Brazilian-Enchiladas-1633216,1500.0,11,4,1200.0,2700.0
143,Southwestern-Quinoa-and-Black-Bean-Casserole-499324,,13,9,,3600.0
144,Vegetable-taco-pie-297980,,11,6,,3300.0
145,Slow-Cooker-Machaca-Allrecipes,43200.0,6,10,300.0,43500.0
146,Slow-Cooker-Beef-Brisket-Carnitas-1617042,,18,4,,2400.0
147,Skinny-Chicken-Enchilada-Stuffed-Chilies-1105921,2100.0,8,8,1800.0,3900.0
148,Slow-Cooker-Chicken-Tacos-792319,21600.0,3,4,600.0,22200.0
149,Chicken-Chilaquiles-597286,720.0,10,4,600.0,1320.0
150,30-Minute-Light-Chicken-Enchiladas-1443588,1500.0,12,4,300.0,1800.0
151,Pork-tamales-349473,10800.0,13,12,2400.0,13200.0
152,Chicken-Enchiladas-1492844,1500.0,13,4,,1500.0
153,The-Best-Vegetarian-Bean-Chili-Serious-Eats-200333,,18,12,,5100.0
154,Easy-Beef-Enchiladas-1158232,,7,6,,2700.0
155,Lesley_s-Green-Chili-Martha-Stewart-238787,,9,6,2400.0,7800.0
156,Taco-Lasagna-1478840,1200.0,11,4,600.0,1800.0
157,Creamy-Shrimp-Enchiladas-1557567,1800.0,13,7,600.0,2400.0
158,Chili-Cilantro-Lime-Crock-Pot-Chicken-686115,,12,3,,3300.0
159,Spicy-Shredded-Beef-Tacos-1617134,,12,4,,5100.0
160,One-Pan-Mexican-Quinoa-1470519,1500.0,15,4,600.0,2100.0
161,Chicken-enchilada-stuffed-zucchini-boats-352602,,26,4,,4500.0
162,Warm-_-Cozy-Chicken-Enchilada-Bake-1373799,,6,10,,2400.0
163,Cheesy-Chicken-Enchiladas-1351699,900.0,10,6,900.0,1800.0
164,Cheesy-Roasted-Poblano-Peppers-with-Homemade-Refried-Beans-and-Enchilada-Sauce-1069777,,7,4,,4200.0
165,Chicken-Fajita-Roll-Up-1636702,1500.0,14,4,300.0,1800.0
166,Pork-Tostadas-1095064,,12,8,,3900.0
167,Ground-Beef-Freezer-Meal-Taco-Casserole-974969,,14,1,,3900.0
168,Salsa-Mac-and-Beef-AllRecipes,1500.0,5,4,300.0,1800.0
169,Slow-Cooker-Red-Chicken-Enchiladas-1603390,27000.0,12,8,1200.0,28800.0
170,Low-Carb-Green-Chile-Chicken-Enchilada-Casserole-749608,,9,8,,4500.0
171,Enchilada-Casserole-Easy-_-Quick_-1622170,,13,4,,3600.0
172,Vegetarian-Enchiladas-474727,,10,4,,2100.0
173,Creamy-Green-Chile-Chicken-Tacos-1116136,18000.0,9,7,600.0,18600.0
174,Vegetarian-Chili-Martha-Stewart,,13,6,,2100.0
175,Aztec-Casserole-Allrecipes,1800.0,7,7,600.0,2400.0
176,_Slow-Cooker_-Mexican-Quinoa-983477,14400.0,14,7,600.0,15000.0
177,Street-Enchiladas-1037923,,17,20,1500.0,1500.0
178,Tamales-Verdes-940262,6300.0,14,50,,6300.0
179,Chicken-tinga-371914,,13,6,,3600.0
180,Mushroom_-Corn-and-Poblano-Soft-Tacos-with-Avocado-Cream-1594118,,18,5,,2100.0
181,Seviche-Shrimp-And-Avocado-Tacos-1050515,,9,4,,1500.0
182,Shrimp-and-Cilantro-Lime-Quinoa-Burrito-Bowl-991667,1500.0,30,2,1200.0,2700.0
183,One-Pan-Southwestern-Quinoa-1594079,,17,4,,1800.0
184,Turkey-Enchilada-Bake-792926,1800.0,12,6,1200.0,3000.0
185,Easy-Chicken-Fajitas-1308856,900.0,10,6,900.0,1800.0
186,Cauliflower-Al-Pastor-Tacos-1647561,6000.0,14,5,1200.0,7200.0
187,Taco-Rice-1276954,1200.0,16,4,600.0,1800.0
188,Beef-Burrito-Skillet-1256735,1200.0,8,4,600.0,1800.0
189,Chicken-with-Apricot-and-Habanero-632073,,7,4,,4500.0
190,Quick-_-Easy-One-Pot-Mexican-Quinoa-1407114,,16,5,,2100.0
191,Chicken-Enchiladas-1287146,1200.0,13,8,1200.0,2400.0
192,Spinach-Enchiladas-Verde-1609433,1200.0,5,6,900.0,2100.0
193,One-Skillet-Mexican-Rice-Casserole-1393394,900.0,18,5,600.0,1500.0
194,Southwestern-Chicken-Casserole-1068852,4200.0,17,7,900.0,5100.0
195,Black-Bean-Enchilada-Quinoa-1509714,,13,6,,2400.0
196,Zesty-Ranch-Slow-Cooker-Carnitas---A-Simple-Budget-Friendly-Meal-1008674,28800.0,12,6,900.0,29700.0
197,Cheesy-Mexican-Rigatoni-Bake-1016614,1200.0,16,6,900.0,2100.0
198,Stacked-Cheese-Enchiladas-442600,,6,4,,2400.0
199,Jackfruit-Asada-Street-Tacos-1115738,,18,5,,1800.0
200,Taco-Pasta-Bake-1518262,2100.0,25,6,900.0,3000.0
201,Creamy-BBQ-Chicken-Enchiladas-1067770,,9,4,,3600.0
202,Spicy-Taco-Gnocchi-Skillet-1327687,,20,6,,2700.0
203,Slow-Cooked-Pork-Carnitas-Tacos-1072314,,20,6,,1800.0
204,Cowboy-Steak-Tacos-599624,,11,4,,1200.0
205,Chili-_-Lime-Chicken-Tacos-with-Cilantro-and-Queso-Fresco-1433608,,12,4,,2400.0
206,Cuban-Ropa-Vieja-Allrecipes,14400.0,12,6,900.0,15300.0
207,Slow-Cooked-Pork-Chile-Verde-1318008,,12,6,,30000.0
208,Vegetarian-Quinoa-Chili-474317,,25,11,600.0,3300.0
209,Easy-Chicken-Enchiladas-1598202,2400.0,9,6,1200.0,3600.0
210,Taco-Casserole-1041047,,8,8,,2400.0
211,Easy-Ranchero-Beans-1290831,,12,4,,1200.0
212,Crockpot-Salsa-Chicken-Tacos-1451662,,15,6,,2700.0
213,Easy-Green-Chile-Enchiladas-The-Pioneer-Woman-290008,600.0,11,4,300.0,900.0
214,Easy-Beef-Enchiladas-1042216,2400.0,10,4,600.0,3000.0
215,Green-Chile-Chicken-637550,2700.0,13,6,14400.0,17100.0
216,Pulled_pork-Tacos-My-Recipes,,10,6,900.0,900.0
217,Beef-Enchilada-Zucchini-Boats-1569693,,14,5,,3000.0
218,Margarita-Chicken-Rice-Bowl-977060,,17,4,,2700.0
219,Skillet-Chicken-in-Tomato-Chipotle-Sauce-1577905,,22,4,,1800.0
220,Taco-Stew-Allrecipes,1800.0,7,8,900.0,2700.0
221,Low-Carb-Taco-Stuffed-Zucchini-Boats-1066056,1500.0,15,6,900.0,2400.0
222,Shredded-Beef-and-Black-Bean-Enchiladas-972083,,7,4,,2400.0
223,Smoky-Beef-Tacos-Martha-Stewart,,12,8,900.0,9900.0
224,Red-pozole-322275,,9,10,,5100.0
225,Baked-Chicken-Fajitas-1020487,,12,4,,2400.0
226,Mexican-Quinoa-Bowl-1062963,1200.0,15,4,600.0,1800.0
227,Easy-Chicken-Enchiladas-TasteOfHome_1,1500.0,11,10,900.0,2400.0
228,Soft-fish-tacos-with-jicama-mango-salad-304330,,9,2,,1500.0
229,Santa-Fe-Enchilada-Bake-1517612,3600.0,7,8,1200.0,4800.0
230,Low-Carb-Mexican-Stuffed-Peppers-1465697,,13,6,1200.0,1200.0
231,Keto-King-Ranch-Chicken-1282061,,14,12,,5100.0
232,Skillet-Chicken-Tortilla-Pie-981811,,15,16,,4500.0
233,Pressure-Cooker-Carnitas-1339263,,12,8,,5400.0
234,Chicken-Tamale-Casserole-1587292,,13,12,,3000.0
235,Slow-Cooker-Pulled-Pork-Tacos-1532321,36000.0,10,4,600.0,36600.0
236,Mexican-Biscuit-Casserole-1346825,,8,9,1200.0,1200.0
237,Chile-Nuevo-Mexico-930526,,12,4,,5400.0
238,Black-Bean-Lasagna-Allrecipes,2100.0,14,8,1800.0,3900.0
239,Mojito-Grilled-Fish-Tacos-with-Strawberry-Salsa-Closet-Cooking-54919,1200.0,16,4,1200.0,2400.0
240,Chicken-and-Green-Chile-Enchiladas-1320757,,15,4,,4800.0
241,Grilled-Chile-Lime-Fish-Tacos-with-Cucumber-Mango-Salsa-628800,,13,6,,1800.0
242,The-Best-Carne-Asada-1306101,,21,6,,2700.0
243,Homemade-King-Ranch-Chicken-Casserole-1055118,2700.0,8,7,1200.0,3900.0
244,Enchilada-Casserole-753406,1800.0,7,5,900.0,2700.0
245,Enchiladas-Mineras-_Traditional-Enchiladas-from-Guanajuato_-530570,,14,2,,4500.0
246,Chicken-Enchiladas-1235862,1500.0,11,8,600.0,2100.0
247,FODMAP-Free-Tacos-1183634,1200.0,15,5,600.0,1800.0
248,Beef-Flautas-476756,,19,4,,3900.0
249,Cheese-Enchiladas-with-Chili-Gravy-1576730,5400.0,17,8,900.0,6300.0
250,Recipe-for-Slow-Cooker-Mexican-Tortilla-Pie-1171937,,11,6,,16200.0
251,Chicken-Tortilla-Casserole-1613601,,11,4,,2400.0
252,Cheesy-Chicken-Enchiladas-1637462,3600.0,17,6,1200.0,4800.0
253,Creamy-Chicken-Enchiladas-985783,,17,6,,3600.0
254,Crockpot-beer-carnitas-333240,,19,4,,2700.0
255,Taco-Pizza-1105088,1200.0,11,4,900.0,2100.0
256,Enchilada-Skillet-1015385,,17,6,,2400.0
257,One-Pan-Enchilada-Bake-1531949,1800.0,10,4,600.0,2400.0
258,Print-This-1058716,,10,8,,2400.0
259,Meatless-mexican-stuffed-peppers-370720,,15,6,600.0,1800.0
260,Spicy-Chipotle-Enchilada-Tacos-1090612,1200.0,17,4,900.0,2100.0
261,Layered-Green-Enchiladas-457990,,10,6,,3600.0
262,Make-Ahead-Black-Bean-_-Spinach-Enchilada-Casserole-1167094,2100.0,8,5,900.0,3000.0
263,Salsa-Verde-Chicken-Enchilada-Casserole-1594989,4500.0,13,9,1200.0,5700.0
264,Easy-Mexican-Haystacks-1056506,,11,4,,3000.0
265,Baked-Chicken-Breasts-with-Black-Bean-Rice-Pilaf-1067343,,16,6,1800.0,1800.0
266,Tortilla-Casserole-775859,,6,4,,3000.0
267,Quinoa-Tacos-with-Lava-Sauce-1620275,1500.0,26,4,300.0,1800.0
268,Creamy-Chicken-Enchiladas-1318382,,10,4,,2700.0
269,Chicken-Fajitas-992749,600.0,8,4,900.0,1500.0
270,25-Minute-Spicy-Mexican-Corn-Skillet-with-Sausage-1234056,,7,4,,1500.0
271,Pulled-Pork-Mole-Enchiladas-1568421,,16,5,,4800.0
272,Chicken-Enchiladas-with-Green-Sauce-1275827,,19,12,,3300.0
273,Green-Chile-Chicken-Tortilla-Casserole-1613187,3600.0,15,8,2700.0,6300.0
274,Green-Chicken-Enchiladas-1048030,,16,4,,5400.0
275,Slow-Cooker-Pork-Carnitas-1216251,28800.0,13,9,1200.0,30000.0
276,Mexican-Fajita-Kabobs-1096566,1200.0,12,6,1200.0,2400.0
277,One-Pot-Taco-Casserole-1125975,,15,4,,2100.0
278,Baked-Fajitas-1004968,1500.0,12,5,600.0,2100.0
279,Homemade-Tacos-Al-Pastor-1105776,600.0,22,7,1500.0,2100.0
280,Taco-Bake-I-Allrecipes,1500.0,5,8,900.0,2400.0
281,Tortilla-Chicken-with-Salsa-Verde-499512,,12,2,,3000.0
282,Crockpot-Cheesy-Chicken-Enchilada-Rice-Bowls-1566657,28800.0,10,4,300.0,29100.0
283,Moms-Meaty-Enchiladas-1226135,1800.0,6,4,1200.0,3000.0
284,Slow-Cooker-Salsa-Verde-Beef-_-Tacos-497541,,3,8,,2700.0
285,Chicken-Verde-Tacos-1576123,28800.0,6,4,300.0,29100.0
286,Tamale-Pie-442967,,10,6,,4800.0
287,Bubble-Up-Enchilada-Bake-628721,,9,4,,2700.0
288,Chili-Con-Carne-579605,,13,4,,6300.0
289,Black-Bean-Enchiladas-1497401,1200.0,9,11,600.0,1800.0
290,Easy-Cheese-Enchiladas-1062279,,7,4,,1200.0
291,Black-Bean-And-Rice-Enchiladas-Allrecipes,,15,8,2400.0,4200.0
292,Chicken-Burrito-Bowls-with-Hatch-Chile-Pico-de-Gallo-494467,,14,4,,1800.0
293,Potato-poblano-enchiladas-303832,,8,4,,2700.0
294,Loaded-Crockpot-Carne-Asada-Tacos_-900513,,37,4,,1800.0
295,Green-Chile-Chicken-Enchiladas-1630563,,14,4,,4500.0
296,Creamy-Chicken-Enchiladas-1569031,,18,6,,3900.0
297,Chili-Cheese-Enchiladas-1015943,1200.0,6,10,600.0,1800.0
298,Chicken-Enchilada-Casserole-_a_k_a_-_Stacked_-Chicken-Enchiladas_-600277,,9,8,,3000.0
299,Chicken-Posole-683777,,13,8,600.0,2400.0
300,Super-Bowl-Frito-Pie-Bar-1068436,,27,4,,3900.0
301,Better-than-Steak-Tacos-_Vegan_-Gluten-Free_-1362001,,19,6,,1500.0
302,The-Best-Ever-Veggie-Enchiladas-1588028,1500.0,17,10,,1500.0
303,Slow-Cooker-Pork-Tacos-1633649,,17,8,1500.0,20160.0
304,Taco-Casserole-1117477,,8,8,,2400.0
305,Shrimp-Queso-Flameado-With-Ranchera-Salsa-530801,,15,4,,3600.0
306,Chicken-Fajitas-1097329,900.0,19,4,4200.0,5100.0
307,Beef-Carne-Asada-Soft-Tacos-1290462,,10,4,,1800.0
308,Flank-Steak-Tacos-623624,,11,5,,3300.0
309,Chicken-Tortilla-Casserole-779329,,10,4,,2400.0
310,Slow-Cooker-Hatch-Green-Chile-Verde-1098055,,13,9,,3900.0
311,Baked-Mexican-Pie-1109986,,16,10,1800.0,3600.0
312,Crab-and-Avocado-Enchiladas-1023369,1200.0,13,8,1200.0,2400.0
313,Mahi-Mahi-Fish-Tacos-1303380,360.0,16,7,3000.0,3360.0
314,Mexican-Pot-Pie-1041655,,10,4,,3600.0
315,Skillet-Pork-Migas-with-Roasted-Tomatillo-Salsa-1273157,,18,6,,3000.0
316,Coconut-Crusted-Fish-Tacos-1615644,,21,8,,2400.0
317,Chicken-Burritos-990936,,13,8,,3900.0
318,Mexican-_Fondue_-with-Chorizo-and-Tomatillo-Salsa-776903,,6,4,,1800.0
319,Cochinita-Pibil-632017,,7,4,,5400.0
320,3-Ingredient-Crock-Pot-Chicken-Verde-1180843,,3,4,,2100.0
321,Taco-Cups-1159765,,17,6,,2700.0
322,Easy-Sour-Cream-Chicken-Enchiladas-600419,1200.0,10,8,1500.0,2700.0
323,Cilantro_lime-Chicken-Fajitas-With-Grilled-Onions-Epicurious,,10,6,1500.0,1500.0
324,Easy-Chicken-Enchilada-Bake-1270745,1500.0,14,8,300.0,1800.0
325,Colorado-Pork-Green-Chile-1552471,25200.0,14,6,1200.0,26400.0
326,Caldo-de-Res-_Beef-and-Guajillo-Chile-Stew_-441672,,12,8,,4500.0
327,Sour-Cream-Red-Enchiladas-1008457,2100.0,10,6,600.0,2700.0
328,Crock-Pot-Chicken-Enchiladas-1458601,7200.0,6,7,1200.0,8400.0
329,Beef-Puffy-Tacos-1413785,,21,4,,2700.0
330,Beef-and-Bean-Taco-Casserole-967143,,11,4,,3000.0
331,John-Wayne-Mexican-Casserole-Not-Sure-What-The-Duke-Would-Think_-But-We-Love-It_-1120128,,9,4,,3600.0
332,Enchilada-Casserole-My-Recipes_1,,9,9,,4500.0
333,Enchiladas-suizas-recipe-with-chicken-306201,3000.0,15,6,2700.0,5700.0
334,All-Of-The-Things-You-Love-About-Enchiladas-ButInside-A-Chicken-Casserole-1474662,,10,4,,2700.0
335,Mexican-Quinoa-Stuffed-Peppers-1526766,,19,4,,4800.0
336,Spicy-Chicken-Baked-Tacos-975921,,8,1,,1800.0
337,Across-The-Border-Tequila-Shrimp-Allrecipes,600.0,9,4,900.0,1500.0
338,Shrimp-enchiladas-351328,1800.0,19,1,2100.0,3900.0
339,Fish-Tacos-898821,,31,4,600.0,600.0
340,Chicken-Carnitas-1592653,28800.0,11,5,300.0,29100.0
341,Spicy-Mexican-Stuffed-Bell-Peppers-484517,,9,4,,3000.0
342,Leftover-Chicken-Burrito-Bowls-1111119,,15,4,,3600.0
343,Blackened-Cod-Fish-Tacos-1165891,600.0,21,6,900.0,1500.0
344,4-Ingredient-Salsa-Verde-Chicken-Enchiladas-1425634,,6,4,,3300.0
345,Excellent-Chicken-Enchilada-Casserole-1012263,1200.0,6,8,900.0,2100.0
346,3-Ingredient-Slow-Cooker-Taco-Chicken-988343,,7,6,,2700.0
347,BBQ-Pulled-Pork-Enchiladas-1632971,,10,2,,3300.0
348,Guajillo-Braised-Beef-Short-Rib-Taco-895471,16200.0,15,5,3600.0,19800.0
349,Braised-Chicken-Tacos-480523,,12,16,,6300.0
350,Easy-Cheesy-Game-Day-Enchiladas-1312733,2400.0,5,10,1800.0,4200.0
351,Chicken-Taco-Salad-456838,,22,6,,3300.0
