,id,rating,recipeName,sourceDisplayName
135,Honey-Mustard-Salad-Dressing-1677840,4,Honey Mustard Salad Dressing,Swirls of Flavor
136,Mango-Shrimp-Salad-1708956,4,Mango Shrimp Salad,Meal Planning Maven - Linda S.
137,Lentil-Salad-with-Capers-and-Balsamic-Dijon-Dressing-1712531,4,Lentil Salad with Capers and Balsamic-Dijon Dressing,The Garden Grazer
138,Homemade-Caesar-Dressing-1694124,4,Homemade Caesar Dressing,Center Cut Cook
139,The-Best-Macaroni-Salad-1710320,4,The Best Macaroni Salad,A Spicy Perspective
140,Easy-Greek-Chopped-Salad-1713322,4,Easy Greek Chopped Salad,Chew Out Loud
141,Superfood-Detox-Salad-1688652,4,Superfood Detox Salad,Veggie Souls
142,Our-Family_s-Favorite-Salad-1628385,4,Our Family's Favorite Salad,Gimme Some Oven
143,No---Mayo-Summer-Coleslaw-1709744,4,No - Mayo Summer Coleslaw,Simply Fresh Dinners
144,Fresh-Mozzarella-and-Cucumber-Quinoa-Salad-1711645,4,Fresh Mozzarella and Cucumber Quinoa Salad,Sweet Pea Sweetie
145,Easy-Coleslaw-1712016,3,Easy Coleslaw,The Mommypotamus
146,Blueberry-Gorgonzola-Farmer_s-Salad-1697807,4,Blueberry Gorgonzola Farmer's Salad,Flavor Mosaic
147,Greek-Pasta-Salad-1701843,4,Greek Pasta Salad,Three Olives Branch
148,Cantaloupe-_-Blackberry-Easy-Fruit-Salad-with-an-Orange-Ginger-Lime-Dressing-1712370,4,Cantaloupe & Blackberry Easy Fruit Salad with an Orange Ginger Lime Dressing,Teaspoon of Goodness
149,A-Warm-Cavolo-Nero-Salad-1712831,4,A Warm Cavolo Nero Salad,A Fork and A Pencil
150,Pesto-Pasta-Salad-1705272,4,Pesto Pasta Salad,Kate Moving Forward
151,Strawberry-Shallot-Vinaigrette-1711872,4,Strawberry Shallot Vinaigrette,Mama Maggie's Kitchen
152,Rainbow-Lentil-Bowls-1703819,3,Rainbow Lentil Bowls,Beachbody
153,Strawberry-Balsamic-Grilled-Chicken-Salad-1632875,4,Strawberry Balsamic Grilled Chicken Salad,Love and Zest
154,Cucumber-Quinoa-Salad-1702288,4,Cucumber Quinoa Salad,Gimme Some Oven
155,Mango-Lime-Vinaigrette-1708781,4,Mango Lime Vinaigrette,MadeitLoveItPaleo
156,Salad-Shirazi-1686464,4,Salad Shirazi,Ahu Eats
157,Asian-Pasta-Salad-_Healthiersideofmayo-1712914,4,Asian Pasta Salad #Healthiersideofmayo,Organize Yourself Skinny
158,Dilled-Cucumber-Salad-1700989,4,Dilled Cucumber Salad,Carrie's Experimental Kitchen
159,Avocado-and-Tomato-Salad-1061964,4,Avocado and Tomato Salad,Taste and Tell
160,Thai-Cabbage-Salad-1678589,4,Thai Cabbage Salad,The Veg Life
161,Dijon-Lime-Salad-Dressing-1235558,4,Dijon Lime Salad Dressing,Savory Experiments
162,Spiralized-Sweet-Potato-Salad-with-Pesto-1708011,4,Spiralized Sweet Potato Salad with Pesto,The Adventure Bite
163,Cucumber-Salad-with-Dill-1712948,4,Cucumber Salad with Dill,My Best German Recipes
164,How-To-Make-Old-Fashioned-Macaroni-Salad-1680126,4,How To Make Old-Fashioned Macaroni Salad,How To Cook Like Your Grandmother
165,Deli-Style-Whole30-Cole-Slaw-1713381,4,Deli Style Whole30 Cole Slaw,Anya's Eats
166,Greek-Farmers-Salad-1709905,3,Greek Farmers Salad,BigOven
167,Spicy-Black-Bean-Corn-Salad-1637953,4,Spicy Black Bean Corn Salad,Grace and Good Eats
168,Pa-muchim-_Scallion-Salad_-1706512,4,Pa muchim (Scallion Salad),Korean Bapsang
169,Orzo-Salad-1712622,4,Orzo Salad,Plain Chicken
170,Turmeric-Tahini-Dressing-1693643,4,Turmeric Tahini Dressing,Create Mindfully
171,Caprese-Salad-1712685,4,Caprese Salad,Foodie Girl Chicago
172,Turmeric-Yogurt-Dressing-_Recipe_-1328559,4,Turmeric Yogurt Dressing (Recipe),Food Matters
173,Kicked-Up-Coleslaw-1682309,4,Kicked Up Coleslaw,A Kitchen Hoor's Adventures
