,id,rating,recipeName,sourceDisplayName
0,Apple-Coleslaw-1680966,4,Apple Coleslaw,FoodForYourGood.com
1,Watermelon-Salad-with-Mint-and-Feta-1668127,4,Watermelon Salad with Mint and Feta,The Organic Kitchen
2,Sweet-Kale-Salad-1693185,4,Sweet Kale Salad,ifoodreal
3,Vegan-Texas-Caviar-1707874,4,Vegan Texas Caviar,Veggie Souls
4,Kale-and-Broccoli-Salad-with-Poppyseed-Dressing-1705418,4,Kale and Broccoli Salad with Poppyseed Dressing,Fox Valley Foodie
5,Broccoli-Apple-Salad-1708387,4,Broccoli Apple Salad,foodjazz
6,Kale-Superfood-Salad-with-Quinoa-and-Blueberries-1709347,4,Kale Superfood Salad with Quinoa and Blueberries,Kristine's Kitchen
7,Fresh-_-Crisp-Jicama-Mango-Salad-1709442,4,Fresh & Crisp Jicama Mango Salad,Julie Daniluk
8,Gluten-Free-Chipotle-Shrimp-Salad-1701280,4,Gluten Free Chipotle Shrimp Salad,Gluten-Free-Way.com
9,Lemon-Dijon-Vinaigrette-1564746,3,Lemon Dijon Vinaigrette,Garden and Gun
10,Easy-Homemade-Buttermilk-Coleslaw-1703310,4,Easy Homemade Buttermilk Coleslaw,Life's Ambrosia
11,Bistro-Carrot-Salad-1685497,4,Bistro Carrot Salad,Queen of My Kitchen
12,Carrot-Ginger-Salad-Dressing-1683553,4,Carrot Ginger Salad Dressing,Inhabited Kitchen
13,White-and-Black-Bean-Salad-1681772,4,White and Black Bean Salad,She Wears Many Hats
14,4-Ingredient-Chickpea-Salad-1708777,4,4 Ingredient Chickpea Salad,Geeks Who Eat
15,Balsamic-Vinegar-Tomato-Salad-590226,4,Balsamic Vinegar Tomato Salad,My Side of Life
16,BURRATA-WITH-STONEFRUIT-_-CHILI-_-MINT-1709310,4,BURRATA WITH STONEFRUIT + CHILI + MINT,The Kitchy Kitchen
17,Classic-Memphis-Style-Coleslaw-1422683,3,Classic Memphis-Style Coleslaw,Fridge Recipe
18,Tangy-Green-Bean-Ciliegine-Salad-1703087,4,Tangy Green Bean Ciliegine Salad,Garlic And Zest
19,Not-Your-Mama_s-Potato-Salad-1663181,4,Not Your Mama's Potato Salad,Housewife Hellraiser
