,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
32,Korean-Ginger-Chicken-1126888,300.0,5,5,1200.0,1500.0
33,Beef-Stir-Fry-601854,,7,4,,900.0
34,Thai-Chicken-1570331,,11,4,,2700.0
35,Vietnamese-Caramelized-Shrimp-1022348,,10,4,,1800.0
36,Sticky-Garlic-Chicken-and-Broccoli-781262,,16,6,,3600.0
37,Sesame-Crusted-Asian-Scallops-1038486,,5,4,,1200.0
38,Easy-Korean-Beef-1059048,,7,4,,1500.0
39,Chicken-Pad-Thai-792751,1200.0,17,4,600.0,1800.0
40,Sweet-_-Sour-Chicken-Fried-Rice-1587944,1200.0,20,5,600.0,1800.0
41,Garlic-Chicken-Fried-Brown-Rice-1689781,900.0,9,3,1200.0,2100.0
42,Teriyaki-Chicken-Veggie-Stir-fry-1681706,1200.0,15,4,900.0,2100.0
43,Easy-Stir-Fry-Shrimp-and-Cashews-1512500,,7,4,,1500.0
44,Stir-Fry-Shrimp-with-Thai-Roasted-Chili-Paste-976372,600.0,7,6,900.0,1500.0
45,Broccoli-Slaw-Stir-Fry-with-Garlic-Ginger-Teriyaki-Sauce-1667767,1200.0,10,6,300.0,1500.0
46,Sinigang-na-Hito-sa-Miso-1110852,1200.0,12,4,900.0,2100.0
47,Thai-Basil-Chicken-Recipe-_pad-Kra-Pao-Gai-_-597480,300.0,11,1,900.0,1200.0
48,Fresh-Thai-Paste-For-Curries-1693830,600.0,11,500,600.0,1200.0
49,Spicy-Garlic-Shrimp-with-Coconut-Rice-Simply-Recipes-42928,,11,4,,1500.0
50,Asian-Salmon-Steaks-472675,600.0,7,4,600.0,1200.0
51,Whole-Wheat-Pasta-with-Tofu-and-Cucumber-1680160,,14,4,,2400.0
52,Authentic-Mongolian-Beef-Copycat-Recipe-Like-PF-Chang_s-1461466,420.0,9,4,300.0,720.0
53,Asian-Style-Beef-_-Broccoli-1017812,,13,4,,2100.0
54,Galbi-jim-334394,,14,6,,6300.0
55,Shoyu-Chicken-1300542,,14,4,,3300.0
56,How-To-Make-Pork-Dumplings-1008479,,10,75,,3300.0
57,Ginger-Citrus-Tofu-Power-Bowl-With-Bok-Choy-and-Cashews-_Vegan_-1681610,,11,4,,1200.0
58,Moms-Mutton-Chops-Curry-1689192,,17,4,,4500.0
59,Pork-Sinigang-AllRecipes,3600.0,9,4,900.0,4500.0
60,Roasted-tofu-with-ginger-garlic-marinade-344725,,10,4,,2100.0
61,Oriental-style-Chicken-530555,,6,4,,2100.0
62,Slow-Cooker-Beef-and-Broccoli-1049474,,10,6,900.0,29700.0
63,Cedar-Planked-Salmon-Allrecipes,1200.0,8,6,900.0,2100.0
64,Coconut-Soba-Noodle-Bowls-1679816,,13,4,,1200.0
65,Slow-Cooker-Honey-Garlic-Chicken-1180551,16200.0,12,7,900.0,17100.0
66,Beef-Lo-Mein-1638012,,19,4,,2700.0
67,Sesame-Honey-Chicken-1576910,,16,6,,2100.0
68,Low-sugar-_or-sugar-free_-teriyaki-chicken-310060,,7,4,,4200.0
69,Beef-Donburi-with-Shiso-Garlic-Soy-Sauce-1643037,900.0,13,4,900.0,1800.0
70,Slow-Cooker-Korean-Style-Barbecue-Pork-1068368,,7,4,,3000.0
71,Stir-Fry-Sesame-Chicken-_-Vegetables-1588553,900.0,14,6,900.0,1800.0
72,Vietnamese-Meatballs-recipe-85-calories-781517,,9,4,,1800.0
73,Tofu-in-peanut-sauce-crockpot-310375,,8,4,,2700.0
74,Honey-Soy-Glazed-Salmon-with-Bok-Choy-597064,,7,4,,2100.0
75,Pork-Chops-with-Lemongrass-_Vietnamese-style_-1662319,,16,4,,4200.0
76,Baked-Asian_style-Honey-Chicken-Allrecipes,,7,5,,5400.0
77,Sticky-Pork-1586350,2100.0,12,4,,2100.0
78,Mahogany-Chicken-Wings-Allrecipes,3000.0,7,5,900.0,3900.0
79,Beef-and-broccoli-_slow-cooker_-351176,,8,5,,1800.0
80,Spicy-Thai-Peanut-Noodles-1253474,,16,4,,2100.0
81,Vietnamese-Style-Grilled-Lemongrass-Pork-786246,600.0,9,5,,600.0
82,Korean-Steak-513239,,7,5,1200.0,4200.0
83,Thailand-Panang-Curry-with-Chicken-1425322,,9,4,,2400.0
84,Easy-Spicy-Korean-Pork-for-Dummies-1183484,300.0,13,2,900.0,1200.0
85,Momo-Dumplings-682220,480.0,15,2,2700.0,3180.0
86,Sesame-Ginger-Salmon-573945,1200.0,16,2,2700.0,3900.0
87,Asian-Glazed-Salmon-1600325,1200.0,16,4,300.0,1500.0
88,Korean-Braised-Tofu-1055571,,8,2,,1500.0
89,Korean-Style-Short-Ribs-458293,,13,3,,3000.0
90,Korean-Beef-_-Broccoli-1069042,,10,4,,2400.0
91,Beef-Lo-Mein-1690286,1500.0,11,4,900.0,2400.0
92,Grilled-wasabi-honey-shrimp-346314,,5,4,,2400.0
93,Spinach_-Tofu-and-Sesame-Stir-Fry-770048,,9,3,,1200.0
94,Sesame-Chicken-with-Quinoa-995607,600.0,15,3,300.0,900.0
95,Cod-and-Pepper-Stir-Fry-with-Orange-Sauce-1689698,,11,4,,1500.0
96,6-Ingredient-Lamb-and-Cashew-Curry-1578687,1200.0,7,4,600.0,1800.0
97,Asian-BBQ-Chicken-1223905,,8,4,,1800.0
98,Pork-Pad-Thai-1668252,1200.0,13,4,900.0,2100.0
99,Mongolian-Beef-Noodle-Bowls-1315721,,13,4,,2100.0
100,Island-Teriyaki-Chicken-Skillet-1589001,600.0,12,4,600.0,1200.0
101,Sweet-_-Sour-Chicken-1643322,,18,4,,3000.0
102,Soy-grilled-mahi-mahi-recipe-with-korean-dipping-sauce-309864,,9,2,,2100.0
103,Pad-Kee-Mao-1187916,600.0,12,4,600.0,1200.0
104,Pineapple-and-shrimp-fried-quinoa-351073,1800.0,20,4,600.0,2400.0
105,Garlic-_-Ginger-Sweet-Chicken-Wings-1637382,1200.0,13,2,300.0,1500.0
106,Chicken-Chow-Mein-1501952,,13,4,,2400.0
107,Thai-Noodles-1638969,,8,6,,2700.0
108,CHICKEN-CHOW-MEIN-WITH-ALMONDS-1678540,,15,6,,1800.0
109,Baked-spaghetti-squash-with-sriracha-and-turkey-345843,,7,5,,3600.0
110,Vegan-Shanghai-Noodles-1634818,1500.0,14,4,300.0,1800.0
111,Vietnamese-Lemongrass-Chicken-1028534,,13,3,,1500.0
112,Pronto-Polynesian-Pork-1630022,900.0,11,6,,900.0
113,Spicy-Korean-Pork-1048493,900.0,12,4,11700.0,12600.0
114,Crock-Pot-Mongolian-Beef-1082525,,11,4,,2400.0
115,Cabbage-Rolls-1032551,,8,12,,4800.0
116,Honey-Garlic-Chicken-Slow-Cooker-1098406,,6,4,,1800.0
117,Slow-Cooker-Beef-and-Broccoli-987579,,8,4,,4200.0
118,Awesome-Korean-Steak-Allrecipes,600.0,8,6,1200.0,45000.0
119,Szechuan-Shrimp-My-Recipes,420.0,6,4,120.0,540.0
120,Five-spice-roasted-chicken-legs-352263,,8,6,,4500.0
121,Coconut-Shrimp-Curry-496279,1200.0,18,4,900.0,2100.0
122,Shrimp-in-Coconut-Milk-Sauce-1047880,,8,4,,1500.0
123,Asian-Pork-Tacos-1614779,21600.0,14,7,300.0,21900.0
124,Sesame-Chicken-and-Noodles-1107807,,11,6,,1200.0
125,Curry-Chicken-1296041,,15,4,,3000.0
126,Cumin-Lamb-1287247,,14,4,,3300.0
127,Asian-Chicken-Lettuce-Cups-1624176,,11,4,,1500.0
128,Korean-Fried-Chicken-758915,2100.0,12,14,900.0,3000.0
129,Grilled-Teriyaki-Tofu-1179645,,8,4,,3300.0
130,Honey-Ginger-Tofu-and-Veggie-Stir-Fry-759041,,13,6,,2400.0
131,Asian-bbq-chicken-370807,,8,4,,1500.0
132,Steak-_-Mango-Stir-Fry-537733,,17,4,,2400.0
133,Easy-Pad-Thai-for-_WeekdaySupper-and-_ChooseDreams-1105212,,12,4,,2100.0
134,Crispy-Tofu-and-Broccoli-Bowls-with-Spicy-Hoisin-Sauce-1693018,,16,4,,2700.0
135,Sesame-Noodles-1598171,,9,4,,1800.0
136,Asian-Sesame-Grilled-Tuna-Steak-1310033,,7,2,,2100.0
137,Sweet-Chili-Glazed-Chicken-Rice-Noodle-Bowls-1620309,1200.0,17,4,900.0,2100.0
138,Sesame-Beef-And-Broccoli-1582520,,19,6,,2100.0
139,Sesame-Broccoli-Tofu-1572548,600.0,16,2,1800.0,2400.0
140,Lemongrass-_-Coconut-Skewers-1687992,,19,4,,2700.0
141,Ginger-Lime-Beef-Stir-Fry-1591401,1200.0,13,4,600.0,1800.0
142,Green-tea-asian-stir-fry-303064,,7,6,,1200.0
143,Honey-Soy-Asian-Salmon-in-Foil-1257564,,10,4,,2400.0
144,Hoisin-Glazed-Salmon-1602825,600.0,8,2,300.0,2700.0
145,Vegan-Bibimbab-1264214,,16,4,,1500.0
146,Ginger-Infused-Honey-Chicken-1611055,,11,4,,2400.0
147,Sweet-_-Spicy-Asian-Glazed-Ribs-1170750,,9,4,,4800.0
148,Steak-with-Kimchi-Butter-514105,1200.0,8,4,900.0,2100.0
149,Spicy-Black-Pepper-Tofu-1521556,,11,2,,2100.0
150,Chap-Chae-_Korean-Noodles-with-Beef-and-Vegetables_-579594,,15,4,,2400.0
151,How-To-Make-Slow-Cooker-Thai-Chicken-Curry-1691220,,12,4,,2400.0
152,Spicy-Thai-Noodle-Bowls-1594215,2400.0,13,5,600.0,3000.0
153,Three-Cup-Chicken-Sanbeiji-1637817,1800.0,10,4,900.0,2700.0
154,Huli-Huli-Chicken-1080358,1200.0,10,5,18000.0,19200.0
155,Thai-Basil-Tofu-Stir-Fry-1641199,600.0,13,4,600.0,1200.0
156,Philippine_style-Chicken-Adobo-Epicurious_2,,5,4,900.0,12600.0
157,Thai-Pineapple-Fried-Rice-1455887,300.0,11,2,900.0,1200.0
158,Grilled-Chicken-Thighs-with-Spicy-Miso-Mayo-1684734,,14,4,,3600.0
159,Salmon-Teriyaki-469851,480.0,9,4,300.0,780.0
160,Easy-Chicken-Stir-Fry-761730,,6,3,,1200.0
161,Tandoori-Style-Chicken-Thighs---Low-Carb-and-Gluten-Free-1455736,,6,8,,3300.0
162,Taiwanese-Popcorn-Chicken-565083,,11,4,,3300.0
163,Grilled-Lemongrass-Chicken-Closet-Cooking-54932,600.0,18,4,900.0,1500.0
164,Healthy-Thai-Coconut-Chili-Chicken-Skewers-1040206,,15,5,,2100.0
165,Baked-Teriyaki-Chicken-1702977,3600.0,9,6,1800.0,5400.0
166,Thirty-Minute-Vegetarian-Pho-573822,1200.0,16,5,600.0,1800.0
167,Tonkatsu-1328324,600.0,9,4,600.0,1200.0
168,Vietnamese-noodle-bowl-with-glazed-pork-347642,,14,5,1800.0,1800.0
169,Chilled-Oriental-Sesame-Noodles-1569756,,16,4,,4500.0
170,Chicken-red-curry-stir-fry-with-green-beans-304842,,8,2,,1500.0
171,Spiced-Pan-Seared-Salmon-1600445,600.0,27,4,1500.0,2100.0
172,Asian-BBQ-Pork-Ribs-1545474,28800.0,6,2,300.0,29100.0
173,Chicken-Satay-1097381,600.0,13,9,1800.0,2400.0
174,Korean-Barbecue-Flank-Steak-625782,720.0,6,4,600.0,22920.0
175,Kalbi-_Korean-BBQ-Short-Ribs_-AllRecipes,900.0,7,4,900.0,12600.0
176,Pork-and-Kim-Chi-Noodle-Stir-Fry-496558,,9,4,,1800.0
177,Hoy-Lai-Ped-_Spicy-Clams-in-Thai-Roasted-Chili-Paste_-496943,,8,4,,1500.0
178,Pan-Fried-Lemongrass-Pork-_Thit-Heo-Chien_-1680057,,10,2,,2700.0
179,Panang-Curry-with-Chicken-AllRecipes,1200.0,9,4,900.0,2100.0
180,Thai-Chicken-Curry-1455654,,9,4,,1800.0
181,One-Pot-Asian-Peanut-Chicken-_-Noodles-1631038,,18,4,,2100.0
182,Chicken-Ramen-Stir-Fry-1631186,600.0,15,4,900.0,1500.0
183,Mongolian-Lamb-With-Spring-Onions-1687602,300.0,11,2,1500.0,1800.0
184,Quick-and-Easy-Cashew-Chicken-939194,300.0,13,5,300.0,600.0
185,Asian-Marinated-Pork-Chops-1685039,900.0,7,6,600.0,3300.0
186,Adobo-Chicken-With-Ginger-Allrecipes,2400.0,7,6,1200.0,3600.0
187,Kimchee-Jjigae-2_-the-easiest-Korean-stew-you-can-make-611462,1800.0,4,4,300.0,2100.0
188,Vegan-Spicy-Peanut-Noodles-1562298,,22,5,900.0,2400.0
189,Jamaican-Pork-Stir-Fry-967471,,8,4,,1200.0
190,Lemongrass-Chicken-Pho-1633163,,16,7,,4200.0
191,Sizzling-Bangus-Sisig-1637305,1200.0,13,4,900.0,2100.0
192,Asian-Salmon-and-Green-Beans-Stir-Fry-1041754,,10,4,,1500.0
193,Huli-huli-chicken-369122,,15,4,1200.0,1200.0
194,Honey_-Lime-_-Sriracha-Chicken-Skewers-595933,1800.0,12,5,,1800.0
195,Asian-Sticky-Wings-1439764,,5,4,,3000.0
196,Chicken-Bulgogi-1588067,,11,4,,3000.0
197,General-tso_s-chicken-_n-broccoli-304276,,9,4,,1380.0
198,Easy-Thai-Baked-Chicken-1119391,1500.0,12,7,7200.0,8700.0
199,Filipino-bbq-pork-skewers-352163,,9,4,,2400.0
200,Mongolian-Beef-1216915,600.0,9,2,1200.0,1800.0
201,Crock-pot-sesame-honey-chicken-336079,,15,4,,3600.0
202,Chicken-Pad-Thai-1035888,,16,4,,2100.0
203,Chicken-Adobo-492541,,6,5,,3300.0
204,Soba-Noodles-with-Napa-Cabbage-1601096,,10,4,,1800.0
205,Thai-Crispy-Tilapia-with-Chili-Sauce-_Pla-Rad-Prik_-1642903,,8,2,,2100.0
206,Easy-Pork-Stir-Fry-1593653,1200.0,12,4,600.0,1800.0
207,Easy-Grilled-Salmon-Recipe-in-Foil-with-Ginger-_-Soy-Sauce-1128293,600.0,7,6,600.0,1200.0
208,Slow-Cooker-Sticky-Garlic-Chicken-1212655,,10,4,,2100.0
209,Vietnamese-Stir-Fry-MyRecipes-244195,,6,4,,1200.0
210,Sweet-_-Sour-Chicken-Fried-Rice-1588310,1200.0,20,5,600.0,1800.0
211,15-Minute-Shrimp-Curry-1647427,600.0,11,2,300.0,900.0
212,Pork-Ribs-With-Palm-Caramel-1684400,,13,6,,3900.0
213,Thai-Coconut-Curry-Shrimp-My-Recipes,,9,2,1140.0,1500.0
214,Spicy-pork-lettuce-cups-346052,1200.0,13,4,,1200.0
215,Peanut-Noodles-Allrecipes,900.0,10,3,600.0,1500.0
216,Salted-Pork-Belly-752480,,6,4,,2400.0
217,Japanese-Soy-Balsamic-Braised-Chicken-1563000,,7,4,,1200.0
218,Lemon-Teriyaki-Chicken-1591947,1200.0,13,4,300.0,1500.0
219,Sweet-and-Sour-Pork-1632111,,14,4,2100.0,2100.0
220,15-Minute-Korean-Style-Beef-1026340,,11,4,,2100.0
221,Bibimbap-Two-Ways-1687637,,17,4,,3900.0
222,Vietnamese-Caramelized-Braised-Pork-Belly-and-Eggs-_Thit-Kho_-1041363,,7,4,,3300.0
223,Spicy-Shrimp-Fried-Rice-1571517,,14,4,,2100.0
224,Peppered-Prawns-With-Leek-1586470,1200.0,8,4,,1200.0
225,Vegan-Potstickers-with-Shiitakes_-Cabbage-and-Scallions-1077863,,9,36,,2100.0
226,Asian-Slow-Roasted-Salmon-1614501,1800.0,14,4,900.0,2700.0
227,Chicken-Pad-Thai-1044993,,18,5,,2100.0
228,Mouth-Watering-Coconut-Thai-Chicken-Curry-768592,1800.0,10,4,900.0,2700.0
229,Thai-Coconut-Peanut-Chicken-1621776,,17,8,,2700.0
230,Shumai-with-Crab-and-Pork-1534235,,9,24,,2700.0
231,Dakdoritang-_Korean-spicy-chicken-stew_-1036387,,16,4,,2700.0
232,Ayam-Masak-Merah-_Chicken-in-Spicy-Tomato-Sauce_-1455804,,16,4,,4200.0
233,PF-Chang_s-Mongolian-Beef-Copycat-568230,1800.0,9,6,900.0,2700.0
234,Easy-veggie-stir-fry-370970,,12,5,,1500.0
235,STIR-FRIED-CHICKEN-WITH-LEMONGRASS-1680619,,11,5,,1500.0
236,Pad-Thai-1179290,,14,8,,2100.0
237,Authentic-Thai-chicken-curry-1548849,,8,4,,1200.0
238,Spicy-Tofu-And-Edamame-Beans-1637171,600.0,12,4,1800.0,2400.0
239,Pad-Grapow-_Thai-Basil-Chicken_-1626257,,10,4,,1500.0
240,Pad-Thai-466684,,15,4,,1200.0
241,Crunchy-Chicken-Satay-In-A-Pan-1628080,2400.0,13,6,,2400.0
242,Ahi-Poke-Bowl-1631966,1200.0,12,5,900.0,2100.0
243,Ayam-Percik-_Baked-Chicken-in-Coconut-Sauce_-593869,,12,4,,3600.0
244,Spring-Roll-Bowls-1637062,,13,4,,2400.0
245,Chop-Suey-1710464,,20,6,,4500.0
246,Shrimp-fried-rice-348357,1500.0,10,4,900.0,2400.0
247,Japchae-_Chap-Chae_-497183,,13,2,,2100.0
248,Korean-Beef-Bowl-496617,,9,4,,1800.0
249,Tahini-Soba-Noodles-with-Bok-Choy-and-Edamame-1592318,,7,6,,900.0
250,Asian-pork-chops-with-thai-sesame-noodles-304199,,7,4,,12900.0
251,Amazing-Copycat-Orange-Chicken-1566818,1800.0,27,7,1200.0,3000.0
252,Yangnyeom-Chicken-1564123,,19,4,,3900.0
253,Chicken-Rendang-1621608,2700.0,19,4,900.0,3600.0
254,Easy-From-Scratch-Thai-Yellow-Curry-With-Fish-1635731,600.0,18,4,600.0,1200.0
255,Mongolian-Beef---a-quick-and-easy-recipe_-1594786,600.0,14,4,1200.0,1800.0
256,Three-Pea-Ginger-Tofu-Stir-Fry-1691113,540.0,12,6,60.0,600.0
257,Green-Buddha-Bowl-1642358,,15,2,,3300.0
258,Chicken-Yakisoba-1344395,,12,4,,1800.0
259,Crock-Pot-Thai-Chicken-475822,,11,4,,3000.0
260,Grilled-or-Pan-Fried-Marinated-Tofu-1146018,,8,4,,3000.0
261,Ochazuke-1597074,,8,4,,1500.0
262,Chickpea-Kung-Pao-1064476,,15,2,,4200.0
263,Vegetable-Chow-Mein-1681027,,13,4,,1800.0
264,Gluten-Free-Tofu-_-Green-Bean-Stir-Fry-1568844,,6,4,,1200.0
265,Vegetable-Lo-Mein-1629348,1200.0,16,2,600.0,1800.0
266,Lightened-Up-General-Tso_s-Chicken-1191794,900.0,15,4,1200.0,2100.0
267,Crunchy-honey-chicken-333905,,12,2,,2100.0
268,Katsudon-_pork-Cutlet-Rice-Bowl_-480624,,9,4,,1800.0
269,Savory-Sweet-Asian-Glazed-Pork-Kabobs-981162,,7,4,,3600.0
270,Teriyaki-Chicken-Noodle-Bowls-1516618,600.0,11,4,3600.0,4200.0
271,Thai-Red-Chicken-Curry-Allrecipes,600.0,10,4,600.0,1200.0
272,Thai-Green-Curry-Shrimp-with-Asparagus-1097940,600.0,15,4,300.0,900.0
273,Ayam-Masak-Kicap-1120982,,19,3,,3600.0
274,Orange-Miso-Steak-513686,1200.0,8,4,900.0,2100.0
275,Stir-Fry-Vegetables-1269837,,11,4,,1500.0
276,Honey-Sriracha-Tofu-1574659,1800.0,12,4,600.0,2400.0
277,Brown-rice-bowl-with-lemongrass_-tofu-and-cashews-308295,,12,3,,3300.0
278,How-To-Make-Quick-Vietnamese-Beef-Pho-987655,,22,5,,4200.0
279,Shrimp-Fried-Rice-II-1689780,600.0,12,4,1200.0,1800.0
280,Chicken-Stir-Fry-and-Yellow-Rice-1637414,2700.0,9,5,600.0,3300.0
281,Basil-chicken-in-coconut-sauce-335717,,19,4,,3900.0
282,Ground-Beef-Bulgogi-1286788,480.0,12,4,600.0,1080.0
283,Thai-Stir-fried-Chicken-With-Cashew-Nuts-1684025,,12,2,,1200.0
284,Quick-Beef-Stir-Fry-1608999,600.0,9,4,900.0,1500.0
285,Honey-Soy-Chicken-605100,840.0,8,4,300.0,1200.0
286,Thai-Green-Chicken-Curry-1103472,1800.0,13,4,1800.0,3600.0
287,Suon-Nuong-_Vietnamese-Pork-Chops_-442797,,11,5,,3900.0
288,ASIAN-CHICKEN-SOFT-TACOS-1625101,,14,4,,1500.0
289,CrockPot-Korean-Ribs-1090743,,5,4,,3600.0
290,Asian_style-Flank-Steak-Epicurious,,7,5,1200.0,8700.0
291,Jet-Tilas-Drunken-Noodles-981419,,13,4,,2100.0
292,Bulgogi-Recipe---Korean-Barbecue-Beef--960767,,13,4,,3900.0
293,Thai-Pork-Patties-1074841,,10,4,,1200.0
294,Healthy-Crockpot-Sesame-Chicken-676944,,13,6,,3300.0
295,Simple-Sesame-Garlic-Buddha-Bowl-1593198,3600.0,15,4,900.0,4500.0
296,Asian-Steak-and-Peppers-1047817,,19,6,,1800.0
297,Best-Mutton-Keema-Recipe-Lamb-Keema-1202489,,17,4,,3000.0
298,Thai-ginger-chicken-stir-fry-_gai-pad-khing_-357803,,11,2,,2100.0
299,Quinoa-_-Vegetable-Stir-Fry-685750,,11,5,,3300.0
300,Honey-and-Wasabi-Salmon-984663,,7,4,,1800.0
301,Lemongrass-Beef-1618496,,11,2,,1500.0
302,Asian-Grilled-Flank-Steak-1632515,720.0,12,4,1800.0,2520.0
303,Garlicky-Shrimp-Stir-frywith-Shiitakes-and-Bok-Choy-1626935,,11,4,,1200.0
304,Grilled-Thai-Pork-Salad-1642586,,12,4,,2700.0
305,General-Tsos-Chicken-_-4-Smartpoints-_-1565936,,12,4,,1800.0
306,Pho-1634657,,24,4,,4500.0
307,Korean-BBQ-Eggplant-Tacos-1679067,900.0,14,4,300.0,1200.0
308,Asian-Noodles-with-Chicken-and-Vegetables-989582,720.0,9,4,780.0,1500.0
309,Thai-Chicken-Fried-Rice-1572922,,14,4,,2400.0
310,Curry-Kapitan-1683043,,22,5,,3900.0
311,Slow-Cooker-Asian-Chicken-Lettuce-Wraps-1595919,10800.0,14,12,900.0,11700.0
312,Easy-Miso-Chicken-Ramen-978732,,11,4,,1800.0
313,Grilled-ginger-soy-pork-chops-309763,,8,5,,2400.0
314,Sukiyaki-Beef-1513445,,10,4,,2100.0
315,Vietnamese-Pork-Chops-1054249,,9,4,,3000.0
316,Cheater-Pad-Thai-530614,480.0,13,4,600.0,1080.0
317,Vietnamese-Crispy-Fish-with-Cilantro-1094137,900.0,11,4,900.0,1800.0
318,Vietnamese-Style-Pork-Chops-with-Fresh-Herb-Salad-1679725,,16,4,,3300.0
319,Spicy-Seafood-Combo-1575527,300.0,13,4,1200.0,1500.0
320,Sweet-and-Spicy-Asian-Chicken-Tenders-1603043,1200.0,13,4,600.0,1800.0
321,Stir-fried-Carrot-Noodles-with-Chicken-1631478,300.0,11,3,2100.0,2400.0
322,Honey-Teriyaki-Chicken-1012017,900.0,8,4,300.0,1200.0
323,Thai-Coconut-Curry-Vegetables-_Meatless-Monday_-1690148,600.0,14,4,900.0,1500.0
324,Shrimp-Chow-Mein-1566383,300.0,13,2,600.0,900.0
325,Korean-bbq-ribs-365450,1200.0,8,4,600.0,1800.0
326,Spicy-Korean-Pork-Skewers-636616,,7,4,,1500.0
327,Turmeric-Chicken-1630238,300.0,10,4,1200.0,1500.0
328,Lemongrass-Pork-Satay-441596,,9,15,,2700.0
329,One-Pan-Spaghetti-Squash-Chow-Mein-_Grain-Free_-1595514,1200.0,21,4,1200.0,2400.0
330,Japanese-Ramen-Noodles-1642817,1200.0,14,4,600.0,1800.0
331,Coconut-Chilli-Chicken-579077,1800.0,13,4,1800.0,3600.0
332,Sesame-Tofu-1045894,600.0,13,2,900.0,1500.0
333,Ramen-Chicken-Noodle-Bowl-1637395,2400.0,17,4,2700.0,5100.0
334,Thai-Spicy-Minced-Basil-Chicken-1571029,,7,4,,2100.0
335,Asian-Barbecue-Salman-1598279,,8,4,,3900.0
336,Steamed-Bangus-with-Black-Bean-Garlic-Sauce-1642877,600.0,7,4,300.0,900.0
337,BRAISED-PORK-RIBS-WITH-BEAN-PASTE-1680585,,13,2,,5100.0
338,Vietnamese-Inspired-Beef-Stir-Fry-1001448,720.0,11,4,900.0,1620.0
339,Noodles-with-Spicy-Ground-Pork-1524750,,12,4,,2100.0
340,Kimchi-Jigae-480665,,15,4,,2400.0
341,Chopsuey-971609,1800.0,18,4,900.0,2700.0
342,Simple-Soba-Noodle-Stir-Fry-1634724,900.0,14,4,600.0,1500.0
343,Healthy-Cauliflower-Fried-Rice-1309308,,11,4,,1800.0
344,Peanut-Noodles-978007,,20,4,,2400.0
345,Mongolian-Soy-Curls-1680368,600.0,17,4,1800.0,2400.0
346,Slow-Cooker-Teriyaki-Chicken-1643574,,11,4,,1800.0
347,5-minute-Faux-Pho-1022466,,12,4,,1500.0
348,How-To-Make-Homemade-Takeout-with-Blue-Dragon-Sauces-_GIVEAWAY_-999895,,8,4,,1800.0
349,Chicken-Tinola-1579833,3600.0,12,4,300.0,3900.0
350,Chicken-and-Broccoli-Stir-Fry-1071438,,14,4,,2400.0
351,Korean-Japchae-Glass-Noodles-Recipe---Super-Foods-Version_-593171,600.0,11,4,900.0,1500.0
352,Thai-Style-Beef-and-Broccoli-Curry-1361041,,15,4,,2100.0
