,id,rating,recipeName,sourceDisplayName
0,Raw-Brownies-With-Frosting-1707657,4,Raw Brownies With Frosting,Planticize
1,Easy-Cinnamon-Roll-Cake-1552842,4,Easy Cinnamon Roll Cake,Cookies & Cups
2,Coconut-Ice-Cream-1711710,4,Coconut Ice Cream,Get Inspired Everyday!
3,Old-Fashioned-Bread-Pudding-1620762,4,Old Fashioned Bread Pudding,Recipe for Perfection
4,Brown-Butter-Banana-Chocolate-Toffee-Cake-1697797,4,Brown Butter Banana Chocolate Toffee Cake,The Crafting Foodie
5,Gluten-Free-Chocolate-Chip-Cookie-Dough-Frosting-1696243,4,Gluten Free Chocolate Chip Cookie Dough Frosting,Fearless Dining
6,Butter-Tarts-1699079,4,Butter Tarts,Creative Cynchronicity
7,Jillian-Michaels-Fudge-Brownies-1708361,4,Jillian Michaels’ Fudge Brownies,Enjoy cooking
8,Chatelaine-1695218,3,Chatelaine,Chatelaine
9,Strawberries-and-Cream-Trifles-1706317,4,Strawberries and Cream Trifles,Hungry Couple
10,No-Churn-Vanilla-Bean-Ice-Cream-1712751,3,No Churn Vanilla Bean Ice Cream,The View from Great Island
11,Lemon-Curd-Ice-Cream-1707774,4,Lemon Curd Ice Cream,Simply So Good
12,Salted-Caramel-Creme-Brulee-1688184,4,Salted Caramel Creme Brulee,Confessions of a Baking Queen
13,Greek-Flag-Cake-1712498,4,Greek Flag Cake,Akispetretzikis
14,No-Bake-Apple-Pie-1707501,4,No-Bake Apple Pie,The Country Cook
15,Red-Velvet-Cupcakes-1703203,4,Red Velvet Cupcakes,The Edgy Veg
16,Strawberry-Dessert-1709754,4,Strawberry Dessert,Ukrainian Recipes
17,Vegan-Chunky-Monkey-Ice-Cream-Bars-1707563,4,Vegan Chunky Monkey Ice Cream Bars,Ex Sloth
18,Lemon_-Thyme_-and-Goat-Cheese-Icebox-Cake-1709674,4,"Lemon, Thyme, and Goat Cheese Icebox Cake",Baker Bettie
19,Boston-Cream-Brownie-Parfait-1704550,4,Boston Cream Brownie Parfait,Thinking Outside The Sandbox: Family
20,Chocolate-Banana-Nut-Crunch-Cupcakes-1694224,4,Chocolate Banana Nut Crunch Cupcakes,Spoonful of Flavor
21,Vanilla-Bean-Frozen-Yogurt-1705988,3,Vanilla Bean Frozen Yogurt,Mind Body Green
22,Toasted-S_more-Truffle-Pops---recipe-and-video-1706374,4,Toasted S'more Truffle Pops - recipe and video,Ashlee Marie
23,Fresh-Raspberry-French-Silk-Pie-1705411,4,Fresh Raspberry French Silk Pie,Bakerita
24,Russian-Honey-Cake-1702026,4,Russian Honey Cake,Quick Dessert Ideas
25,Brazilian-Fudge-Balls-_Brigadieros_-1705650,4,Brazilian Fudge Balls {Brigadieros},Cinnamon Girl
26,Pear-And-Ginger-Compote-1703922,4,Pear And Ginger Compote,A Brown Table
27,No-Bake-Peanut-Butter-Cup-Cookies-1705101,4,No-Bake Peanut Butter Cup Cookies,How Sweet It Is
28,Milky-Way-Magic-Bars-1697584,4,Milky Way Magic Bars,Wine and Glue
