,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
273,Caramel-Bread-Pudding-for-my-Grandfather-1681409,1200.0,7,1,1800.0,3000
274,Vegan-Banana-Cream-Pie-Blizzards-1702730,,8,2,3600.0,3600
275,My-Grandaddy_-A-Lemon-Pie-and-Me-1704710,,9,4,,2700
276,NO-BAKE-Strawberry-Icebox-Cake-1682017,,8,10,1200.0,7320
277,1-Minute-Sugar-Free-Peanut-Butter-Mug-Cake-1695650,60.0,11,1,120.0,180
278,Perfect-Vanilla-Frosting-1585620,,4,4,900.0,900
279,Candy-Corn-Pumpkin-Truffles-1697247,,4,4,,3000
280,Nutella-Truffles-with-Frangelico-1696448,,6,38,,3000
281,No-Bake-Nutella-Swirl-Cheesecake-1702613,,7,9,1200.0,1200
282,Apricot-Sugar-Cookie-Pies-Filled-with-Apricot-Preserves-1711073,,10,112,,1200
283,Grandma_s-Pie-Crust-1685050,,6,4,,1500
284,Cherry-and-Cheesecake-Crescents-1709015,1200.0,5,1,900.0,2100
285,Caramel-Banana-Pudding-Trifle-760210,,6,3,900.0,900
286,Easy-Chocolate-Fondants-1712510,,5,4,,1200
287,Caramel-Apple-Pie-1705605,2700.0,7,4,1800.0,4500
288,Lemon-Donuts-1646882,,7,4,,1500
289,Banana-Cream-Pie-1629540,,10,4,,2700
290,Syn-Free-Lemon-Curd-1704004,600.0,4,4,,600
291,_Nutella-chocolate-spread-1689849,,5,4,,1500
292,Pumpkin-Pie-Porridge-1712167,,8,4,,3900
293,Blackberry-Crisp-1687084,1800.0,9,8,900.0,2700
294,Easy-Mango-Ice-Cream-recipe_-How-to-make-mango-ice-cream-1698759,,3,4,,2400
295,Tiramisu-Layer-Cake-with-Ombre-Mascarpone-Frosting-1698800,2400.0,20,8,,2400
296,Chocolate-Tart-1699948,,13,9,,6300
297,Blueberry-Cheesecake-Poke-Cake-1705743,,8,4,,3000
298,Coconut-Bars-898700,,5,21,,2100
299,Berry-Cheesecake-Salad-1684131,,5,4,,1200
300,Soft-Lofthouse-Style-Frosted-Sugar-Cookies-_Copycat-Recipe_-1704725,600.0,18,7,1500.0,2100
301,Turtle-Brownies-1711350,4500.0,8,32,1200.0,5700
302,Patriotic-Oreos-1704757,,6,6,,1500
