id,rating,bitter,meaty,piquant,salty,sour,sweet,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds,ingredient_list,course
Banoffee-Waffles-1698444,4,0.166666666667,0.333333333333,0.0,0.5,0.166666666667,0.666666666667,,12,4,,2400,"[butter, cream, dark brown sugar, vanilla, sea salt, flour, sugar, eggs, milk, baking powder, toffee sauce]",Breakfast_Brunch
Basic-Baked-Frittata-509693,5,0.833333333333,0.666666666667,0.0,0.833333333333,0.166666666667,0.166666666667,,7,4,,2100,"[eggs, cheese, milk, salt, pepper, vegetables, spices]",Breakfast_Brunch
Basic-Buttermilk-Pancakes-1053871,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.166666666667,600.0,7,8,600.0,1200,"[flour, salt, baking soda, eggs, vanilla extract, buttermilk, butter]",Breakfast_Brunch
Basic-Crepe-1040345,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.166666666667,1500.0,7,15,600.0,2100,"[all-purpose flour, salt, eggs, milk, water, vanilla, butter]",Breakfast_Brunch
Basic-Crepe-625244,3,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.166666666667,,7,15,,1200,"[all-purpose flour, salt, eggs, milk, water, vanilla, butter]",Breakfast_Brunch
Basic-Crepe-Batter-1385009,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,6,5,300.0,4500,"[all-purpose flour, salt, sugar, eggs, milk, melted butter]",Breakfast_Brunch
Basic-Crepes-1686240,3,0.333333333333,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,,5,20,1800.0,1800,"[eggs, milk, margarine, all-purpose flour, salt]",Breakfast_Brunch
Basic-Crepes-456323,5,0.5,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,6,8,,2700,"[milk, eggs, all-purpose flour, unsalted butter, butter, salt]",Breakfast_Brunch
Basic-Crepes-513028,5,0.166666666667,0.166666666667,0.0,0.166666666667,0.0,0.166666666667,,5,16,1500.0,1800,"[whole milk, large eggs, kosher salt, all-purpose flour, unsalted butter]",Breakfast_Brunch
Basic-French-Toast-1254107,4,0.166666666667,0.333333333333,0.0,0.333333333333,0.166666666667,0.166666666667,,7,4,,750,"[challa, large eggs, cream, vanilla extract, cinnamon, salt, butter]",Breakfast_Brunch
Basic-Omelette-1429341,4,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.166666666667,,6,4,,1200,"[eggs, milk, flour, butter, salt, pepper]",Breakfast_Brunch
Basic-Overnight-Oatmeal-1514644,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,7,5,900.0,900,"[oatmeal, soy milk, chia seeds, maple syrup, vanilla, fruit, toasted nuts]",Breakfast_Brunch
Basic-Overnight-Steel-Cut-Oats-1619877,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.666666666667,,7,1,60.0,60,"[steel-cut oats, low-fat soy milk, chia seeds, berries, fruit, dried fruit, chopped nuts]",Breakfast_Brunch
Basic-Pancake-1573175,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,600.0,7,4,600.0,1200,"[all-purpose flour, salt, sugar, baking powder, large eggs, milk, melted butter]",Breakfast_Brunch
Basic-Tofu-Scramble-1689532,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.833333333333,0.166666666667,1200.0,11,3,600.0,1800,"[extra firm tofu, bell pepper, orange, zucchini, cauliflower, yellow onion, garlic powder, cumin, ground turmeric, salt, pepper]",Breakfast_Brunch
Basic-Vegan-French-Toast-631199,3,,,,,,,360.0,6,2,1200.0,1560,"[chia seeds, agave nectar, unsweetened almond milk, ground cinnamon, vanilla extract, bread]",Breakfast_Brunch
Basic-Waffles-1174522,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,,8,5,,1800,"[all-purpose flour, sugar, baking powder, salt, milk, eggs, unsalted butter, vanilla extract]",Breakfast_Brunch
Basic-Western-Omelet-513987,5,0.166666666667,0.5,0.166666666667,0.666666666667,0.666666666667,0.166666666667,600.0,6,4,900.0,1500,"[large eggs, milk, unsalted butter, onions, green bell pepper, ham]",Breakfast_Brunch
Basil-Bacon-Hash-1697004,4,0.5,0.166666666667,0.0,0.666666666667,0.333333333333,0.166666666667,1800.0,6,2,600.0,2400,"[thick-cut bacon, red potato, kosher salt, black pepper, basil, large eggs]",Breakfast_Brunch
Basil-_-Spinach-Frittata-Muffins-1708284,3,,,,,,,,6,2,,2400,"[eggs, sea salt, basil, spinach, onions, coconut oil]",Breakfast_Brunch
Bean-and-Cheese-Egg-Bakes-1686697,4,,,,,,,,7,4,,2100,"[beans, salsa, cheese, eggs, salt, pepper, dried mixed herbs]",Breakfast_Brunch
Beautiful-Bacon_-Egg_-_-Cheese-Wreath-_-The-Inspiration-Behind-It-All-Steelmom-550757,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.166666666667,,4,4,,2700,"[dough, large eggs, shredded colby, cooked bacon]",Breakfast_Brunch
Beauty-Greens-Overnight-Oats-1702933,4,,,,,,,,10,2,14400.0,14400,"[steel-cut oats, chia seeds, greens, milk, vanilla extract, maple syrup, fresh berries, shredded coconut, granola, nuts]",Breakfast_Brunch
Beer-Dutch-Babies-Oven-Pancakes-with-Peaches-and-Cream-1694455,4,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,12,3,,1800,"[wheat beer, milk, flour, eggs, sugar, vanilla extract, unsalted butter, heavy cream, powdered sugar, peaches, granulated sugar]",Breakfast_Brunch
Beer-Glazed-Bacon-1114433,3,,,,,,,,6,8,,3900,"[honey, maple syrup, dark lager, whole grain mustard, dry mustard, thick-cut bacon]",Breakfast_Brunch
Beer-Pancakes-Allrecipes,5,0.333333333333,0.166666666667,0.0,0.833333333333,0.0,0.5,300.0,7,2,900.0,1200,"[all-purpose flour, white sugar, baking powder, salt, eggs, beer, butter]",Breakfast_Brunch
Belgian-Waffle-1559936,4,0.833333333333,0.333333333333,0.0,0.666666666667,0.166666666667,0.333333333333,,8,4,,1500,"[eggs, all-purpose flour, milk, vegetable oil, white sugar, baking powder, salt, vanilla extract]",Breakfast_Brunch
Belgian-Waffles-1599452,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.166666666667,900.0,8,12,900.0,1800,"[milk, egg yolks, egg whites, unsalted butter, vanilla extract, all-purpose flour, baking powder, salt]",Breakfast_Brunch
Bell-less_-whistle-less_-damn-good-french-toast-318649,5,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,5,4,,1800,"[challa, eggs, heavy cream, butter, maple syrup]",Breakfast_Brunch
Berries-and-Cream-Breakfast-Bubble-Up-Bake-1242015,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.666666666667,,5,6,,2400,"[whole milk ricotta cheese, powdered sugar, milk, biscuits, berries]",Breakfast_Brunch
Berry-Almond-Crumble-Oatmeal-760982,4,,,,,,,,8,5,,1500,"[ground cinnamon, firmly packed brown sugar, blueberries, fat free milk, Quaker Oats, sliced almonds]",Breakfast_Brunch
Berry-Breakfast-Bowl-1613685,4,,,,,,,,7,1,300.0,300,"[bananas, strawberries, raspberries, blueberries, mixed nuts, natural yogurt, muesli]",Breakfast_Brunch
Berry-Breakfast-Flatbreads-1685727,4,0.166666666667,0.166666666667,0.0,0.5,0.666666666667,0.5,,10,4,,1800,"[flatbread, sugar, corn starch, salt, water, fresh berries, cream cheese, pure vanilla extract, ground cinnamon, powdered sugar]",Breakfast_Brunch
Berry-Breakfast-Parfait-1543382,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.5,,6,4,600.0,600,"[yoplait, granola, strawberries, blueberries]",Breakfast_Brunch
Berry-Lemon-Baked-Oatmeal-1697551,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.333333333333,2700.0,11,5,300.0,3000,"[milk, eggs, raspberries, blueberries, lemon, brown sugar, salt, melted butter, vanilla, rolled oats, heavy cream]",Breakfast_Brunch
Berry-Muesli-Breakfast-Bowls-1709936,4,,,,,,,,7,2,1200.0,1200,"[muesli, milk, berries, nuts, flaxseed, chia seeds, dried fruit]",Breakfast_Brunch
Berry-No-Cook-Overnight-Oatmeal-1098051,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.166666666667,,4,1,300.0,300,"[quick-cooking oats, yoghurt, berries, liquid]",Breakfast_Brunch
Berry-Overnight-Oatmeal-1690118,4,,,,,,,,7,6,,600,"[old-fashioned oats, vanilla almondmilk, greek yogurt, agave nectar, chia seeds, strawberries, chopped pecans]",Breakfast_Brunch
Berry-Yogurt-Bowl-1626044,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,8,4,,900,"[greek yogurt, blueberries, raspberries, golden raisins, dried cranberries, coconut flakes, chopped pecans, ground flaxseed]",Breakfast_Brunch
Berry-Yogurt-Breakfast-Parfait-1699393,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.5,,6,4,900.0,900,"[greek yogurt, strawberries, blueberries, raspberries, granola, pecans]",Breakfast_Brunch
Best-Breakfast-Pancakes-990185,5,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.5,,8,4,,900,"[all-purpose flour, baking powder, sugar, salt, large eggs, milk, unsalted butter, vegetable oil]",Breakfast_Brunch
Best-Buttermilk-Pancakes-1682035,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,,8,6,,1500,"[all-purpose flour, baking powder, baking soda, salt, sugar, large eggs, buttermilk, unsalted butter]",Breakfast_Brunch
Best-Eggs-Benedict-480594,4,0.833333333333,0.666666666667,0.0,0.833333333333,0.166666666667,0.166666666667,,10,4,300.0,900,"[English muffins, ham, large eggs, unsalted butter, large egg yolks, lemon zest, fresh marjoram, boiling water, Meyer lemon juice, salt]",Breakfast_Brunch
Best-Ever-Breakfast-Potatoes-1537506,4,0.666666666667,0.333333333333,0.0,0.666666666667,0.333333333333,0.333333333333,,8,4,,2400,"[red potato, garlic, onions, olive oil, sea salt, pepper, bacon, maple syrup]",Breakfast_Brunch
Best-Ever-Cinnamon-Toast-1708261,4,0.5,0.666666666667,0.0,0.833333333333,0.166666666667,0.833333333333,,5,2,,1500,"[butter, sugar, cinnamon, vanilla, bread]",Breakfast_Brunch
Best-Ever-Homemade-Waffles-1632212,4,,,,,,,,8,15,,1800,"[butter, sugar, flour, baking powder, milk, eggs, salt, twists]",Breakfast_Brunch
Best-Ever-Paleo-Pancakes-1045306,4,0.166666666667,0.5,0.0,0.333333333333,0.166666666667,0.5,,9,5,,1200,"[almond milk, apple cider vinegar, large eggs, almond flour, coconut flour, arrowroot flour, coconut oil, honey, baking soda]",Breakfast_Brunch
Best-French-Toast-1618927,3,,,,,,,,7,2,,1200,"[eggs, 2% reduced-fat milk, sugar, vanilla extract, salt, day old bread, maple syrup]",Breakfast_Brunch
Best-French-Toast-629631,3,,,,,,,,7,2,,1200,"[eggs, 2% reduced-fat milk, sugar, vanilla extract, salt, day old bread, maple syrup]",Breakfast_Brunch
Best-Homemade-Waffle-1679331,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.5,0.333333333333,600.0,13,4,1500.0,2100,"[all-purpose flour, corn starch, baking powder, baking soda, sugar, kosher salt, milk, vegetables, large eggs, vanilla extract, butter, syrup, berries]",Breakfast_Brunch
Best-Pancakes-Ever-with-Honey-Cinnamon-Syrup-1598657,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.666666666667,,16,9,,1800,"[all-purpose flour, sugar, baking powder, salt, eggs, milk, butter, vanilla, vegetable oil, honey, light corn syrup, lemon, grated lemon zest, ground cinnamon]",Breakfast_Brunch
Best-Waffle-Batter-1027324,4,0.666666666667,0.333333333333,0.0,0.333333333333,0.166666666667,0.333333333333,,7,5,,1800,"[flour, sugar, baking powder, eggs, milk, oil, vanilla]",Breakfast_Brunch
Best-buttermilk-pancakes-307085,5,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.5,,9,4,,1800,"[all-purpose flour, baking powder, baking soda, kosher salt, sugar, large eggs, buttermilk, unsalted butter, fresh blueberries]",Breakfast_Brunch
Big-breakfast-fry-up-334519,5,,,,,,,,8,4,,2400,"[smoked bacon, brown mushroom, cherry tomatoes, large eggs, fresh thyme, salt, pepper, extra-virgin olive oil]",Breakfast_Brunch
Biggest-Loser-Oatmeal-Pancakes-1612507,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,,6,5,,1500,"[egg whites, rolled oats, cottage cheese, sugar, cinnamon, vanilla]",Breakfast_Brunch
Biggest-Loser-Pancakes-1045314,4,0.166666666667,0.333333333333,0.0,0.333333333333,0.0,0.166666666667,,7,5,,300,"[egg whites, oats, cottage cheese, sugar, cinnamon, vanilla, chocolate chips]",Breakfast_Brunch
Bircher-Muesli-1092475,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,4,4,,900,"[whole oats, apple juice, apples, yoghurt]",Breakfast_Brunch
Birthday-Pancakes-with-Cream-Cheese-Glaze-1536855,4,0.5,0.166666666667,0.0,0.666666666667,0.166666666667,0.833333333333,,13,4,,2100,"[all-purpose flour, sugar, baking powder, baking soda, salt, large eggs, unsalted butter, buttermilk, sprinkles, cream cheese, milk, powdered sugar]",Breakfast_Brunch
Biscuit-Bombs-568568,4,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.166666666667,,6,15,,2400,"[self rising flour, vegetable shortening, whole milk, pork sausages, shredded cheddar cheese, green chilies]",Breakfast_Brunch
Biscuits-_-Gravy-Breakfast-Casserole-1700005,4,,,,,,,2400.0,8,7,600.0,3000,"[sausages, gravy mix, shredded cheddar cheese, eggs, milk, biscuits, salt, pepper]",Breakfast_Brunch
Bistro-Breakfast-1522799,4,0.833333333333,0.833333333333,0.166666666667,0.666666666667,0.166666666667,0.166666666667,1200.0,8,3,480.0,1680,"[mushrooms, sour cream, bacon, swiss cheese, eggs, salt, pepper, paprika]",Breakfast_Brunch
Black-Bean-Chili-Omelette-Closet-Cooking-54890,5,0.833333333333,0.833333333333,0.666666666667,0.833333333333,0.166666666667,0.166666666667,,5,1,,1200,"[eggs, chili, cheddar cheese, jack cheese, cilantro]",Breakfast_Brunch
Black-Forest-Overnight-Oats-1024463,4,,,,,,,,6,2,300.0,300,"[gluten-free oats, milk, unsweetened cocoa powder, honey, sweet cherries, mini chocolate chips]",Breakfast_Brunch
Blackberry-Chia-Jam-1026913,3,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.666666666667,,5,7,,900,"[blackberries, nectarines, lemon, honey, chia seeds]",Breakfast_Brunch
Blackberry-Lavendar-Jam-1698383,4,,,,,,,,5,6,,4500,"[blackberries, granulated sugar, pectin, lemon juice, lavender]",Breakfast_Brunch
Blackberry-Lavender-White-Chocolate-Oatmeal-1701385,4,,,,,,,600.0,6,4,,600,"[rolled oats, water, salt, lavender, blackberries, white chocolate]",Breakfast_Brunch
Blood-Orange-Ricotta-Pancakes-with-Strawberry-Orange-Sauce-1150285,4,,,,,,,,11,4,,2100,"[ricotta cheese, sugar, eggs, blood orange zest, blood orange juice, flour, baking powder, strawberries]",Breakfast_Brunch
Blueberry-Almond-Baked-Oatmeal-1688829,4,,,,,,,,12,5,,3000,"[old-fashioned oats, brown sugar, milk, eggs, unsalted butter, cinnamon, baking powder, salt, vanilla extract, almond extract, unsalted almonds, fresh blueberries]",Breakfast_Brunch
Blueberry-Almond-Griddle-Cakes-1710606,3,0.333333333333,0.166666666667,0.0,0.333333333333,0.333333333333,0.666666666667,,12,4,,1800,"[whole wheat white flour, sugar, baking powder, baking soda, salt, buttermilk, canola oil, large eggs, blueberries, nonstick spray, maple syrup, toasted slivered almonds]",Breakfast_Brunch
Blueberry-Banana-Bread-Baked-Oatmeal-1695786,4,0.666666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.666666666667,,10,9,,3300,"[rolled oats, cinnamon, baking powder, salt, nutmeg, milk, bananas, honey, eggs, fresh blueberries]",Breakfast_Brunch
Blueberry-Breakfast-Bake-1699614,4,0.666666666667,0.333333333333,0.0,0.5,0.166666666667,0.5,,13,6,2700.0,2700,"[fresh blueberries, oats, all-purpose flour, milk, brown sugar, slivered almonds, vegetable oil, melted butter, large eggs, baking powder, vanilla extract, cinnamon, salt]",Breakfast_Brunch
Blueberry-Breakfast-Bowl-1216170,4,,,,,,,,5,1,,1200,"[cottage cheese, blueberries, gluten-free rolled oats, sliced almonds, ground flaxseed]",Breakfast_Brunch
Blueberry-Breakfast-Casserole-1699694,4,,,,,,,,8,6,,3900,"[gluten, unsweetened vanilla almond milk, eggs, liquid egg whites, cinnamon, maple syrup, fresh blueberries]",Breakfast_Brunch
Blueberry-Buckwheat-Pancakes-1690272,4,0.5,0.166666666667,0.0,0.333333333333,0.166666666667,0.666666666667,,13,4,,2100,"[buckwheat flour, wheat flour, baking powder, baking soda, salt, low-fat buttermilk, reduced fat milk, honey, large eggs, canola oil, frozen blueberries, cooking spray, pure maple syrup]",Breakfast_Brunch
Blueberry-Buttermilk-Pancakes-1182714,4,0.333333333333,0.166666666667,0.0,0.5,0.166666666667,0.5,1200.0,7,6,600.0,1800,"[eggs, baking powder, baking soda, sugar, buttermilk, flour, blueberries]",Breakfast_Brunch
Blueberry-Buttermilk-Pancakes-1598134,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.333333333333,420.0,7,3,300.0,720,"[whole wheat pastry flour, baking powder, baking soda, reduced fat buttermilk, eggs, oil, fresh blueberries]",Breakfast_Brunch
Blueberry-Buttermilk-Pancakes-1686565,4,0.5,0.166666666667,0.0,0.833333333333,0.166666666667,0.666666666667,1200.0,11,3,300.0,1500,"[cake flour, baking powder, baking soda, white sugar, salt, large eggs, buttermilk, unsalted butter, pure vanilla extract, butter, blueberries]",Breakfast_Brunch
Blueberry-Buttermilk-Pancakes-_The-Best__-1273219,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.5,,8,5,,1800,"[eggs, buttermilk, melted butter, flour, sugar, baking powder, baking soda, blueberries]",Breakfast_Brunch
Blueberry-Cheesecake-French-Toast-1634847,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.5,,7,4,,3300,"[french bread, cream cheese, granulated sugar, frozen blueberries, large eggs, milk, vanilla extract]",Breakfast_Brunch
Blueberry-Cheesecake-Oatmeal-1226489,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,7,4,,1500,"[rolled oats, water, kosher salt, fresh blueberries, cream cheese, sugar, vanilla extract]",Breakfast_Brunch
Blueberry-Chia-Overnight-Oats-1706867,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,7,2,300.0,300,"[frozen blueberries, milk, greek yogurt, honey, rolled oats, chia seeds, ground cinnamon]",Breakfast_Brunch
Blueberry-Chia-Seed-Jam-1022470,4,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.5,300.0,4,1,600.0,900,"[blueberries, lemon juice, vanilla extract, chia seeds]",Breakfast_Brunch
Blueberry-Coconut-Overnight-Oats-1600147,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.5,,7,18,,900,"[rolled oats, blueberries, almond milk, unsweetened shredded dried coconut, chia seeds, maple syrup, vanilla extract]",Breakfast_Brunch
Blueberry-Cornmeal-Pancakes-1699069,3,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.5,,11,4,1800.0,1800,"[all-purpose flour, cornmeal, sugar, baking powder, baking soda, fine sea salt, buttermilk, unsalted butter, large eggs, blueberries, maple syrup]",Breakfast_Brunch
Blueberry-Cottage-Cheese-Oatmeal-1523707,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,5,4,,900,"[rolled oats, blueberries, vanilla, stevia, cottage cheese]",Breakfast_Brunch
Blueberry-Cream-Cheese-Breakfast-Braid-1678921,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.833333333333,900.0,11,8,900.0,1800,"[refrigerated seamless crescent dough, cream cheese, granulated sugar, frozen blueberries, corn starch, sliced almonds, turbinado, glaze, powdered sugar, milk]",Breakfast_Brunch
Blueberry-Delight-Breakfast-Casserole-1702000,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.333333333333,3000.0,6,4,600.0,3600,"[large eggs, skim milk, vanilla extract, blueberries, baguette, cream cheese]",Breakfast_Brunch
Blueberry-Dutch-Baby-Pancake-1595675,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,8,4,,2100,"[eggs, milk, butter, all-purpose flour, confectioners sugar, iodized salt, lemon extract, fresh blueberries]",Breakfast_Brunch
Blueberry-French-Toast-1641556,4,,,,,,,,6,4,,1800,"[blueberries, eggs, milk, sugar, butter, maple syrup]",Breakfast_Brunch
Blueberry-French-Toast-Casserole-1706713,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.666666666667,,14,4,,4500,"[butter, baguette, eggs, milk, granulated sugar, vanilla extract, almond extract, blueberries, sauce, sugar, water, corn starch, powdered sugar]",Breakfast_Brunch
Blueberry-French-Toast-Sticks-1611523,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.666666666667,,8,4,,1500,"[eggs, milk, vanilla, blueberry jam, white bread, butter, confectioners sugar, blueberries]",Breakfast_Brunch
Blueberry-Gluten-Free-Pancakes-with-Quinoa-and-Lemon-1685590,4,0.5,0.166666666667,0.0,0.5,0.666666666667,0.5,1200.0,12,4,900.0,2100,"[oat flour, baking powder, salt, nonfat vanilla greek yogurt, honey, fresh lemon juice, lemon, vanilla extract, cooked quinoa, fresh blueberries, large eggs, large egg whites]",Breakfast_Brunch
Blueberry-Granola-Pancakes-1695023,4,0.5,0.166666666667,0.0,0.5,0.166666666667,0.5,,9,4,,1200,"[all-purpose flour, baking powder, baking soda, salt, granulated white sugar, large eggs, milk, granola, blueberries]",Breakfast_Brunch
Blueberry-Jam-1643229,4,,,,,,,1200.0,5,10,900.0,2100,"[blueberries, sugar, lemon juice, water, pectin]",Breakfast_Brunch
Blueberry-Jam-1707735,4,0.0,0.166666666667,0.0,0.0,0.666666666667,0.833333333333,,5,24,,2100,"[blueberries, juice, water, pectin, cane sugar]",Breakfast_Brunch
Blueberry-Jam-Overnight-Oats-1694209,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.666666666667,,9,4,,1200,"[fresh blueberries, sugar, lemon, juice, water, rolled oats, coconut milk, agave nectar, salt]",Breakfast_Brunch
Blueberry-Lemon-Ricotta-Pancakes-1611163,4,0.166666666667,0.333333333333,0.0,0.166666666667,0.333333333333,0.333333333333,,8,4,,1200,"[ricotta cheese, sugar, eggs, lemon zest, fresh lemon juice, flour, baking powder, fresh blueberries]",Breakfast_Brunch
Blueberry-Maple-Breakfast-Bake-988339,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.5,3600.0,7,9,900.0,4500,"[white bread, cream cheese, frozen blueberries, eggs, milk, melted butter, maple syrup]",Breakfast_Brunch
Blueberry-Maple-Syrup-638306,4,,,,,,,,3,1,,900,"[maple syrup, fresh blueberries, fresh lemon juice]",Breakfast_Brunch
Blueberry-Muffin-Overnight-Oats-1294948,4,,,,,,,,8,1,,600,"[rolled oats, plain greek yogurt, unsweetened almond milk, chia seeds, agave nectar, vanilla extract, cinnamon, blueberries]",Breakfast_Brunch
Blueberry-Mug-Muffin-1590947,4,0.166666666667,0.333333333333,0.0,0.333333333333,0.166666666667,0.833333333333,60.0,9,1,240.0,300,"[unsalted butter, vanilla extract, milk, medium eggs, light brown sugar, salt, ground cinnamon, self raising flour, fresh blueberries]",Breakfast_Brunch
Blueberry-Oatmeal-Breakfast-Bake-1602135,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,9,4,,2700,"[oatmeal, blueberries, eggs, honey, milk, cinnamon, ginger, nutmeg, clove]",Breakfast_Brunch
Blueberry-Oatmeal-Breakfast-Bars-1701314,4,0.666666666667,0.5,0.0,0.333333333333,0.5,0.5,1500.0,17,9,600.0,2100,"[bananas, brown rice syrup, unsweetened applesauce, coconut oil, vanilla extract, gluten-free rolled oats, protein powder, ground cinnamon, sea salt, chia seeds, hemp seeds, fresh lemon juice, fresh blueberries, almonds]",Breakfast_Brunch
Blueberry-Overnight-Oats-1696091,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.5,,5,2,600.0,600,"[blueberries, almond milk, bananas, cinnamon, rolled oats]",Breakfast_Brunch
Blueberry-Overnight-Oats-1707834,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.5,,5,2,600.0,600,"[blueberries, almond milk, bananas, cinnamon, rolled oats]",Breakfast_Brunch
Blueberry-Pancake-in-a-Jar-1067036,4,,,,,,,,6,48,,1500,"[flour, baking powder, organic sugar, vegan margarine, nut milk, blueberries]",Breakfast_Brunch
Blueberry-Pancakes-611509,3,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,10,6,,3000,"[all-purpose flour, salt, baking powder, white sugar, eggs, buttermilk, butter, fresh blueberries, cinnamon, vanilla]",Breakfast_Brunch
Blueberry-Pie-Overnight-Oats-1709531,4,,,,,,,,5,1,600.0,600,"[old-fashioned oats, almond milk, blueberry yogurt, fresh blueberries, granola]",Breakfast_Brunch
Blueberry-Protein-Pancakes-1316358,4,,,,,,,,7,2,,1500,"[eggs, liquid egg whites, old-fashioned oats, mashed banana, vanilla extract, salt, blueberries]",Breakfast_Brunch
Blueberry-Sausage-Pancake-Breakfast-Bake-1683469,4,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.333333333333,2400.0,10,9,900.0,3300,"[flour, baking powder, salt, sugar, eggs, milk, butter, frozen blueberries, bulk italian sausag]",Breakfast_Brunch
Blueberry-Syrup-750649,3,0.0,0.166666666667,0.0,0.0,0.5,0.666666666667,,4,4,,2100,"[frozen blueberries, water, sugar, lime juice]",Breakfast_Brunch
Blueberry-Vanilla-Protein-Oatmeal-1245967,4,,,,,,,300.0,7,1,300.0,600,"[water, old-fashioned oatmeal, salt, vanilla protein powder, frozen blueberries, greek yogurt, slivered almonds]",Breakfast_Brunch
Blueberry-Waffles-with-a-Cinnamon-Cream-Cheese-Frosting-1711981,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,1800.0,17,6,600.0,2400,"[cake flour, baking powder, baking soda, table salt, sugar, large eggs, buttermilk, cream of tartar, butter, vanilla extract, blueberries, powdered sugar, greek yogurt, cream cheese, cinnamon, milk, vanilla]",Breakfast_Brunch
Blueberry-Walnut-Overnight-Oats-1694311,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,8,1,,900,"[frozen blueberries, bananas, chopped walnuts, plain greek yogurt, milk, vanilla extract, chia seeds, rolled oats]",Breakfast_Brunch
Blueberry-Zoat-Breakfast-Bars-1689993,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.666666666667,,5,12,,1800,"[blueberries, zucchini, oats, maple syrup, almond milk]",Breakfast_Brunch
Blueberry-and-Peach-Overnight-Oatmeal-1250285,4,0.166666666667,0.166666666667,0.0,0.0,0.166666666667,0.333333333333,,6,4,,900,"[oats, water, chia seeds, almond butter, blueberries, peaches]",Breakfast_Brunch
Blueberry-banana-pancakes-369780,5,0.5,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,10,6,,900,"[all-purpose flour, sugar, baking powder, baking soda, salt, buttermilk, mashed banana, large eggs, vegetable oil, fresh blueberries]",Breakfast_Brunch
